ID_Curr_Yr_RepEntity,Original Currency,Yr,Reporting entity (Original name),Modified Currency
12846,Francs,1873,Mayotte,French Franc
12849,Francs,1874,Mayotte,French Franc
12850,Francs,1875,Mayotte,French Franc
12853,Francs,1876,Mayotte,French Franc
12854,Francs,1877,Mayotte,French Franc
12857,Francs,1878,Mayotte,French Franc
12858,Francs,1879,Mayotte,French Franc
12861,Francs,1880,Mayotte,French Franc
12862,Francs,1881,Mayotte,French Franc
12864,Francs,1882,Mayotte,French Franc
12866,Francs,1883,Mayotte,French Franc
12869,Francs,1884,Mayotte,French Franc
12870,Francs,1885,Mayotte,French Franc
12873,Francs,1886,Mayotte,French Franc
12874,Francs,1887,Mayotte,French Franc
12876,Francs,1888,Mayotte,French Franc
12878,Francs,1889,Mayotte,French Franc
12881,Francs,1890,Mayotte,French Franc
12882,Francs,1891,Mayotte,French Franc
12885,Francs,1892,Mayotte,French Franc
12887,Francs,1893,Mayotte,French Franc
12889,Francs,1894,Mayotte,French Franc
12890,Francs,1895,Mayotte,French Franc
12893,Francs,1896,Mayotte,French Franc
12894,Francs,1897,Mayotte,French Franc
12897,Francs,1898,Mayotte,French Franc
12898,Francs,1899,Mayotte,French Franc
12901,Francs,1900,Mayotte,French Franc
12902,Francs,1901,Mayotte,French Franc
12905,Francs,1902,Mayotte,French Franc
12906,Francs,1903,Mayotte,French Franc
12909,Francs,1904,Mayotte,French Franc
12910,Francs,1905,Mayotte,French Franc
12913,Francs,1906,Mayotte,French Franc
12915,Francs,1907,Mayotte,French Franc
12917,Francs,1908,Mayotte,French Franc
12918,Francs,1909,Mayotte,French Franc
12921,Francs,1910,Mayotte,French Franc
12922,Francs,1911,Mayotte,French Franc
12924,Francs,1912,Mayotte,French Franc
12926,Francs,1871,Madagascar,French Franc
12929,Francs,1872,Madagascar,French Franc
12930,Francs,1873,Madagascar,French Franc
12933,Francs,1874,Madagascar,French Franc
12934,Francs,1875,Madagascar,French Franc
12937,Francs,1876,Madagascar,French Franc
12939,Francs,1877,Madagascar,French Franc
12941,Francs,1878,Madagascar,French Franc
12942,Francs,1879,Madagascar,French Franc
12945,Francs,1880,Madagascar,French Franc
12946,Francs,1881,Madagascar,French Franc
12948,Francs,1882,Madagascar,French Franc
12950,Francs,1883,Madagascar,French Franc
12953,Francs,1884,Madagascar,French Franc
12954,Francs,1885,Madagascar,French Franc
12957,Francs,1886,Madagascar,French Franc
12958,Francs,1887,Madagascar,French Franc
12960,Francs,1888,Madagascar,French Franc
12962,Francs,1889,Madagascar,French Franc
12965,Francs,1890,Madagascar,French Franc
12966,Francs,1891,Madagascar,French Franc
12969,Francs,1892,Madagascar,French Franc
12970,Francs,1893,Madagascar,French Franc
12973,Francs,1894,Madagascar,French Franc
12975,Francs,1895,Madagascar,French Franc
12977,Francs,1896,Madagascar,French Franc
12979,Francs,1897,Madagascar,French Franc
12980,Francs,1898,Madagascar,French Franc
12983,Francs,1899,Madagascar,French Franc
12985,Francs,1900,Madagascar,French Franc
12987,Francs,1901,Madagascar,French Franc
12989,Francs,1902,Madagascar,French Franc
12990,Francs,1903,Madagascar,French Franc
12993,Francs,1904,Madagascar,French Franc
12994,Francs,1905,Madagascar,French Franc
12997,Francs,1906,Madagascar,French Franc
12998,Francs,1907,Madagascar,French Franc
13001,Francs,1908,Madagascar,French Franc
13002,Francs,1909,Madagascar,French Franc
13005,Francs,1910,Madagascar,French Franc
13007,Francs,1911,Madagascar,French Franc
13009,Francs,1912,Madagascar,French Franc
13010,Francs,1913,Madagascar,French Franc
13012,Francs,1925,Madagascar,French Franc
13015,Francs,1926,Madagascar,French Franc
13018,Francs,1928,Madagascar,French Franc
13025,Francs,1931,Madagascar,French Franc
13027,Francs,1932,Madagascar,French Franc
13032,Francs,1935,Madagascar,French Franc
13035,Francs,1936,Madagascar,French Franc
13036,Francs,1937,Madagascar,French Franc
13041,Francs,1899,Côte des Somalis,French Franc
13043,Francs,1900,Côte des Somalis,French Franc
13045,Francs,1901,Côte des Somalis,French Franc
13047,Francs,1902,Côte des Somalis,French Franc
13049,Francs,1903,Côte des Somalis,French Franc
13051,Francs,1904,Côte des Somalis,French Franc
13053,Francs,1905,Côte des Somalis,French Franc
13054,Francs,1906,Côte des Somalis,French Franc
13056,Francs,1907,Côte des Somalis,French Franc
13058,Francs,1908,Côte des Somalis,French Franc
13061,Francs,1909,Côte des Somalis,French Franc
13063,Francs,1910,Côte des Somalis,French Franc
13064,Francs,1911,Côte des Somalis,French Franc
13066,Francs,1912,Côte des Somalis,French Franc
13069,Francs,1913,Côte des Somalis,French Franc
13071,Francs,1925,Côte des Somalis,French Franc
13072,Francs,1926,Côte des Somalis,French Franc
13074,Francs,1927,Côte des Somalis,French Franc
13076,Francs,1928,Côte des Somalis,French Franc
13078,Francs,1929,Côte des Somalis,French Franc
13081,Francs,1930,Côte des Somalis,French Franc
13082,Francs,1931,Côte des Somalis,French Franc
13084,Francs,1932,Côte des Somalis,French Franc
13087,Francs,1933,Côte des Somalis,French Franc
13089,Francs,1934,Côte des Somalis,French Franc
13090,Francs,1935,Côte des Somalis,French Franc
13092,Francs,1936,Côte des Somalis,French Franc
13095,Francs,1937,Côte des Somalis,French Franc
13096,Francs,1938,Côte des Somalis,French Franc
13099,Francs,1884,Nossi-bé,French Franc
13101,Francs,1885,Nossi-bé,French Franc
13102,Francs,1886,Nossi-bé,French Franc
13105,Francs,1887,Nossi-bé,French Franc
13106,Francs,1888,Nossi-bé,French Franc
13108,Francs,1889,Nossi-bé,French Franc
13111,Francs,1890,Nossi-bé,French Franc
13113,Francs,1891,Nossi-bé,French Franc
13114,Francs,1892,Nossi-bé,French Franc
13117,Francs,1893,Nossi-bé,French Franc
13118,Francs,1894,Nossi-bé,French Franc
13120,Francs,1895,Nossi-bé,French Franc
13123,Francs,1898,Gabon,French Franc
13125,Francs,1899,Gabon,French Franc
13126,Francs,1900,Gabon,French Franc
13129,Francs,1901,Gabon,French Franc
13131,Francs,1902,Gabon,French Franc
13133,Francs,1903,Gabon,French Franc
13134,Francs,1904,Gabon,French Franc
13137,Francs,1905,Gabon,French Franc
13138,Francs,1906,Gabon,French Franc
13141,Francs,1907,Gabon,French Franc
13143,Francs,1908,Gabon,French Franc
13145,Francs,1909,Gabon,French Franc
13146,Francs,1910,Gabon,French Franc
13149,Francs,1911,Gabon,French Franc
13151,Francs,1912,Gabon,French Franc
13153,Francs,1913,Gabon,French Franc
13154,Francs,1925,Gabon,French Franc
13157,Francs,1926,Gabon,French Franc
13158,Francs,1927,Gabon,French Franc
13160,Francs,1928,Gabon,French Franc
13163,Francs,1898,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13165,Francs,1899,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13166,Francs,1900,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13168,Francs,1901,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13170,Francs,1902,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13173,Francs,1903,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13174,Francs,1904,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13177,Francs,1905,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13179,Francs,1906,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13181,Francs,1907,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13182,Francs,1908,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13184,Francs,1909,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13186,Francs,1910,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13189,Francs,1911,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13190,Francs,1912,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13192,Francs,1913,Moyen-Congo et Oubangui-Chari et Tchad,French Franc
13194,£,1899,Kamerun,Sterling Pound
13195,£,1900,Kamerun,Sterling Pound
13196,£,1901,Kamerun,Sterling Pound
13197,£,1902,Kamerun,Sterling Pound
13198,£,1903,Kamerun,Sterling Pound
13199,£,1904,Kamerun,Sterling Pound
13200,£,1905,Kamerun,Sterling Pound
13201,£,1906,Kamerun,Sterling Pound
13202,£,1907,Kamerun,Sterling Pound
13203,£,1908,Kamerun,Sterling Pound
13204,£,1909,Kamerun,Sterling Pound
13205,£,1910,Kamerun,Sterling Pound
13206,£,1911,Kamerun,Sterling Pound
13207,£,1912,Kamerun,Sterling Pound
13208,£,1913,Kamerun,Sterling Pound
15691,Estonian Mark,1924,Estonia,Estonian Mark
15692,Estonian Mark,1925,Estonia,Estonian Mark
15693,Spanish Peseta,1924,Spain,Spanish Peseta
15694,Spanish Peseta,1925,Spain,Spanish Peseta
15695,US Dollar,1924,United States of America,US Dollar
15696,US Dollar,1925,United States of America,US Dollar
15697,French Franc,1924,France,French Franc
15698,French Franc,1925,France,French Franc
15699,Greek Drachma,1924,Greece,Greek Drachma
15700,Greek Drachma,1925,Greece,Greek Drachma
15701,US Dollar,1924,Guatemala,US Dollar
15702,US Dollar,1925,Guatemala,US Dollar
15703,US Dollar,1924,Haiti,US Dollar
15704,US Dollar,1925,Haiti,US Dollar
15705,American Gold Dollar,1924,Honduras,US Paper Dollar
15706,American Gold Dollar,1925,Honduras,US Paper Dollar
15707,Hungarian Gold Krone,1924,Hungary,Hungarian Gold Krone
15708,Hungarian Gold Krone,1925,Hungary,Hungarian Gold Krone
15709,Indian Rupee,1924,India (British India),Indian Rupee
15710,Indian Rupee,1925,India (British India),Indian Rupee
15711,Netherlands Indies Guilder,1924,Indonesia (Dutch East Indies),Netherlands Indies Guilder
15712,Netherlands Indies Guilder,1925,Indonesia (Dutch East Indies),Netherlands Indies Guilder
15713,Italian Lira,1924,Italy,Italian Lira
15714,Italian Lira,1925,Italy,Italian Lira
15715,Japanese Yen,1924,Japan,Japanese Yen
15716,Japanese Yen,1925,Japan,Japanese Yen
15717,Latvian Lats,1924,Latvia,Latvian Lats
15718,Latvian Lats,1925,Latvia,Latvian Lats
15719,Lithuanian Litus,1924,Lithuania,Lithuanian Litus
15720,Lithuanian Litus,1925,Lithuania,Lithuanian Litus
15721,Mexican Peso,1924,Mexico,Mexican Peso
15722,Mexican Peso,1925,Mexico,Mexican Peso
15723,Nicaraguan Cordoba,1924,Nicaragua,Nicaraguan Cordoba
15724,Nicaraguan Cordoba,1925,Nicaragua,Nicaraguan Cordoba
15725,Norwegian Krone,1924,Norway,Norwegian Krone
15726,Norwegian Krone,1925,Norway,Norwegian Krone
15727,Panamean Balboa,1924,Panama,Panamanian Balboa
15728,Panamean Balboa,1925,Panama,Panamanian Balboa
15729,Paraguayan Gold Peso,1924,Paraguay,Paraguayan Gold Peso
15730,Paraguayan Gold Peso,1925,Paraguay,Paraguayan Gold Peso
15731,Netherlands Guilder,1924,Netherlands,Netherlands Guilder
15732,Netherlands Guilder,1925,Netherlands,Netherlands Guilder
15733,Peruvian Libras,1924,Peru,Peruvian Libra
15734,Peruvian Libras,1925,Peru,Peruvian Libra
15735,Persian Kran,1924,Iran (Persia),Iranian Qiran
15736,Persian Kran,1925,Iran (Persia),Iranian Qiran
15737,Iranian Rial,1935,Iran (Persia),Iranian Rial
15738,Iranian Rial,1936,Iran (Persia),Iranian Rial
15739,Iranian (Persian) Rial,1937,Iran (Persia),Iranian Rial
15740,Iranian (Persian) Rial,1938,Iran (Persia),Iranian Rial
15741,Polish Zloty,1924,Poland,Polish Zloty
15742,Polish Zloty,1925,Poland,Polish Zloty
15743,Portuguese Escudo,1924,Portugal,Portuguese Escudo
15744,Portuguese Escudo,1925,Portugal,Portuguese Escudo
15745,Sterling Pound,1924,United Kingdom,Sterling Pound
15746,Sterling Pound,1925,United Kingdom,Sterling Pound
15747,Russian Gold Ruble,1924,Russia/USSR,Russian Ruble
15748,Russian Gold Ruble,1925,Russia/USSR,Russian Ruble
15749,Salvadoran Gold Colones,1924,El Salvador,Salvadoran Gold Colon
15750,Salvadoran Gold Colones,1925,El Salvador,Salvadoran Gold Colon
15751,Salvadoran Gold Colones,1926,El Salvador,Salvadoran Gold Colon
15752,Yugoslavian Dinar,1924,Serbia/Yugoslavia,Yugoslavian Dinar
15753,Yugoslavian Dinar,1925,Serbia/Yugoslavia,Yugoslavian Dinar
15754,Thai Tical,1924,Thailand (Siam),Thai Tical
15755,Thai Tical,1925,Thailand (Siam),Thai Tical
15756,Swedish Krone,1924,Sweden,Swedish Krone
15757,Swedish Krone,1925,Sweden,Swedish Krone
15758,Swiss Franc,1924,Switzerland,Swiss Franc
15759,Swiss Franc,1925,Switzerland,Swiss Franc
15760,Czechoslovakian Krone,1924,Czechoslovakia,Czechoslovakian Krone
15761,Czechoslovakian Krone,1925,Czechoslovakia,Czechoslovakian Krone
15762,Uruguayan Peso,1924,Uruguay,Uruguayan Peso
15763,Uruguayan Peso,1925,Uruguay,Uruguayan Peso
15764,Venezuelan Bolivares,1924,Venezuela,Venezuelan Bolivar
15765,Venezuelan Bolivares,1925,Venezuela,Venezuelan Bolivar
15766,Colombian Peso,1924,Colombia,Colombian Peso
15767,Colombian Peso,1925,Colombia,Colombian Peso
15768,Romanian Leu,1924,Romania,Romanian Leu
15769,Romanian Leu,1925,Romania,Romanian Leu
15770,Romanian Leu,1926,Romania,Romanian Leu
15771,Romanian Leu,1927,Romania,Romanian Leu
15772,Romanian Leu,1930,Romania,Romanian Leu
15773,Romanian Leu,1931,Romania,Romanian Leu
15774,Romanian Leu,1932,Romania,Romanian Leu
15775,Romanian Leu,1933,Romania,Romanian Leu
15776,Romanian Leu,1934,Romania,Romanian Leu
15777,Romanian Leu,1935,Romania,Romanian Leu
15778,Romanian Leu,1936,Romania,Romanian Leu
15779,Romanian Leu,1937,Romania,Romanian Leu
15780,Bolivian Boliviano,1926,Bolivia,Bolivian Boliviano
15781,Bolivian Boliviano,1927,Bolivia,Bolivian Boliviano
15782,Bolivian Boliviano,1928,Bolivia,Bolivian Boliviano
15783,Bolivian Boliviano,1929,Bolivia,Bolivian Boliviano
15784,Bolivian Boliviano,1930,Bolivia,Bolivian Boliviano
15785,Bolivian Boliviano,1931,Bolivia,Bolivian Boliviano
15786,Bolivian Boliviano,1932,Bolivia,Bolivian Boliviano
15787,Bolivian Boliviano,1933,Bolivia,Bolivian Boliviano
15788,Bolivian Boliviano,1934,Bolivia,Bolivian Boliviano
15789,Bolivian Boliviano,1935,Bolivia,Bolivian Boliviano
15790,Bolivian Boliviano,1936,Bolivia,Bolivian Boliviano
15791,Bolivian Boliviano,1937,Bolivia,Bolivian Boliviano
15792,Bolivian Boliviano,1938,Bolivia,Bolivian Boliviano
15793,Panamean Balboa,1928,Panama,Panamanian Balboa
15794,Turkish Lira,1924,Turkey,Turkish Lira
15795,Turkish Lira,1925,Turkey,Turkish Lira
15796,French Franc,1924,Benin (Dahomey),French Franc
15797,French Franc,1925,Benin (Dahomey),French Franc
15798,French Franc,1926,Benin (Dahomey),French Franc
15799,French Franc,1927,Benin (Dahomey),French Franc
15800,French Franc,1928,Benin (Dahomey),French Franc
15801,French Franc,1929,Benin (Dahomey),French Franc
15802,French Franc,1930,Benin (Dahomey),French Franc
15803,French Franc,1931,Benin (Dahomey),French Franc
15804,French Franc,1932,Benin (Dahomey),French Franc
15805,French Franc,1933,Benin (Dahomey),French Franc
15806,French Franc,1934,Benin (Dahomey),French Franc
15807,French Franc,1935,Benin (Dahomey),French Franc
15808,French Franc,1936,Benin (Dahomey),French Franc
15809,French Franc,1937,Benin (Dahomey),French Franc
15810,French Franc,1938,Benin (Dahomey),French Franc
15811,French Franc,1929,Ivory Coast,French Franc
15812,French Franc,1930,Ivory Coast,French Franc
15813,French Franc,1931,Ivory Coast,French Franc
15814,French Franc,1932,Ivory Coast,French Franc
15815,French Franc,1933,Ivory Coast,French Franc
15816,French Franc,1934,Ivory Coast,French Franc
15817,French Franc,1935,Ivory Coast,French Franc
15818,French Franc,1936,Ivory Coast,French Franc
15819,French Franc,1937,Ivory Coast,French Franc
15820,French Franc,1938,Ivory Coast,French Franc
15821,Irakian Dinar,1925,Iraq,Iraqi Dinar
15822,Irakian Dinar,1926,Iraq,Iraqi Dinar
15823,Irakian Dinar,1927,Iraq,Iraqi Dinar
15824,Irakian Dinar,1928,Iraq,Iraqi Dinar
15825,Irakian Dinar,1929,Iraq,Iraqi Dinar
15826,Irakian Dinar,1930,Iraq,Iraqi Dinar
15827,Irakian Dinar,1931,Iraq,Iraqi Dinar
15828,Irakian Dinar,1932,Iraq,Iraqi Dinar
15829,Irakian Dinar,1933,Iraq,Iraqi Dinar
15830,Irakian Dinar,1934,Iraq,Iraqi Dinar
15831,Irakian Dinar,1935,Iraq,Iraqi Dinar
15832,Irakian Dinar,1936,Iraq,Iraqi Dinar
15833,Irakian Dinar,1937,Iraq,Iraqi Dinar
15834,Irakian Dinar,1938,Iraq,Iraqi Dinar
15835,Palestinian Pound,1925,Palestine,Palestine Pound
15836,Palestinian Pound,1926,Palestine,Palestine Pound
15837,Palestinian Pound,1927,Palestine,Palestine Pound
15838,Palestinian Pound,1928,Palestine,Palestine Pound
15839,Palestinian Pound,1929,Palestine,Palestine Pound
15840,Palestinian Pound,1930,Palestine,Palestine Pound
15841,Palestinian Pound,1931,Palestine,Palestine Pound
15842,Palestinian Pound,1932,Palestine,Palestine Pound
15843,Palestinian Pound,1933,Palestine,Palestine Pound
15844,Palestinian Pound,1934,Palestine,Palestine Pound
15845,Palestinian Pound,1935,Palestine,Palestine Pound
15846,Palestinian Pound,1936,Palestine,Palestine Pound
15847,Palestinian Pound,1937,Palestine,Palestine Pound
15848,Palestinian Pound,1938,Palestine,Palestine Pound
15849,Belgian Francs,1925,Congo belge,Belgian Franc
15850,Belgian Francs,1926,Congo belge,Belgian Franc
15851,Belgian Francs,1927,Congo belge,Belgian Franc
15852,Belgian Francs,1928,Congo belge,Belgian Franc
15853,Belgian Francs,1929,Congo belge,Belgian Franc
15854,Belgian Francs,1930,Congo belge,Belgian Franc
15855,Belgian Francs,1931,Congo belge,Belgian Franc
15856,Belgian Francs,1932,Congo belge,Belgian Franc
15857,Belgian Francs,1933,Congo belge,Belgian Franc
15858,Belgian Francs,1934,Congo belge,Belgian Franc
15859,Belgian Francs,1935,Congo belge,Belgian Franc
15860,Belgian Francs,1936,Congo belge,Belgian Franc
15861,Belgian Francs,1937,Congo belge,Belgian Franc
15862,Belgian Francs,1938,Congo belge,Belgian Franc
15863,Palestinian Pound,1936,Jordan,Palestine Pound
15864,Palestinian Pound,1937,Jordan,Palestine Pound
15865,Palestinian Pound,1938,Jordan,Palestine Pound
15866,Libyan Lira,1936,Libya,Italian Lira
15867,Libyan Lira,1937,Libya,Italian Lira
15868,Libyan Lira,1938,Libya,Italian Lira
15869,US Dollar,1930,Liberia,US Dollar
15870,US Dollar,1931,Liberia,US Dollar
15871,US Dollar,1932,Liberia,US Dollar
15872,US Dollar,1933,Liberia,US Dollar
15873,US Dollar,1934,Liberia,US Dollar
15874,US Dollar,1935,Liberia,US Dollar
15875,US Dollar,1936,Liberia,US Dollar
15876,US Dollar,1937,Liberia,US Dollar
15877,US Dollar,1938,Liberia,US Dollar
15878,French Franc,1845,Sénégal,French Franc
15879,French Franc,1846,Sénégal,French Franc
15880,French Franc,1847,Sénégal,French Franc
15881,French Franc,1848,Sénégal,French Franc
15882,French Franc,1849,Sénégal,French Franc
15883,French Franc,1850,Sénégal,French Franc
15884,French Franc,1851,Sénégal,French Franc
15885,French Franc,1852,Sénégal,French Franc
15886,French Franc,1853,Sénégal,French Franc
15887,French Franc,1854,Sénégal,French Franc
15888,French Franc,1855,Sénégal,French Franc
15889,French Franc,1856,Sénégal,French Franc
15890,French Franc,1857,Sénégal,French Franc
15891,French Franc,1858,Sénégal,French Franc
15892,French Franc,1859,Sénégal,French Franc
15893,French Franc,1860,Sénégal,French Franc
15894,French Franc,1861,Sénégal,French Franc
15895,French Franc,1862,Sénégal,French Franc
15896,French Franc,1863,Sénégal,French Franc
15897,French Franc,1864,Sénégal,French Franc
15898,French Franc,1865,Sénégal,French Franc
15899,French Franc,1866,Sénégal,French Franc
15900,French Franc,1867,Sénégal,French Franc
15901,French Franc,1868,Sénégal,French Franc
15902,French Franc,1869,Sénégal,French Franc
15903,French Franc,1870,Sénégal,French Franc
15904,French Franc,1871,Sénégal,French Franc
15905,French Franc,1872,Sénégal,French Franc
15906,French Franc,1873,Sénégal,French Franc
15907,French Franc,1874,Sénégal,French Franc
15908,French Franc,1875,Sénégal,French Franc
15909,French Franc,1876,Sénégal,French Franc
15910,French Franc,1877,Sénégal,French Franc
15911,French Franc,1878,Sénégal,French Franc
15912,French Franc,1879,Sénégal,French Franc
15913,French Franc,1880,Sénégal,French Franc
15914,French Franc,1881,Sénégal,French Franc
15915,French Franc,1882,Sénégal,French Franc
15916,French Franc,1883,Sénégal,French Franc
15917,French Franc,1884,Sénégal,French Franc
15918,French Franc,1885,Sénégal,French Franc
15919,French Franc,1886,Sénégal,French Franc
15920,French Franc,1887,Sénégal,French Franc
15921,French Franc,1888,Sénégal,French Franc
15922,French Franc,1889,Sénégal,French Franc
15923,French Franc,1890,Sénégal,French Franc
15924,French Franc,1891,Sénégal,French Franc
15925,French Franc,1892,Sénégal,French Franc
15926,French Franc,1893,Sénégal,French Franc
15927,French Franc,1894,Sénégal,French Franc
15928,French Franc,1895,Sénégal,French Franc
15929,French Franc,1896,Sénégal,French Franc
15930,French Franc,1897,Sénégal,French Franc
15931,French Franc,1898,Sénégal,French Franc
15932,French Franc,1899,Sénégal,French Franc
15933,French Franc,1900,Sénégal,French Franc
15934,French Franc,1901,Sénégal,French Franc
15935,French Franc,1902,Sénégal,French Franc
15936,French Franc,1903,Sénégal,French Franc
15937,French Franc,1904,Sénégal,French Franc
15938,French Franc,1905,Sénégal,French Franc
15939,French Franc,1906,Sénégal,French Franc
15940,French Franc,1907,Sénégal,French Franc
15941,French Franc,1908,Sénégal,French Franc
15942,French Franc,1909,Sénégal,French Franc
15943,French Franc,1910,Sénégal,French Franc
15944,French Franc,1911,Sénégal,French Franc
15945,French Franc,1912,Sénégal,French Franc
15946,French Franc,1913,Sénégal,French Franc
15947,French Franc,1908,Haut-Sénégal et Niger,French Franc
15948,French Franc,1909,Haut-Sénégal et Niger,French Franc
15949,French Franc,1910,Haut-Sénégal et Niger,French Franc
15950,French Franc,1911,Haut-Sénégal et Niger,French Franc
15951,French Franc,1912,Haut-Sénégal et Niger,French Franc
15952,French Franc,1913,Haut-Sénégal et Niger,French Franc
15953,French Franc,1845,Reunion,French Franc
15954,French Franc,1846,Reunion,French Franc
15955,French Franc,1847,Reunion,French Franc
15956,French Franc,1848,Reunion,French Franc
15957,French Franc,1849,Reunion,French Franc
15958,French Franc,1850,Reunion,French Franc
15959,French Franc,1851,Reunion,French Franc
15960,French Franc,1852,Reunion,French Franc
15961,French Franc,1853,Reunion,French Franc
15962,French Franc,1854,Reunion,French Franc
15963,French Franc,1855,Reunion,French Franc
15964,French Franc,1856,Reunion,French Franc
15965,French Franc,1857,Reunion,French Franc
15966,French Franc,1858,Reunion,French Franc
15967,French Franc,1859,Reunion,French Franc
15968,French Franc,1860,Reunion,French Franc
15969,French Franc,1861,Reunion,French Franc
15970,French Franc,1862,Reunion,French Franc
15971,French Franc,1863,Reunion,French Franc
15972,French Franc,1864,Reunion,French Franc
15973,French Franc,1865,Reunion,French Franc
15974,French Franc,1866,Reunion,French Franc
15975,French Franc,1867,Reunion,French Franc
15976,French Franc,1868,Reunion,French Franc
15977,French Franc,1869,Reunion,French Franc
15978,French Franc,1870,Reunion,French Franc
15979,French Franc,1871,Reunion,French Franc
15980,French Franc,1872,Reunion,French Franc
15981,French Franc,1873,Reunion,French Franc
15982,French Franc,1874,Reunion,French Franc
15983,French Franc,1875,Reunion,French Franc
15984,French Franc,1876,Reunion,French Franc
15985,French Franc,1877,Reunion,French Franc
15986,French Franc,1878,Reunion,French Franc
15987,French Franc,1879,Reunion,French Franc
15988,French Franc,1880,Reunion,French Franc
15989,French Franc,1881,Reunion,French Franc
15990,French Franc,1882,Reunion,French Franc
15991,French Franc,1883,Reunion,French Franc
15992,French Franc,1884,Reunion,French Franc
15993,French Franc,1885,Reunion,French Franc
15994,French Franc,1886,Reunion,French Franc
15995,French Franc,1887,Reunion,French Franc
15996,French Franc,1888,Reunion,French Franc
15997,French Franc,1889,Reunion,French Franc
15998,French Franc,1890,Reunion,French Franc
15999,French Franc,1891,Reunion,French Franc
16000,French Franc,1892,Reunion,French Franc
16001,French Franc,1893,Reunion,French Franc
16002,French Franc,1894,Reunion,French Franc
16003,French Franc,1895,Reunion,French Franc
16004,French Franc,1896,Reunion,French Franc
16005,French Franc,1897,Reunion,French Franc
16006,French Franc,1898,Reunion,French Franc
16007,French Franc,1899,Reunion,French Franc
16008,French Franc,1900,Reunion,French Franc
16009,French Franc,1901,Reunion,French Franc
16010,French Franc,1902,Reunion,French Franc
16011,French Franc,1903,Reunion,French Franc
16012,French Franc,1904,Reunion,French Franc
16013,French Franc,1905,Reunion,French Franc
16014,French Franc,1906,Reunion,French Franc
16015,French Franc,1907,Reunion,French Franc
16016,French Franc,1908,Reunion,French Franc
16017,French Franc,1909,Reunion,French Franc
16018,French Franc,1910,Reunion,French Franc
16019,French Franc,1911,Reunion,French Franc
16020,French Franc,1912,Reunion,French Franc
16021,French Franc,1913,Reunion,French Franc
16022,French Franc,1845,Guadeloupe,French Franc
16023,French Franc,1846,Guadeloupe,French Franc
16024,French Franc,1847,Guadeloupe,French Franc
16025,French Franc,1848,Guadeloupe,French Franc
16026,French Franc,1849,Guadeloupe,French Franc
16027,French Franc,1850,Guadeloupe,French Franc
16028,French Franc,1851,Guadeloupe,French Franc
16029,French Franc,1852,Guadeloupe,French Franc
16030,French Franc,1853,Guadeloupe,French Franc
16031,French Franc,1854,Guadeloupe,French Franc
16032,French Franc,1855,Guadeloupe,French Franc
16033,French Franc,1856,Guadeloupe,French Franc
16034,French Franc,1857,Guadeloupe,French Franc
16035,French Franc,1858,Guadeloupe,French Franc
16036,French Franc,1859,Guadeloupe,French Franc
16037,French Franc,1860,Guadeloupe,French Franc
16038,French Franc,1861,Guadeloupe,French Franc
16039,French Franc,1862,Guadeloupe,French Franc
16040,French Franc,1863,Guadeloupe,French Franc
16041,French Franc,1864,Guadeloupe,French Franc
16042,French Franc,1865,Guadeloupe,French Franc
16043,French Franc,1866,Guadeloupe,French Franc
16044,French Franc,1867,Guadeloupe,French Franc
16045,French Franc,1868,Guadeloupe,French Franc
16046,French Franc,1869,Guadeloupe,French Franc
16047,French Franc,1870,Guadeloupe,French Franc
16048,French Franc,1871,Guadeloupe,French Franc
16049,French Franc,1872,Guadeloupe,French Franc
16050,French Franc,1873,Guadeloupe,French Franc
16051,French Franc,1874,Guadeloupe,French Franc
16052,French Franc,1875,Guadeloupe,French Franc
16053,French Franc,1876,Guadeloupe,French Franc
16054,French Franc,1877,Guadeloupe,French Franc
16055,French Franc,1878,Guadeloupe,French Franc
16056,French Franc,1879,Guadeloupe,French Franc
16057,French Franc,1880,Guadeloupe,French Franc
16058,French Franc,1881,Guadeloupe,French Franc
16059,French Franc,1882,Guadeloupe,French Franc
16060,French Franc,1883,Guadeloupe,French Franc
16061,French Franc,1884,Guadeloupe,French Franc
16062,French Franc,1885,Guadeloupe,French Franc
16063,French Franc,1886,Guadeloupe,French Franc
16064,French Franc,1887,Guadeloupe,French Franc
16065,French Franc,1888,Guadeloupe,French Franc
16066,French Franc,1889,Guadeloupe,French Franc
16067,French Franc,1890,Guadeloupe,French Franc
16068,French Franc,1891,Guadeloupe,French Franc
16069,French Franc,1892,Guadeloupe,French Franc
16070,French Franc,1893,Guadeloupe,French Franc
