reporting,year,expimp,partner,flow,count(*),part_ofs
Tuscany,1832,Exp,"Two Sicilies",133125.121998829,1,Livorno
Tuscany,1832,Exp,"United Kingdom",310560.218621901,1,Livorno
Tuscany,1832,Exp,"United States of America",153230.528986922,1,Livorno
Tuscany,1832,Exp,"World as reported",1944368.53406207,1,Livorno
Tuscany,1832,Imp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",155377.708374,1,Livorno
Tuscany,1832,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire)",277962.131563537,1,Livorno
Tuscany,1832,Imp,France,298262.736677728,1,Livorno
Tuscany,1832,Imp,"Germany (Zollverein)",97599.0630489947,1,Livorno
Tuscany,1832,Imp,"Ionian Is. & Malta",49189.9277766933,1,Livorno
Tuscany,1832,Imp,"Kingdom of Sardinia",121022.838180753,1,Livorno
Tuscany,1832,Imp,"Newfoundland and Labrador (Newfoundland)",49580.3240288893,1,Livorno
Tuscany,1832,Imp,"Other countries",112238.922506344,1,Livorno
Tuscany,1832,Imp,"Papal States",111653.32812805,1,Livorno
Tuscany,1832,Imp,"Russia (USSR)",397813.780987703,1,Livorno
Tuscany,1832,Imp,Switzerland,85887.1754831154,1,Livorno
Tuscany,1832,Imp,"Two Sicilies",59730.6265859848,1,Livorno
Tuscany,1832,Imp,"United Kingdom",735896.93538942,1,Livorno
Tuscany,1832,Imp,"United States of America",54850.673433535,1,Livorno
Tuscany,1832,Imp,"World as reported",2682803.04509077,1,Livorno
Tuscany,1833,Exp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",120666.013712047,1,Livorno
Tuscany,1833,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire)",321645.445641528,1,Livorno
Tuscany,1833,Exp,France,198628.795298727,1,Livorno
Tuscany,1833,Exp,"Germany (Zollverein)",39177.277179236,1,Livorno
Tuscany,1833,Exp,"Ionian Is. & Malta",39177.277179236,1,Livorno
Tuscany,1833,Exp,"Other countries",418413.320274241,1,Livorno
Tuscany,1833,Exp,"Papal States",162585.70029383,1,Livorno
Tuscany,1833,Exp,"Russia (USSR)",45053.8687561215,1,Livorno
Tuscany,1833,Exp,Switzerland,29382.957884427,1,Livorno
Tuscany,1833,Exp,"Two Sicilies",142213.516160627,1,Livorno
Tuscany,1833,Exp,"United Kingdom",334182.174338883,1,Livorno
Tuscany,1833,Exp,"West Indies",3917.7277179236,1,Livorno
Tuscany,1833,Exp,"World as reported",1990205.68070519,1,Livorno
Tuscany,1833,Imp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",208031.341821743,1,Livorno
Tuscany,1833,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire)",305582.761998041,1,Livorno
Tuscany,1833,Imp,France,334573.947110676,1,Livorno
Tuscany,1833,Imp,"Germany (Zollverein)",152791.380999021,1,Livorno
Tuscany,1833,Imp,"Ionian Is. & Malta",41136.1410381978,1,Livorno
Tuscany,1833,Imp,"Newfoundland and Labrador (Newfoundland)",65426.0528893242,1,Livorno
Tuscany,1833,Imp,"Other countries",287952.987267385,1,Livorno
Tuscany,1833,Imp,"Papal States",112438.785504407,1,Livorno
Tuscany,1833,Imp,"Russia (USSR)",344760.039177277,1,Livorno
Tuscany,1833,Imp,Switzerland,107737.512242899,1,Livorno
Tuscany,1833,Imp,"Two Sicilies",76395.6904995103,1,Livorno
Tuscany,1833,Imp,"United Kingdom",520078.354554359,1,Livorno
Tuscany,1833,Imp,"West Indies",66601.3712047013,1,Livorno
Tuscany,1833,Imp,"World as reported",2775122.42899119,1,Livorno
Tuscany,1834,Exp,Austria,108661.292871819,1,Livorno
Tuscany,1834,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",218112.849691797,1,Livorno
Tuscany,1834,Exp,"Egypt Arab Republic (Egypt)",126442.23170539,1,Livorno
Tuscany,1834,Exp,France,249723.407618144,1,Livorno
Tuscany,1834,Exp,"Germany (Zollverein)",34771.6137189821,1,Livorno
Tuscany,1834,Exp,"Ionian Is. & Malta",27659.238185554,1,Livorno
Tuscany,1834,Exp,"Ionian Is. & Malta & United Kingdom",367472.735893789,1,Livorno
Tuscany,1834,Exp,"Papal States",184131.499920974,1,Livorno
Tuscany,1834,Exp,Portugal,26868.9742373953,1,Livorno
Tuscany,1834,Exp,"Russia (USSR)",47415.8368895211,1,Livorno
Tuscany,1834,Exp,Switzerland,33586.2177967441,1,Livorno
Tuscany,1834,Exp,"Two Sicilies",110834.518729256,1,Livorno
Tuscany,1834,Exp,"United States of America",122490.911964596,1,Livorno
Tuscany,1834,Exp,"World as reported",2014580.36984353,1,Livorno
Tuscany,1834,Imp,Austria,204678.362573099,1,Livorno
Tuscany,1834,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",131381.381381381,1,Livorno
Tuscany,1834,Imp,"Egypt Arab Republic (Egypt)",59269.7961119014,1,Livorno
Tuscany,1834,Imp,France,274972.340761814,1,Livorno
Tuscany,1834,Imp,"Germany (Zollverein)",142247.510668563,1,Livorno
Tuscany,1834,Imp,"Ionian Is. & Malta",46230.4409672831,1,Livorno
Tuscany,1834,Imp,"Ionian Is. & Malta & United Kingdom",740477.319424688,1,Livorno
Tuscany,1834,Imp,"Newfoundland and Labrador (Newfoundland)",17583.3728465307,1,Livorno
Tuscany,1834,Imp,"Norway & Sweden",26473.8422633159,1,Livorno
Tuscany,1834,Imp,"Papal States",122490.911964596,1,Livorno
Tuscany,1834,Imp,Portugal,11063.6952742216,1,Livorno
Tuscany,1834,Imp,"Russia (USSR)",130393.551446183,1,Livorno
Tuscany,1834,Imp,Switzerland,114588.272483009,1,Livorno
Tuscany,1834,Imp,"Two Sicilies",150150.15015015,1,Livorno
Tuscany,1834,Imp,"United States of America",75075.0750750751,1,Livorno
Tuscany,1834,Imp,"World as reported",2638098.62494073,1,Livorno
Tuscany,1835,Exp,Austria,129824.147291396,1,Livorno
Tuscany,1835,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",222274.676423148,1,Livorno
Tuscany,1835,Exp,"Egypt Arab Republic (Egypt)",125890.08222196,1,Livorno
Tuscany,1835,Exp,France,201817.53806208,1,Livorno
Tuscany,1835,Exp,"Germany (Zollverein)",37373.6181596444,1,Livorno
Tuscany,1835,Exp,"Ionian Is. & Malta",47995.5938471222,1,Livorno
Tuscany,1835,Exp,"Ionian Is. & Malta & United Kingdom",328494.433297927,1,Livorno
Tuscany,1835,Exp,"Papal States",163263.700381604,1,Livorno
Tuscany,1835,Exp,Portugal,23604.3904166175,1,Livorno
Tuscany,1835,Exp,"Russia (USSR)",49175.8133679531,1,Livorno
Tuscany,1835,Exp,Switzerland,31472.52055549,1,Livorno
Tuscany,1835,Exp,"Two Sicilies",116054.919548369,1,Livorno
Tuscany,1835,Exp,"United States of America",126676.895235847,1,Livorno
Tuscany,1835,Exp,"World as reported",2081907.23474566,1,Livorno
Tuscany,1835,Imp,Austria,169951.610999646,1,Livorno
Tuscany,1835,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",191392.265628073,1,Livorno
Tuscany,1835,Imp,"Egypt Arab Republic (Egypt)",51142.8459026712,1,Livorno
Tuscany,1835,Imp,France,224241.708957866,1,Livorno
Tuscany,1835,Imp,"Germany (Zollverein)",114481.293520595,1,Livorno
Tuscany,1835,Imp,"Ionian Is. & Malta",42487.9027499115,1,Livorno
Tuscany,1835,Imp,"Ionian Is. & Malta & United Kingdom",556670.207325229,1,Livorno
Tuscany,1835,Imp,"Newfoundland and Labrador (Newfoundland)",42487.9027499115,1,Livorno
Tuscany,1835,Imp,"Norway & Sweden",27538.4554860537,1,Livorno
Tuscany,1835,Imp,"Papal States",102285.691805342,1,Livorno
Tuscany,1835,Imp,Portugal,32259.3335693772,1,Livorno
Tuscany,1835,Imp,"Russia (USSR)",174082.379322554,1,Livorno
Tuscany,1835,Imp,Switzerland,102285.691805342,1,Livorno
Tuscany,1835,Imp,"Two Sicilies",147527.440103859,1,Livorno
Tuscany,1835,Imp,"United States of America",67665.9191943035,1,Livorno
Tuscany,1835,Imp,"World as reported",2462331.32696015,1,Livorno
Tuscany,1836,Exp,Austria,163521.021316837,1,Livorno
Tuscany,1836,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",260451.554434769,1,Livorno
Tuscany,1836,Exp,"Egypt Arab Republic (Egypt)",159580.755742937,1,Livorno
Tuscany,1836,Exp,France,292367.705583356,1,Livorno
Tuscany,1836,Exp,"Germany (Zollverein)",41766.8150833366,1,Livorno
Tuscany,1836,Exp,Greece,44130.9744276764,1,Livorno
Tuscany,1836,Exp,"Ionian Is. & Malta",53193.5852476457,1,Livorno
Tuscany,1836,Exp,"Other countries",192678.986563694,1,Livorno
Tuscany,1836,Exp,"Papal States",184404.428858505,1,Livorno
Tuscany,1836,Exp,"Russia (USSR)",78805.3114779936,1,Livorno
Tuscany,1836,Exp,Spain,20095.3544268884,1,Livorno
Tuscany,1836,Exp,Switzerland,55163.7180345955,1,Livorno
Tuscany,1836,Exp,"Two Sicilies",130028.763938689,1,Livorno
Tuscany,1836,Exp,"United Kingdom",419638.283620316,1,Livorno
Tuscany,1836,Exp,"United States of America",133575.002955199,1,Livorno
Tuscany,1836,Exp,"West Indies",3940.26557389968,1,Livorno
Tuscany,1836,Exp,"World as reported",2448087.00106387,1,Livorno
Tuscany,1836,Imp,Austria,197801.331809764,1,Livorno
Tuscany,1836,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",179282.083612435,1,Livorno
Tuscany,1836,Imp,"Egypt Arab Republic (Egypt)",82745.5770518933,1,Livorno
Tuscany,1836,Imp,France,336892.706568423,1,Livorno
Tuscany,1836,Imp,"Germany (Zollverein)",118207.96721699,1,Livorno
Tuscany,1836,Imp,Greece,30340.0449190275,1,Livorno
Tuscany,1836,Imp,"Ionian Is. & Malta",86685.842625793,1,Livorno
Tuscany,1836,Imp,"Newfoundland and Labrador (Newfoundland)",47283.1868867962,1,Livorno
Tuscany,1836,Imp,"Other countries",135545.135742149,1,Livorno
Tuscany,1836,Imp,"Papal States",98900.665904882,1,Livorno
Tuscany,1836,Imp,"Russia (USSR)",248236.73115568,1,Livorno
Tuscany,1836,Imp,Spain,21671.4606564482,1,Livorno
Tuscany,1836,Imp,Switzerland,126088.49836479,1,Livorno
Tuscany,1836,Imp,"Two Sicilies",161550.888529887,1,Livorno
Tuscany,1836,Imp,"United Kingdom",531935.852476457,1,Livorno
Tuscany,1836,Imp,"United States of America",74865.0459040939,1,Livorno
Tuscany,1836,Imp,"West Indies",44130.9744276764,1,Livorno
Tuscany,1836,Imp,"World as reported",2792466.2122227,1,Livorno
Tuscany,1837,Exp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",108195.30235669,1,Livorno
Tuscany,1837,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",238029.665184719,1,Livorno
Tuscany,1837,Exp,"Egypt Arab Republic (Egypt)",118818.113860802,1,Livorno
Tuscany,1837,Exp,France,285242.160758547,1,Livorno
Tuscany,1837,Exp,"Germany (Zollverein)",29507.8097336428,1,Livorno
Tuscany,1837,Exp,Greece,55081.2448361333,1,Livorno
Tuscany,1837,Exp,"Ionian Is. & Malta",35802.8091434866,1,Livorno
Tuscany,1837,Exp,Netherlands,40917.4961639847,1,Livorno
Tuscany,1837,Exp,"Papal States",163276.547192824,1,Livorno
Tuscany,1837,Exp,"Russia (USSR)",110162.489672267,1,Livorno
Tuscany,1837,Exp,Switzerland,39343.7463115238,1,Livorno
Tuscany,1837,Exp,"Two Sicilies",103867.490262423,1,Livorno
Tuscany,1837,Exp,"United Kingdom",322618.719754495,1,Livorno
Tuscany,1837,Exp,"United States of America",101113.428020616,1,Livorno
Tuscany,1837,Exp,"West Indies",5901.56194672857,1,Livorno
Tuscany,1837,Exp,"World as reported",2079710.43002715,1,Livorno
Tuscany,1837,Imp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",169178.109139552,1,Livorno
Tuscany,1837,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",165243.7345084,1,Livorno
Tuscany,1837,Imp,"Egypt Arab Republic (Egypt)",59015.6194672857,1,Livorno
Tuscany,1837,Imp,France,326159.656922532,1,Livorno
Tuscany,1837,Imp,"Germany (Zollverein)",107014.989967345,1,Livorno
Tuscany,1837,Imp,Greece,37376.5589959476,1,Livorno
Tuscany,1837,Imp,"Ionian Is. & Malta",60982.8067828619,1,Livorno
Tuscany,1837,Imp,Netherlands,78687.4926230476,1,Livorno
Tuscany,1837,Imp,"Newfoundland and Labrador (Newfoundland)",37376.5589959476,1,Livorno
Tuscany,1837,Imp,"Papal States",99146.2407050399,1,Livorno
Tuscany,1837,Imp,"Russia (USSR)",569697.446590864,1,Livorno
Tuscany,1837,Imp,Switzerland,133768.737459181,1,Livorno
Tuscany,1837,Imp,"Two Sicilies",131801.550143605,1,Livorno
Tuscany,1837,Imp,"United Kingdom",594090.569304009,1,Livorno
Tuscany,1837,Imp,"United States of America",47999.370500059,1,Livorno
Tuscany,1837,Imp,"West Indies",43278.1209426762,1,Livorno
Tuscany,1837,Imp,"World as reported",2985206.75138687,1,Livorno
Tuscany,1838,Exp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",98359.3657788095,1,Livorno
Tuscany,1838,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",204587.480819924,1,Livorno
Tuscany,1838,Exp,"Belgium & Netherlands",33442.1843647952,1,Livorno
Tuscany,1838,Exp,"East Indies & West Indies",14163.7486721486,1,Livorno
Tuscany,1838,Exp,"Egypt Arab Republic (Egypt)",92457.8038320809,1,Livorno
Tuscany,1838,Exp,France,328520.281701224,1,Livorno
Tuscany,1838,Exp,"Germany (Zollverein)",37376.5589959476,1,Livorno
Tuscany,1838,Exp,Greece,36196.2466066019,1,Livorno
Tuscany,1838,Exp,Hamburg,19671.8731557619,1,Livorno
Tuscany,1838,Exp,"Ionian Is. & Malta",29507.8097336428,1,Livorno
Tuscany,1838,Exp,"Other countries",101113.428020616,1,Livorno
Tuscany,1838,Exp,"Papal States",175079.671086281,1,Livorno
Tuscany,1838,Exp,"Russia (USSR)",106228.115041114,1,Livorno
Tuscany,1838,Exp,Spain,19671.8731557619,1,Livorno
Tuscany,1838,Exp,Switzerland,47212.4955738285,1,Livorno
Tuscany,1838,Exp,"Two Sicilies",90490.6165165047,1,Livorno
Tuscany,1838,Exp,"United Kingdom",511468.702049809,1,Livorno
Tuscany,1838,Exp,"United States of America",112523.114450958,1,Livorno
Tuscany,1838,Exp,"World as reported",2231183.85332651,1,Livorno
Tuscany,1838,Imp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",204587.480819924,1,Livorno
Tuscany,1838,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",154227.485541173,1,Livorno
Tuscany,1838,Imp,"Belgium & Netherlands",53114.0575205571,1,Livorno
Tuscany,1838,Imp,"East Indies & West Indies",9835.93657788095,1,Livorno
Tuscany,1838,Imp,"Egypt Arab Republic (Egypt)",35409.3716803714,1,Livorno
Tuscany,1838,Imp,France,342290.592910257,1,Livorno
Tuscany,1838,Imp,"Germany (Zollverein)",125899.988196876,1,Livorno
Tuscany,1838,Imp,Greece,16130.9359877247,1,Livorno
Tuscany,1838,Imp,"Ionian Is. & Malta",46032.1831844828,1,Livorno
Tuscany,1838,Imp,"Newfoundland and Labrador (Newfoundland)",25573.4351024905,1,Livorno
Tuscany,1838,Imp,"Other countries",79867.8050123933,1,Livorno
Tuscany,1838,Imp,"Papal States",112129.676987843,1,Livorno
Tuscany,1838,Imp,"Russia (USSR)",1032773.3406775,1,Livorno
Tuscany,1838,Imp,Spain,27540.6224180666,1,Livorno
Tuscany,1838,Imp,Switzerland,165243.7345084,1,Livorno
Tuscany,1838,Imp,"Two Sicilies",100326.553094386,1,Livorno
Tuscany,1838,Imp,"United Kingdom",672778.061927057,1,Livorno
Tuscany,1838,Imp,"United States of America",21639.0604713381,1,Livorno
Tuscany,1838,Imp,"World as reported",3391037.49459023,1,Livorno
Tuscany,1839,Exp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",81523.9004215382,1,Livorno
Tuscany,1839,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",147538.375884833,1,Livorno
Tuscany,1839,Exp,"Egypt Arab Republic (Egypt)",69195.8959675495,1,Livorno
Tuscany,1839,Exp,France,338423.606140142,1,Livorno
Tuscany,1839,Exp,"Germany (Zollverein)",29825.817227392,1,Livorno
Tuscany,1839,Exp,Greece,29825.817227392,1,Livorno
Tuscany,1839,Exp,Hamburg,19883.8781515947,1,Livorno
Tuscany,1839,Exp,"Ionian Is. & Malta",33404.9152946791,1,Livorno
Tuscany,1839,Exp,Netherlands,25053.6864710093,1,Livorno
Tuscany,1839,Exp,"Papal States",123280.044539887,1,Livorno
Tuscany,1839,Exp,"Russia (USSR)",93056.5497494631,1,Livorno
Tuscany,1839,Exp,Spain,20679.2332776585,1,Livorno
Tuscany,1839,Exp,Switzerland,41756.1441183488,1,Livorno
Tuscany,1839,Exp,"Two Sicilies",83512.2882366977,1,Livorno
Tuscany,1839,Exp,"United Kingdom",540841.485723375,1,Livorno
Tuscany,1839,Exp,"United States of America",107372.942018611,1,Livorno
Tuscany,1839,Exp,"West Indies",3976.77563031894,1,Livorno
Tuscany,1839,Exp,"World as reported",2010657.75868925,1,Livorno
Tuscany,1839,Imp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",185317.744372862,1,Livorno
Tuscany,1839,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",111349.71764893,1,Livorno
Tuscany,1839,Imp,"Egypt Arab Republic (Egypt)",49709.6953789867,1,Livorno
Tuscany,1839,Imp,France,278374.294122326,1,Livorno
Tuscany,1839,Imp,"Germany (Zollverein)",111349.71764893,1,Livorno
Tuscany,1839,Imp,Greece,14316.3922691482,1,Livorno
Tuscany,1839,Imp,"Ionian Is. & Malta",37779.3684880299,1,Livorno
Tuscany,1839,Imp,Netherlands,59651.6344547841,1,Livorno
Tuscany,1839,Imp,"Newfoundland and Labrador (Newfoundland)",44142.2094965402,1,Livorno
Tuscany,1839,Imp,"Norway & Sweden",31018.8499164877,1,Livorno
Tuscany,1839,Imp,"Papal States",95442.6151276545,1,Livorno
Tuscany,1839,Imp,"Russia (USSR)",1048278.05615207,1,Livorno
Tuscany,1839,Imp,Spain,17497.8127734033,1,Livorno
Tuscany,1839,Imp,Switzerland,115326.493279249,1,Livorno
Tuscany,1839,Imp,"Two Sicilies",71581.9613457409,1,Livorno
Tuscany,1839,Imp,"United Kingdom",477213.075638272,1,Livorno
Tuscany,1839,Imp,"United States of America",32211.8826055834,1,Livorno
Tuscany,1839,Imp,"West Indies",25849.0415970731,1,Livorno
Tuscany,1839,Imp,"World as reported",3021554.12391633,1,Livorno
Tuscany,1841,Exp,"Algeria (Regency of Algiers)",33648.7074937651,1,Livorno
Tuscany,1841,Exp,Austria,106884.129686077,1,Livorno
Tuscany,1841,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",102925.458216223,1,Livorno
Tuscany,1841,Exp,"Egypt Arab Republic (Egypt)",93028.7795415858,1,Livorno
Tuscany,1841,Exp,France,308380.507501682,1,Livorno
Tuscany,1841,Exp,"Germany (Zollverein)",23752.0288191283,1,Livorno
Tuscany,1841,Exp,Greece,22168.5602311864,1,Livorno
Tuscany,1841,Exp,"Ionian Is. & Malta",18605.7559083172,1,Livorno
Tuscany,1841,Exp,"Kingdom of Sardinia",126677.487035351,1,Livorno
Tuscany,1841,Exp,Netherlands,21376.8259372155,1,Livorno
Tuscany,1841,Exp,"Papal States",124698.151300424,1,Livorno
Tuscany,1841,Exp,"Russia (USSR)",67297.4149875302,1,Livorno
Tuscany,1841,Exp,Switzerland,23752.0288191283,1,Livorno
Tuscany,1841,Exp,"Two Sicilies",75214.7579272396,1,Livorno
Tuscany,1841,Exp,"United Kingdom",440402.201021337,1,Livorno
Tuscany,1841,Exp,"United States of America",102925.458216223,1,Livorno
Tuscany,1841,Exp,"West Indies",2771.0700288983,1,Livorno
Tuscany,1841,Exp,"World as reported",1807727.32670916,1,Livorno
Tuscany,1841,Imp,"Algeria (Regency of Algiers)",17814.0216143462,1,Livorno
Tuscany,1841,Imp,Austria,167847.67032184,1,Livorno
Tuscany,1841,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",144491.508649697,1,Livorno
Tuscany,1841,Imp,"Egypt Arab Republic (Egypt)",106884.129686077,1,Livorno
Tuscany,1841,Imp,France,287003.681564467,1,Livorno
Tuscany,1841,Imp,"Germany (Zollverein)",134594.82997506,1,Livorno
Tuscany,1841,Imp,Greece,19793.3573492736,1,Livorno
Tuscany,1841,Imp,"Ionian Is. & Malta",26523.0988480266,1,Livorno
Tuscany,1841,Imp,"Kingdom of Sardinia",140136.970032857,1,Livorno
Tuscany,1841,Imp,Netherlands,81152.7651320217,1,Livorno
Tuscany,1841,Imp,"Newfoundland and Labrador (Newfoundland)",36815.6446696489,1,Livorno
Tuscany,1841,Imp,"Norway & Sweden",16626.4201733898,1,Livorno
Tuscany,1841,Imp,"Papal States",106884.129686077,1,Livorno
Tuscany,1841,Imp,"Russia (USSR)",435453.861684019,1,Livorno
Tuscany,1841,Imp,Switzerland,96987.4510114406,1,Livorno
Tuscany,1841,Imp,"Two Sicilies",70860.2193103994,1,Livorno
Tuscany,1841,Imp,"United Kingdom",657337.397569376,1,Livorno
Tuscany,1841,Imp,"United States of America",45920.5890503147,1,Livorno
Tuscany,1841,Imp,"West Indies",22564.4273781719,1,Livorno
Tuscany,1841,Imp,"World as reported",2673686.71073988,1,Livorno
Tuscany,1842,Exp,"Algeria (Regency of Algiers)",31421.8381775334,1,Livorno
Tuscany,1842,Exp,Austria,108012.568735271,1,Livorno
Tuscany,1842,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",70699.1358994501,1,Livorno
Tuscany,1842,Exp,"Egypt Arab Republic (Egypt)",23566.37863315,1,Livorno
Tuscany,1842,Exp,"Germany (Zollverein)",66771.4061272584,1,Livorno
Tuscany,1842,Exp,Greece,27494.1084053417,1,Livorno
Tuscany,1842,Exp,"Ionian Is. & Malta",23566.37863315,1,Livorno
Tuscany,1842,Exp,"Kingdom of Sardinia",74626.8656716418,1,Livorno
Tuscany,1842,Exp,Netherlands,29850.7462686567,1,Livorno
Tuscany,1842,Exp,"Papal States",82482.3252160251,1,Livorno
Tuscany,1842,Exp,"Russia (USSR)",31421.8381775334,1,Livorno
Tuscany,1842,Exp,Switzerland,91908.8766692851,1,Livorno
Tuscany,1842,Exp,"Two Sicilies",15710.9190887667,1,Livorno
Tuscany,1842,Exp,"United Kingdom",459544.383346426,1,Livorno
Tuscany,1842,Exp,"United States of America",57344.8546739984,1,Livorno
Tuscany,1842,Exp,"West Indies",8248.23252160251,1,Livorno
Tuscany,1842,Exp,"World as reported",1611154.75255302,1,Livorno
Tuscany,1842,Imp,"Algeria (Regency of Algiers)",15710.9190887667,1,Livorno
Tuscany,1842,Imp,Austria,164964.65043205,1,Livorno
Tuscany,1842,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",90337.7847604085,1,Livorno
Tuscany,1842,Imp,"Egypt Arab Republic (Egypt)",98193.2443047918,1,Livorno
Tuscany,1842,Imp,France,259230.16496465,1,Livorno
Tuscany,1842,Imp,"Germany (Zollverein)",113904.163393559,1,Livorno
Tuscany,1842,Imp,Greece,20816.9677926159,1,Livorno
Tuscany,1842,Imp,"Ionian Is. & Malta",21602.5137470542,1,Livorno
Tuscany,1842,Imp,"Kingdom of Sardinia",113904.163393559,1,Livorno
Tuscany,1842,Imp,Netherlands,161036.920659859,1,Livorno
Tuscany,1842,Imp,"Newfoundland and Labrador (Newfoundland)",72663.000785546,1,Livorno
Tuscany,1842,Imp,"Norway & Sweden",20424.1948153967,1,Livorno
Tuscany,1842,Imp,"Papal States",82482.3252160251,1,Livorno
Tuscany,1842,Imp,"Russia (USSR)",349567.949725059,1,Livorno
Tuscany,1842,Imp,Switzerland,86410.0549882168,1,Livorno
Tuscany,1842,Imp,"Two Sicilies",51060.4870384918,1,Livorno
Tuscany,1842,Imp,"United Kingdom",575019.638648861,1,Livorno
Tuscany,1842,Imp,"United States of America",14925.3731343284,1,Livorno
Tuscany,1842,Imp,"West Indies",25530.2435192459,1,Livorno
Tuscany,1842,Imp,"World as reported",2399057.34485467,1,Livorno
Tuscany,1843,Exp,"Algeria (Regency of Algiers)",62570.8810762191,1,Livorno
Tuscany,1843,Exp,"Austria-Hungary (Austrian Empire) & Lombardy-Venetia",129052.442219702,1,Livorno
Tuscany,1843,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis) & Turkey (Ottoman Empire)",113409.721950647,1,Livorno
Tuscany,1843,Exp,"Belgium & Netherlands",29330.1005044777,1,Livorno
