source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,
TC-CAN_1890_772-773_1890,Canada,Chile,132154,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Indes orientales anglaises,9038,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Gibraltar,3403,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Hollande,1042,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Hong-Kong,7254,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Italie,81059,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Japan,26530,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Madère,12381,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Mexique,9480,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Terreneuve,982154,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Nouvelle-Zélande,19679,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Norvège et Suède,380696,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Portugal,207777,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Possessions portugaises en Afrique,10442,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Pérou,36922,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Roumanie,251,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Russie,10250,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Saint-Pierre et Miquelon,160800,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Iles Sandwich,10686,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Espagne,69788,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Possessions espagnoles en Afrique,13421,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Suisse,400,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Turquie d'Asie,500,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Uruguay,37384,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Etats-Unis de Colombie,11129,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Antilles anglaises,1460668,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Antilles danoises,43198,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Antilles françaises,9314,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Antilles espagnoles,1163507,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Haiti,397,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Guyane anglaise,192398,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Guyane danoise,5607,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Guyane française,3635,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Iles Samoa,7465,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1890_772-773_1890,Canada,Total,82335514,1,dollar,1890,Exp,Spe,NS,,Year ended June 30,,total_reporting,,,
TC-CAN_1889_573_1889,Canada,Grande-Bretagne,42317389,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Etats-Unis,50537440,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,France,2228683,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Allemagne,3692570,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,République Argentine,250,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Australie,229464,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Autriche,220936,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Belgique,530740,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Brésil,1131059,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Afrique anglaise,109503,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Guyane anglaise,182143,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Autres possessions britanniques,95,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Etats de l'Amérique centrale,4306,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Chine,770833,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Danemark,3045,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Indes orientales anglaises,140730,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Indes orientales hollandaises,82919,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Siam,21165,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Grèce,150847,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Hollande,413080,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Italie,126124,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Japan,1193705,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Mexique,439,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Terreneuve,488161,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Norvège et Suède,22555,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Portugal,72085,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Roumanie,100,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Russie,11889,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Saint-Pierre et Miquelon,3143,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Iles Sandwich,51,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Espagne,407268,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Possessions espagnoles dans l'Océan Pacifique,906314,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Suisse,166890,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Turquie,119567,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Antilles anglaises,1073841,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Antilles danoises,1624,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Antilles hollandaises,846,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Antilles françaises,17850,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Antilles espagnoles,2207793,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Haiti,1484,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Venezuela,75216,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Pérou,1001,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Etats-Unis de Colombie,5297,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Possessions portugaises en Afrique,2547,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Perse,367,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Bolivie,93,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_573_1889,Canada,Total,109673447,1,dollar,1889,Imp,Spe,NS,,Year ended June 30,,total_reporting,,,
TC-CAN_1889_744-745_1889,Canada,Grande-Bretagne,33504281,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Etats-Unis,36449288,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,France,333374,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Allemagne,142749,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,République Argentine,701724,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Australie,657840,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Autriche,67,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Belgique,64756,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Brésil,334779,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Afrique anglaise,27813,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Guyane anglaise,220708,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Etats de l'Amérique centrale,5681,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Chine,62927,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Chile,71963,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Danemark,3310,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Indes orientales anglaises,80,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Gibraltar,91,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Hollande,1222,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Italie,60042,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Japan,11238,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Madère,19451,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Mexique,21002,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Terreneuve,1147681,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Norvège et Suède,104172,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Portugal,166021,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Pérou,31113,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Possessions portugaises en Afrique,2949,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Roumanie,82,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Russie,11270,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Saint-Pierre et Miquelon,205882,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Iles Sandwich,17735,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Espagne,13132,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Possessions espagnoles en Afrique,13641,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Suisse,,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Antilles anglaises,1601543,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Antilles danoises,47039,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Antilles françaises,20608,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Antilles espagnoles,972720,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Haiti,112,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Saint Domingue,2430,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Uruguay,73787,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Etats-Unis de Colombie,19809,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Possessions françaises en Afrique,5075,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Zanzibar,135,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Labrador,1650,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Nouvelle-Zélande,48832,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1889_744-745_1889,Canada,Total,77201804,1,dollar,1889,Exp,Spe,NS,,Year ended June 30,,total_reporting,,,
TC-CAN_1886_567_1886,Canada,Grande-Bretagne,40601199,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Etats-Unis,44858039,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,France,1975218,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Allemagne,2155523,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Hollande,301972,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Belgique,510907,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Espagne,379465,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Portugal,56477,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Suisse,203085,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Autriche,70559,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Italie,106697,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Turquie,145018,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Grèce,108597,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Danemark,817,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Norvège et Suède,34811,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Russie,10921,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Chine,946264,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Japan,1486321,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Antilles anglaises,1443102,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Antilles espagnoles,1685723,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Antilles françaises,11090,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Antilles danoises,1473,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Antilles hollandaises,3084,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Guyane anglaise,100002,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Brésil,1100965,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Etats de l'Amérique centrale,5168,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Chile,20,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Mexique,11340,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Venezuela,16683,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Indes orientales anglaises,117105,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Indes orientales hollandaises,73846,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Terreneuve,384321,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Saint-Pierre et Miquelon,3744,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Possessions espagnoles dans l'Océan Pacifique,329164,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Possessions portugaises en Afrique,30,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Iles Sandwich,125,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Australie,13790,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Afrique anglaise,249328,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Siam,19168,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Malte,440,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Ile Maurice,77308,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Egypte,3754,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Madère,16,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Pérou,10,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Nouvelle-Zélande,5,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_567_1886,Canada,Total,99602694,1,dollar,1886,Imp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Grande-Bretagne,36694263,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Etats-Unis,31503292,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,France,527714,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Allemagne,247861,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Autriche,3039,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Hollande,7587,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Belgique,6358,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Espagne,52534,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Portugal,243419,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Italie,108601,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Turquie,48,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Norvège et Suède,71747,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Suisse,913,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Russie,496,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Chine,57534,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Japan,656,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Antilles anglaises,1247240,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Antilles espagnoles,740763,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Antilles françaises,85907,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Antilles danoises,27721,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Guyane anglaise,177734,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Guyane française,2772,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Brésil,352051,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Chile,29041,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Pérou,6315,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,République Argentine,574128,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Uruguay,41088,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Etats-Unis de Colombie,3313,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Mexique,1718,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Indes orientales anglaises,5596,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Terreneuve,1508553,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Saint-Pierre et Miquelon,242207,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Labrador,,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Iles Sandwich,13197,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Australie,259662,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Nouvelle-Zélande,3720,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Gibraltar,12310,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Madère,17433,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Afrique anglaise,42318,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Maroc,22984,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
TC-CAN_1886_752-753_1886,Canada,Possessions anglaises dans l'Atlantique Sud,5670,1,dollar,1886,Exp,Spe,NS,,Year ended June 30,,,,,
