source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Denmark,40243,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Iceland,361,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,United Kingdom,678105,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Irish Free State,13725,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Belgium,86000,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,France,223960,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Netherlands,104915,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Austria,4751,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Czechoslovakia,5061,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Hungary,1337,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Germany,278269,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Switzerland,11349,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Estonia,513,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Finland,11290,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Latvia,805,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Lithuania,274,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Poland and Danzig,9002,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Soviet Russia in Europe,111362,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Azores and Madeira,1293,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Gibraltar,117,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Italy,100429,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Portugal,12069,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Spain,57507,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Bulgaria,589,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Greece,12522,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,"Malta, Gozo, and Cyprus",897,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Rumania,4920,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Turkey in Europe,,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Yugoslavia & Albania,1507,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Aden,225,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Arabia,336,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Iraq,1003,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Palestine,1370,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Persia,2743,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Syria,2414,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Turkey in Asia,4385,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,British India,45195,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Ceylan,1796,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,British Malaya,9601,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other British East Indies,,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Java and Madura,16885,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other Netherlands East Indies,12523,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,French Indochina,1549,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Philippine Islands,64935,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Siam,2365,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other Asia,58,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,China,89605,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Hongkong,16987,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Kwantung,6405,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Japan,164570,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Chosen,,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Soviet Russia in Asia,3037,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Australia,75990,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,New Zealand,29827,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,British Oceania,1055,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,French Oceania,847,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other Oceania,,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Algeria and Tunisia,8270,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Egypt,8904,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Italian Africa,65,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Morocco,4160,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Canary Islands,3010,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other Spanish Africa,707,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Ethiopia,51,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Belgian Congo,1302,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Gold Coast,4420,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Nigeria,3930,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other British West Africa,1029,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Union of South Africa,38078,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other British South Africa,1051,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,British East Africa,4487,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Kamerun,,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Liberia,316,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Madagascar,433,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other French Africa,5013,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Mozambique,5857,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1930,United States of America,Other Portuguese Africa,1282,1000,Dollars,1930,exp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Total,4430888,1000,Dollars,1926,imp,gen,,,,,total_reporting,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Canada,475881,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Newfoundland and Labrador,9039,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Miquelon and St. Pierre Islands,64,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Greenland,519,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Mexico,169306,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British Honduras,2848,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Costa Rica,7052,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Guatemala,14491,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Honduras,8720,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Nicaragua,5976,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Panama,5549,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Salvador,4237,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Bermuda,1124,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Barbados,569,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Jamaica,9111,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Trinidad and Tobago,8234,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other British West Indies,3380,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Cuba,250600,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Dominican Republic,8131,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Netherlands West Indies,24386,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,French West Indies,164,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Haiti,1379,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Virgin Islands of the United States,810,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Colombia,90242,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British Guiana,1206,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Surinam,361,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,French Guiana,67,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Venezuela,23316,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Argentina,88058,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Falkland Islands,104,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Brazil,235307,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Paraguay,541,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Uruguay,18502,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Bolivia,280,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Chile,81442,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Ecuador,6757,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Peru,21797,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Sweden,44015,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Norway,25058,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Denmark,5508,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Iceland,178,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,United Kingdom,383198,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Irish Free State,1476,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Belgium,77793,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,France,152020,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Netherlands,101855,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Austria,9419,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Czechoslovakia,28302,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Hungary,873,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Germany,198495,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Switzerland,42038,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Estonia,1235,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Finland,9108,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Latvia,5982,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Lithuania,947,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Poland and Danzig,4147,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Soviet Russia in Europe,13503,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Azores and Madeira,1595,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Gibraltar,31,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Italy,102526,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Portugal,5560,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Spain,41369,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Bulgaria,1295,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Greece,16908,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,"Malta, Gozo, and Cyprus",195,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Rumania,1098,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Turkey in Europe,8981,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Yugoslavia & Albania,1155,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Aden,2892,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Arabia,1661,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Iraq,2484,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Palestine,188,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Persia,8401,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Syria,2757,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Turkey in Asia,7851,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British India,150930,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Ceylan,55805,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British Malaya,383800,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other British East Indies,,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Java and Madura,68395,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other Netherlands East Indies,51222,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,French Indochina,197,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Philippine Islands,103797,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Siam,633,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other Asia,414,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,China,143204,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Hongkong,11293,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Kwantung,3466,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Japan,400693,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Chosen,,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Soviet Russia in Asia,619,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Australia,45738,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,New Zealand,18826,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British Oceania,1454,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,French Oceania,2337,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other Oceania,,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Algeria and Tunisia,3154,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Egypt,35215,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Italian Africa,1,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Morocco,542,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Canary Islands,464,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other Spanish Africa,,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Ethiopia,14,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Belgian Congo,1697,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British West Africa,19794,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British South Africa,19827,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,British East Africa,2258,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Kamerun,,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Liberia,280,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Madagascar,271,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other French Africa,1199,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Mozambique,11563,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1926,United States of America,Other Portuguese Africa,141,1000,Dollars,1926,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Total,4184742,1000,Dollars,1927,imp,gen,,,,,total_reporting,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Canada,475028,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Newfoundland and Labrador,9066,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Miquelon and St. Pierre Islands,58,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Greenland,347,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Mexico,137815,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,British Honduras,3749,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Costa Rica,6035,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Guatemala,10179,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Honduras,9311,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Nicaragua,4227,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Panama,5384,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Salvador,1545,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Bermuda,1107,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Barbados,496,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Jamaica,9723,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Trinidad and Tobago,7461,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Other British West Indies,3862,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Cuba,256786,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Dominican Republic,11026,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Netherlands West Indies,29933,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,French West Indies,105,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Haiti,1247,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Virgin Islands of the United States,968,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
CN-US_1930_XI-XII_1927,United States of America,Colombia,87803,1000,Dollars,1927,imp,gen,,,,,,,,,,,,,,,,
