year,Algeria,Angola (Portuguess Africa),Basutoland ,Bechuanaland Protectorate,Belgium Congo (Zaire),British Bechuanaland,British Cameroon,British East Africa (Kenia & Uganda),British Somaliland,Cabo Verde (Portuguese Africa),Camerun,Canary Island (Spanish Africa),Ceuta Y Melilla,Egypt,Eritrea,Ethiopia,French Equatorial Africa-Congo-Final,French Somalia,French West Africa & Togo,Gambia,German South West Africa,Ghana-Gold Coast,Guinea Bissau (Portuguese Africa),Italia Somalia,Italian Libia Cyrenaica,Liberia,Madagascar,Malawi,Marocco,Mauritius,Mozambique (Portuguese Africa),Nigeria,Reunion,Rodhesia,Rwanda and Burundi,St. Helena,S.Tome e Principe (Portuguess Africa),Seychelles,Sierra Leone,South Africa,Spanish Guinea,Sudan (Anglo-Egyptian Sudan),Swaziland,Tanganica (German East Africa),Togo (German West Africa),Tunisia,Zanzibar Isl.,Argentina,Bahamas,Barbados,Bermuda,Bolivia,Brasil,British Guiana,British Honduras (Belize),Canada,Chile,Colombia,Costa Rica,Cuba,Danish Virgin Island,Dominican Republic,Duch Antilles,Ecuador,El Salvador,Falkland Islands,French Guiana (French Colonies),Granada (Winward Island),Guadalupe (French Colonies),Guatemala,Haiti,Honduras,Jamaica,"Leward Island (L.I Antigua, L.I Dominica, L.I St.Christopher, Montserrat, Nevis, Virgin Island)",Martinique (French Colonies),Mexico,New Foundland,Nicaragua,Panama,Paraguay,Peru,Puerto Rico,St. Barthelemy (Norvegian Colonies),St. Vicente (Winward Island),St.Lucia (Winward Island),St.Pierre e Michelon,Surinam (Duch Guayana),Trinidad & Tobago (Winward Island),Turk Island,United states,Uruguay,Venezuela,Abu Dhabi,Aden,Afghanistan,Ajman  ,Bahrain,Bhutan,British Malaya,Brunei,Bukhara,Ceylon (Sri Lanka),China,Danish India,Dubai,Dutch East Indies (Indonesia),Formosa (Taiwan),French India,French Indochina,Fujairah  ,Hong-Kong,India,Iraq,Japan,Khiva,Kiautchou,Kokand,Korea,Kuwait,Kwang-Chou-Wan,Kwantung (Port Arthur),Macao,Maldive,Manchukuo,Mongolia,Nepal,North Yemen ,Oman,Ottoman Empire/Turkey,Palestine ,Persia (Iran),Philippines,Portuguese India,Quatar,Ras al Khaimah  ,Sabah (British Borneo),Sarawak,Saudi Arabia,Sharjah  ,Siam (Thailand),Sikkim,Syria and Lebanon,Albania,Andorra,Austria,Austria-Hungary,Belgium,Bulgaria,Crete,Cyprus,Czechoslowakia,Denmark,Dodecanese Is.,Estonia,Faroe Is,Finland,France,Germany/Zollverein,Gibraltar,Greece,Hungary,Iceland,Ionian islands,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Monaco,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Russia/USSR,Serbia/Yugoslavia,Spain,Sweden,Switzerland,United Kingdom,Australia,British settlement Oceania,Dutch new Guinea,French Polinesia,German colonies Oceania,Hawai,New Zeland,US settlement Oceania
1913,"19,8837946194757","1,1667",0,0,"3,02331941913398",0,0,"1,91994","0,21629","0,47594","1,41693519174388","1,47133770456982","0,0292940773924808",32,"0,996302659728901","1,38312491118374","1,45516832280055","1,89328650404685","5,00642991712405","0,859395","1,61471696699618","5,427","0,2831","0,41192120454505","0,0476264595477315","0,0347033598343337","2,22253991754619","0,250269","1,58752851253299","2,220267","0,9601","3,381559","0,674699617826522","3,737157",0,0,"1,544336","0,16244","1,717956","66,659550455",0,"1,267201",0,"1,76236870241183","0,587456234137277","7,09085485407987","0,662513","112,738733390055","0,260589","0,56397","0,087127","7,60737709973888","74,5267982220736","2,110395","0,308338","77,101794929786","29,7407323642494","7,05635627197401","1,85044307831486","33,8448095071653","0,0705635627197401","2,15885025803401","0,0681228282994428","3,13302531778178","1,92232117440117","1,456635","0,48510902521727","0,365153","0,714387830639847","2,97098916462775","1,826986039435","0,6266833891893","2,397018","0,530561","1,15095817158642","29,7915167465099","3,016094","1,35884203384255","1,11026584698892","1,16301697402505","8,92654368779965",0,0,"0,1145","0,128696","0,246146295868241","0,783763715865028","2,443929","0,027632","489,236589427802","12,1762943902836","5,96136838217397",0,0,"1,07433672252966",0,0,0,"25,8654417976308","0,0693",0,"14,949084","61,4812282829944",0,0,"55,9463443869739","5,42001202788001","1,72666947077999","11,3111406517976",0,0,"172,44378586",0,"72,6579057610461",0,0,0,"3,12592265147933",0,0,0,0,0,0,0,"0,344746170745834",0,0,"28,4",0,"7,68961967205454","9,82235746448177","0,223517",0,0,"0,850792","0,648484",0,0,"8,87923076923077",0,0,"0,0924263133116086",0,0,"114,671303195893","79,1738305725576","3,5535360596528","0,625","0,620591",0,"34,9041095890411",0,0,0,"15,7957941123202","284,405733020286","494,295466340341",0,"4,69976365559971",0,"1,0481095890411",0,0,"99,6208118556636",0,0,0,0,0,0,"117,795561422325","20,4612714651078",0,"6,74059216809933","25,9775454897406","160,895750599516","3,6514036058411","57,3089700996678","44,7916666666667","54,5268251455684","527,6","75,2575199950655","2,4161941547782",0,"1,08717921359541","1,05322740974996",0,23,
1914,"14,9938431681429","0,9929",0,0,"1,40631908335685",0,0,"1,37272417960169","0,180722311111111","0,47594","1,29056765299244","1,57287600252628","0,0315396731156881",24,"0,832466222351259","1,15567770356686","0,668645438135611","1,74500345969936","4,65416888655513","0,917805402024016","1,9413843687757","4,943","0,17478","0,341843096679436","0,037248894665252","0,015789959086794","1,87922834374058","0,222043172932331","1,23949103523315","4,023939","0,926",3,"0,679720890289146","3,155898",0,0,"1,343248","0,132231","1,237182","55,335998272",0,"1,06516",0,"3,19405916226038",0,"4,26316944031174","0,514726496663489","87,806372448218","0,223491","0,845847","0,106661","5,13389190077214","46,803","2,453935","0,59997","87,1147063178393","22,4618038442583","6,70075570888779","1,64284540824708","35,7403072120913","0,0806226384097256","2,17677016592739","0,0658758419582717","2,66962378840151","1,95922376425226","1,505311","0,408432287900213","0,332737168919002","1,03957312632458","2,69756909689231","2,02132474946607","0,697593231476918","2,86431575913239","0,566713851685292","1,19950745345143","24,3939954000329","3,111","0,814851322490554","0,780351568917365","1,16160786441713","7,7881184894015",0,0,"0,109040494131094","0,10772000632439","0,252296401042618","0,540606655947817","2,32003231226909","0,0281684331210191","518,112370625924","11,961557417447","4,27185781295592",0,0,"1,0448292500379",0,0,0,"21,8457458605216","0,066366",0,"14,0247722708723","49,7828877115163",0,0,"56,4822507324089","5,9388040085428","1,37159678943993","11,5152715531338",0,0,"162,120885221914",0,"67,7649699153935",0,0,0,"3,44040013553475",0,0,0,0,0,0,0,"0,269611765015428",0,0,0,0,"6,96634472600339","9,9986651881058","0,173619",0,0,"0,695096","0,56408",0,0,"7,76615384615385",0,0,0,0,0,"75,1588716436586",0,"5,5635175914157",0,"0,496776",0,"40,2445735795811",0,0,0,"10,9136293363307","200,733573976919","361,825758381998",0,"6,78855470368776",0,"1,07473649700343",0,0,"88,1654746876944",0,0,0,0,0,0,"114,858121825221","21,0834949704542",0,"4,79364559420802",0,"97,7431053579203",0,"43,3320552147239","39,9331440543687","47,2352678793158","430,7","65,1722831444061","2,38206014056206",0,"0,959086176197985","0,929134623300407",0,"26,1",
1915,"19,3077402105802","1,0435",0,0,"1,04145005951887",0,0,"0,588306110140845","0,191296488888889","0,46144","1,55165760909045","1,68142154696319","0,0342406005469583",26,"0,88117435238245","1,22329714366918","0,504194489707572","1,47400394352504","4,34964924888103","0,427127303568896","1,90022427615148","5,943","0,14179","0,375752693042759","0,0883186892152361","0,013857357491908","2,37301834990371","0,248387278195489","2,01347011506982","3,82274205","0,8524","1,7","0,86291576360135","1,122",0,0,"0,944069","0,064747","0,929704","35,011998169",0,"1,687512",0,"3,03435620414736",0,"4,51366067563428","0,499568906577693","128,096832981468","0,243431","1,05333","0,107666","7,56302521008403","53,951","3,200675","0,459601","103,413865546219","25,109243697479","6,6344537815126","1,05042016806723","49,627731092437","0,0588235294117647","3,19327731092437","0,0701705882352941","2,46577504241133","1,930100662173","1,570534","0,408950162300073","0,463396452329783","0,960353335241336","2,50173265182362","0,82574705882353","0,726470588235294","2,19780607806032","0,611124998757918","1,56331572505778","32,7281512605042","2,7","0,750420168067227","0,714285714285714","1,88863424157542","10,0247567906831",0,0,"0,097732904270737","0,160597354099886","0,320681070648352","0,621417169774413","3,51194378673144","0,0302928152866242","667,647058823529","15,3993697478992","4,84471355081957",0,0,"1,12014632931869",0,0,0,"36,794557125512","0,063432",0,"17,5761861897361","55,490781512605",0,0,"69,3530380815249","7,76455357142857","0,760624290791107","10,2830795162494",0,0,"131,089938791685",0,"81,1601205357143",0,0,0,"5,15990625",0,0,0,0,0,0,0,"0,211601423733261",0,0,0,0,"6,65291508063993","11,3052521008403","0,191149",0,0,"0,862981","0,803501",0,0,"8,09384615384615",0,0,0,0,0,"37,661119634063",0,"3,38037567968364",0,"0,65049",0,"56,7700651156706",0,0,0,"8,32205947394438","144,541985885575","155,065716850801",0,"8,88856270310162",0,"2,2982308383344",0,0,"88,4277446896581",0,0,0,0,0,0,"105,911100239813","34,5564056824776",0,"4,9852374740587",0,"42,0268488070959",0,"54,2048192771084","76,9341574563931","65,8259101013764","384,9","69,4962674226318","1,85352202100692",0,"0,853136051613868","0,826493242851845",0,"31,7",
1916,"22,6952310568437","1,1596",0,0,"1,48593830577326",0,0,"1,26121549577465","0,232631911111111","0,46348","1,5187602746221","1,79745791407027","0,0369295458617609",37,"1,0715788606862","1,48762768225096","0,71357110178883","1,85379100134089","4,72113472062104","0,538120941619282","2,07923801232666","5,817","0,27761","0,379376985357972","0,0757438580744131","0,0195540336273696","3,05236493644258","0,32365615037594","2,94463440927402","4,89579245","0,9334","1,6","1,18503579885418","1,71",0,0,"1,086279","0,111483","1,160704","63,638997473",0,"2,515461",0,"3,88610531408346",0,"4,26594932499643","0,664407698760724","127,412667016389","0,332679","2,001723","0,139825","7,9664570230608","56,462","3,476","0,527684","176,938532695956","39,2976939203354","7,54926624737946","1,46750524109015","67,4612159329141","0,114772955974843","4,50733752620545","0,0755138364779874","3,23239039887698","2,14829136757265","2,052577","0,400362549134098","0,530699408758188","1,50822738035986","2,29829907713588","1,67596163522013","0,878616352201258","2,78217014797219","1,02284443051412","2,19052071909409","34,2469601677149","3,899","0,889517819706499","1,19496855345912","1,88467484064968","17,0148524193573",0,0,"0,0918359186963734","0,152616089695964","0,105109084340793","0,694070631712241","3,773065018101","0,0276308789808917","1149,47589098533","15,4863731656185","4,79651518488608",0,0,"1,35457776623745",0,0,0,"45,5575306787698","0,085663",0,"19,1467789906245","81,0150796645702",0,0,"74,3610137270033","11,7767295597484","0,831571939214127","10,6653221896876",0,0,"147,782083174959",0,"128,938469601677",0,0,0,"5,77431865828092",0,0,0,0,0,0,0,"0,163707705250581",0,0,0,0,"7,30168212742394","14,6618448637317","0,228371",0,0,"1,010345","0,970849",0,0,"9,31923076923077",0,0,0,0,0,"37,5980840673874",0,"2,78930817610063",0,"0,708446",0,"67,0280944527788",0,0,0,"14,4372823461526","228,27739605261","189,682064407743",0,"6,3404407628982",0,"2,28402360596228",0,0,"99,7511080243008",0,0,0,0,0,0,"94,5992564704092","55,3765915017641",0,"7,96575881683732",0,"60,2577045637548",0,"66,8909318846636","95,1341394423146","98,3041760042411","506,3","75,4175304490414","2,51744834900416",0,"1,099282299228","1,06495252495764",0,"33,3",
1917,"31,4721618433863","0,8917",0,0,"2,12992394041609",0,0,"1,79390278591549","0,229748044444444","0,42314","1,66183757056381","1,92150205205179","0,0432684913555479",41,"1,05829482522314","1,46918601676851","1,01960980401961","1,85027633734628","6,74226881648131","0,94443693805373","1,4611832881598","6,365","0,37695","0,555220388949244","0,124102739708259","0,0274044240152315","3,16192280202245","0,18346787593985","4,26491912830936","3,95687335","1,5582","2,7","0,992696693658212","2,159",0,0,"0,965456","0,0785415010988659","1,484704","88,817997144",0,"3,7571",0,"0,634",0,"4,62052514390425","1,16776600285987","126,895946864574","0,402477","1,938587","0,206538","12,6050420168067","63,031","3,951","0,576165","261,55734585875","54,6155462184874","7,71848739495798","1,26050420168067","74,8798319327731","0,220697478991597","4,70588235294118","0,088655462184874","2,6890756302521","2,20710852434359","1,869185","0,48336975672313","0,476277727059443","1,87509375468773","1,67809981135311","1,87665651260504","1,12457983193277","2,44459398223292","0,99829458826412","2,97809008097464","46,0439075630252","4,601","1,01008403361345","1,17647058823529","2,50814611558909","20,1213338064371",0,0,"0,100026201892315","0,136313110733539","0,099710867896336","0,826517504712079","4,25084208023471","0,0418179363057325","1296,21848739496","21,7344537815126","4,8828125",0,0,"1,45799347515441",0,0,0,"54,2487496589177","0,111797",0,"19,5937226405956","101,559731092437",0,0,"73,066004759255","15,4682773109244","0,748787439371969","11,6549945144316",0,0,"171,937290260693",0,"185,058523109244",0,0,0,"8,56993487394958",0,0,0,0,0,0,0,"0,12132886075067",0,0,0,0,"6,17435082662769","20,0849789915966","0,199818",0,0,"1,073196","0,954283",0,0,"9,38846153846154",0,0,0,0,0,"37,2382331283182",0,"7,31259491748507",0,"0,787922",0,"66,5952655572033",0,0,0,"12,4130297280202","226,224546521444","175,074196444453",0,"4,62082643276289",0,"2,04008073817762",0,0,"93,9201963993619",0,0,0,0,0,0,"76,2439181313052","47,5147169477272",0,"7,14323388558116",0,"50,8997894410485",0,"102,17288615966","99,8287382534851","102,095258605534","527,1","67,1466018191475","2,94976997992909",0,"1,17094089998618","1,13437328054148",0,"31,1",
1918,"30,6123550539687","1,1068",0,0,"1,7548991866255",0,0,"2,52634780985916","0,230709333333333","0,54835","1,16785537362638","2,05410658415832","0,0478067600834283",45,"1,06272283704416","1,47533323859599","0,839487933180246","2,91287739173482","10,8840893377859","0,875065914272239","3,53258128284375","4,473","0,264648","0,542844798993386","0,114676372340214","0,0215168011145122","3,54702350751275","0,507124026315789","4,43377938439094","3,7556764","1,344294","6,6","1,11808349693337","2,497",0,0,"0,541733","0,074547865449771","1,504704","68,401995741",0,"4,29036584129395",0,"0,701",0,"4,99081629348381","1,34776238512869","188,157335748758","0,278171","2,222883","0,119977","15,7563025210084","61,168","3,083","0,754113","301,923369820742","55,9957983193277","7,86554621848739","0,840336134453782","85,8071428571429","0,186306932773109","4,70588235294118","0,149184453781513","2,21573004201681","2,10084033613445","2,054286","0,5906950778109","0,697603414425006","1,96628477046902","2,30725299828669","1,68067226890756","0,963655462184874","2,6690810082344","0,832534133647215","1,96628477046902","52,9844537815126","6,198","1,26386554621849","0,609243697478992","2,30284421460892","21,1671570391381",0,0,"0,196992392733661","0,193492154759314","0,258739943031718","0,636102451556767","4,11119689719296","0,0261682547770701","1270,58823529412","24,3802521008403","9,60112551808053",0,0,"1,54437460148961",0,0,0,"48,3203596711338","0,120524",0,"13,6260553531558","130,222058823529",0,0,"60,8876370711191","15,041218487395","0,61247842869943","13,532665773228",0,0,"173,560653249098",0,"232,196543855042",0,0,0,"16,7138201155462",0,0,0,0,0,0,0,"0,10470949010863","0,00500419553571429",0,0,0,"4,87031258522027","28,4022058823529","0,267476",0,0,"1,011721","0,937947","0,00500419553571429",0,"12,3838461538462",0,0,0,0,0,"23,702020296181",0,"11,9568320478876",0,"0,801395",0,"40,2905550540359",0,0,0,"4,81061990013397","185,108361568155","235,099635225408",0,"12,0803403646066",0,"2,44825053533929",0,0,"91,0502380135688",0,0,0,0,0,0,"34,5824713099876","45,8932303886021",0,"10,5611315023415",0,"1,91243537059138",0,"89,2245720040282","82,5057295645531","94,1623019070642","501,4","77,0405137697771","2,60407503905251",0,"1,42127689761902","1,37689146986748",0,"28,5",
1919,"35,2787038466513","1,6146",0,0,"4,25902204345268",0,0,"5,07462980225352","0,343180133333333","0,93843","2,82342678524384","2,19586227065286","0,0439335688035221",76,"1,58080022010319","2,19455819241154","0,611149822876289","2,02067069176302","6,9460629003693","1,21894798930335","1,19523130434783","10,814","0,532266","0,633578276970787","0,204773800907442","0,0334213983819371","3,69268514539165","0,524059522556391","4,75667917033501","8,65146885","1,7979","3,9","1,04313139700329","2,71",0,0,"2,348448","0,17172633291108","2,034704","99,817995986",0,"3,05867601923321",0,"2,092",0,"4,21485586010356","2,31532188560534","253,27014494159","0,38214","2,753692","0,208708","11,2866817155756","117,388","3,925","0,914477","258,938999544343","24,8397291196388","17,8352144469526","1,8058690744921","129,710383747178","0,36834085778781","8,93905191873589","0,182689390519187","4,47306279972122","5,4821025475653","2,17459","0,356604899379545","0,631109814004661","2,16971330576685","4,95905811534546","4,74040632054176","1,35395033860045","5,54941091615165","1,06955835078342","3,60923463363139","61,3740406320542","7,561","2,29187358916479","0,857787810383747","4,28893905191874","27,7524440721192",0,0,"0,152802102531598","0,224859787057803","0,386271556310319","0,768993038647796","5,85588259318549","0,0333402802547771","1749,43566591422","33,2395033860045","11,5137510518653",0,0,"2,10914428131306",0,0,0,"62,1811071266875","0,131474",0,"35,5328787102938","200,42137020316",0,0,"185,185485820324","20,3219949209932","0,558951527770244","17,6497832372957",0,0,"221,70528051398",0,"271,449193002257",0,0,0,"24,8311625282167",0,0,0,0,0,0,0,"0,159823164025784","0,0652474186455982",0,0,0,"6,23629245165705","25,5345372460497","0,39869",0,0,"1,44541","2,084055","0,0652474186455982",0,"15,5244010647737",0,0,0,0,0,0,"30,2062394424531","5,15857306750955",0,"1,37158",0,"31,3754487961156",0,0,0,"12,324071203169","249,875867363757","327,064463356902",0,"26,329846811297",0,"4,44393839078412",0,0,"105,008568967366",0,0,0,0,0,0,"121,842674790195","40,7609925695822",0,"13,0529526598341",0,0,0,"152,183035714286","76,8438326583168","141,269334064362","798,6","84,6655146435903","2,59832946629067",0,"0,882718650772126","0,855151999288222",0,54,
1920,"25,9228530054645","1,0271",0,0,"5,09901217506525",0,0,"4,50120760169014","0,355676888888889","0,48634","3,22446095781038","2,34740064067926","0,043778867811522",85,"1,63836437377641","2,27447207616882","1,71590155639344","2,72842332415301","11,4550968522068","2,44384206635939","5,0158852173913","12,35","0,508827","0,482918774701286","0,288755029456858","0,149913273606771","4,51497661202186","0,703763954887218","5,14630808743169","8,65146885","0,8076","8,3","1,7026818579235","3,838",0,0,"0,37907","0,17172633291108","2,903704","83,631994167",0,"5,20546164512909",0,"1,415",0,"6,44832403355191","1,90164598951382","281,131489827784","0,300407","4,371104","0,265868","13,6612021857923","82,346","5,686","1,037166","299,048845430897","77,672131147541","19,4043715846995","4,91803278688525","216,951366120219","1,00611639344262","16,0382513661202","0,58890737704918","6,15369467828484","4,84535249939433","3,132909","0,816426385245901","0,608926416391137","2,79316349726776","4,96770988574267","5,19125683060109","1,60300546448087","6,74442793942307","1,73636668541035","2,46793213114754","93,9688524590164","7,167","2,4344262295082","0,983606557377049","4,0983606557377","38,1622122340877",0,0,"0,298476912929508","0,260979387535363","0,536574360327869","0,701440573770492","7,64421382260402","0,0465674904458599","2207,65027322404","22,0631147540984","8,60993478548195",0,0,"3,25299447870704",0,0,0,"61,251974682398","0,136791",0,"26,0026587172479","185,496546448087",0,0,"188,9635854626","29,3140027322404","0,384959284894457","18,7868942076503",0,0,"310,070843633086",0,"298,892730874317",0,0,0,"23,1952131147541",0,0,0,0,0,0,0,"0,198731325084376","0,280327584699453",0,0,"0,7881255","7,99327072879949","41,2907103825137","0,383863",0,0,"1,391397","2,004519","0,280327584699453",0,"9,41194968553459",0,0,"0,105437158469945",0,"51,2632594567461",0,"117,699046174863","6,96649653659543",0,"1,200449","115,384934672131","67,4415336612022",0,"0,899473589961546",0,"27,0339649130668","519,052042196721","485,988219035303",0,"20,5470120218579","9,12059827565574","3,5960791137405",0,0,"157,218970297214","3,31451661202186","1,50273224043716",0,0,0,0,"161,050755737705","52,2407311453361",0,"12,1201647662175","17,3275189071038","0,459816018021139","13,8204030601093","126,596566523605","126,895790830601","150,992176485224","1334,5","128,726519601569","3,11700498551085",0,"1,28952323540984","1,24925237721527",0,"46,4",
1921,"25,2202273766234","0,7729",0,0,"4,44133839176199",0,0,"2,11821534197183","0,305689866666667","0,28663","0,406182285714286","2,50939680575828","0,0370850761306396",36,"1,40810775908351","1,95481654113969","0,394347610935065","2,01911367945455","6,28159058574026","0,654069652796917","1,47384","6,94","0,347844","0,379855755393292","0,13663001097336","0,0322636018170507","1,99398576623377","0,401747605263158","5,64962633766234","10,5963727","3,8645","13,1200794372608","1,45856366233766","3,052",0,0,"0,50088","0,210331477518997","1,300704","62,380995579",0,"2,29052389140997",0,"1,247",0,"12,4235283165195","1,36734093898951","138,964042493232","0,37817","1,424564","0,224626","3,8961038961039","45,411","3,424","0,626011","192,775032741634","41,1194805194805","16,374025974026","2,33766233766234","72,6727272727273","0,181882857142857","5,35064935064935","0,483687012987013","2,17345167138433","2,31451716600231","1,734266","0,427303764571428","0,270055421712355","1,38471233766234","3,14836678473042","1,71168831168831","1,42649350649351","3,019535","0,912496450918933","1,64319197402597","66,018961038961","4,613","1,72181818181818","0,649350649350649","2,41558441558442","14,9120190873844",0,0,"0,136455373638483","0,156921136605584","0,363551608545454","0,577294971428571","4,13298908127485","0,0354288917197452","1137,4025974026","18,2506493506494","5,67667861626441",0,0,"1,99254528963167",0,0,0,"34,5034565695676","0,092287",0,"16,5888645565685","120,078815584416",0,0,"112,713691537221","19,0055064935065","0,500287287234259","23,7062752207792",0,0,"186,566032239484","3,22567117728008","187,447605194805",0,0,0,"23,7946597402597",0,0,0,0,0,0,0,"0,236513529140347","0,342638701948052",0,0,"0,77726375","9,46353028052935","22,8871428571429","0,235234",0,0,"0,911795","1,591369","0,342638701948052",0,"19,2316561844864",0,"0,789839917402597","0,100233766233766",0,"47,2808244245691",0,"99,7305492987013","5,1070387640828",0,"0,917109","94,5431321298701","65,1622161038961",0,"1,46748176623377",0,"16,6703663150754","368,983373475325","282,727107967792",0,"15,5638207792208","13,4006477224286","2,82388916068597",0,0,"102,341233919465","1,42300654545455","1,48051948051948",0,0,0,0,"121,144475064935","23,1087811271297",0,"5,70056368068251","26,0132117402597","5,69338003327411","14,9647337402597","71,7818309365135","64,3599927272727","96,3395529946657","703,4","145,18725256126","1,87183573656",0,"0,790855373116883","0,766157543943549",0,"44,8",
1922,"25,2020706997743","1,7043",0,0,"4,80743119301988",0,0,"2,780941","0,3223","0,22969","0,461914785553047","2,68257246744539","0,0383183062765626",49,"1,48461947954424","2,06103453176069","0,603888914040632","2,11762061948081","6,07057649469526","1,003015","1,068","10,45","0,206381","0,423590594522007","0,119280168310077","0,0372890347755592","2,43891006772009","0,53755","4,37895216704289","6,035905","3,3306","19,5023952102847","0,960782753950338","5,243776","0,0466036477241111",0,"0,73711","0,118964","1,319833","60,333996692",0,"2,325175",0,"2,085441",0,"8,21617067358917","1,123226","137,897600757684","1,827735","1,241827","0,233296","6,09480812641084","61,317","2,925484","0,579173","197,559023564526","27,3205417607223","10,5801354401806","1,8058690744921","73,9618510158014","0,150138600451467","3,43115124153499","0,349430022573364","2,28440153521715","3,72460496613996","2,608586","0,50895618731377","0,260308","1,57051027088036","2,62990641916325","2,43792325056433","1,04966139954853","4,304581","0,691216","1,75527618510158","62,5261851015801","4,003897","1,43227990970655","0,564334085778781","2,23476297968397","17,0885046731548",0,0,"0,107831","0,139359","0,834310485665914","0,495883787810384","3,720514","0,043468","849,887133182844","17,4767494356659","5,80709426834319",0,0,"1,33511881238277",0,0,0,"40,8284070532134","0,067352",0,"19,263411","123,974832957111",0,0,"103,274711412201","17,0599266365689","0,46457196124536","20,5459696613995",0,0,"183,348308560691","2,9689559644507","203,344253386004",0,0,0,"20,6038654063205",0,0,0,0,0,0,0,"0,174806100791474","0,224089625282167",0,"9,44361205598194","1,583","11,6424943566591","21,7921749435666","0,253925",0,0,"0,954209","2,609177","0,224089625282167",0,"17,7912054176072",0,"0,778973094356659","0,130665914221219",0,"47,5675149339676",0,"113,864597742664","6,5082375273423",0,"0,871121","106,803905688488","55,535020496614",0,"3,14398306997743",0,"21,4829469908477","401,743917927765","431,212888434486",0,"18,2098331828442","15,1413419462641","2,89947355178032",0,"26,2844415871939","99,1298935872721","4,50511665914221","1,73814898419865",0,0,0,0,"107,006501580135","29,3555155865492","28,5426959367946","6,81734374039703","21,8964032957111","15,2691408303937","11,4653458013544","53,3601398601399","68,3734033092551","75,8867368566161","719,5","121,858614370236","3,10561752480801",0,"1,03411634530474","1,00182165564356",0,"42,8",
1923,"24,552263231441","1,9332",0,0,"6,32717828830772",0,0,"4,014696","0,21973","0,15519","0,543543624454149","2,86769913254971","0,035754529546489",58,"1,01214842767687","1,40512292169959","0,305431745458515","2,26519816917031","6,22631873244541","0,878136","2,614","11,71","0,285256","0,406291954930152","0,151887219104889","0,024591558952253","2,54537502183406","0,451028","3,60594794759825","4,993811","2,3925","29,6652387474747","1,19314454148472","5,783058","0,0478833345065583",0,"0,453998","0,116353","1,564559","76,82899688",0,"2,798818",0,"2,142705",0,"7,34465311117904","1,535987","145,37395793187","1,834051","2,129811","0,4938","7,20524017467249","68,562","3,757646","0,657137","213,50374995259","42,8100436681223","12,2270742358079","2,18340611353712","92,2705240174672","0,0713718340611354","5,67685589519651","0,301582969432314","2,07423580786026","3,78312940464352","3,086819","0,466267629650655","0,251798","1,3920019650655","3,21089134343694","3,18581048034934","1,89541484716157","4,251308","0,866661","1,56434506550218","57,5578602620087","4,3078","2,09694323144105","0,524017467248908","2,7292576419214","20,678498011215",0,0,"0,131009","0,143029","1,87147372764192","0,717017030567686","4,243647","0,036592","893,231441048035","21,9631004366812","6,45627082569774",0,0,"1,66459290615029",0,0,0,"49,5185099134065","0,105036",0,"22,63922","132,913711790393",0,0,"115,163148749182","21,1923280567686","0,518887053177728","15,3120216157205",0,0,"226,103273955","2,22016592966784","180,17149808952",0,0,0,"24,9058676310044",0,0,0,0,0,0,0,"0,206518803914964","0,228898318777293",0,"11,2796533362445","1,595","15,4396288209607","26,3652838427948","0,228869",0,0,"1,211827","4,083435","0,228898318777293",0,"18,3890709606987",0,"2,0302017231441","0,33703056768559",0,"45,3049618771652",0,"100,312044978166","7,98030607507968",0,"0,893733","88,8271566026201","61,6786844541485",0,"3,88137875327511",0,"25,471515360863","418,793734061135","362,501439015245",0,"9,49822951965066","14,9990219973144","3,27493979146981",0,"48,097499194553","111,249664441272","6,92084515283843","3,13397709606987",0,0,0,0,"111,991231441048","28,5261060212144","50,3817229257642","6,23672457480358","26,5109519650655","32,7399312764099","18,8585609606987","57,1986150456405","66,4253101877729","69,4982903890648","767,3","128,395394484985","2,78102377930172",0,"0,801117016637555","0,776098723916363",0,"45,8",
