year,Algeria,Angola (Portuguess Africa),Basutoland ,Bechuanaland Protectorate,Belgium Congo (Zaire),British Bechuanaland,British Cameroon,British East Africa (Kenia & Uganda),British Somaliland,Cabo Verde (Portuguese Africa),Camerun,Canary Island (Spanish Africa),Ceuta Y Melilla,Egypt,Eritrea,Ethiopia,French Equatorial Africa-Congo-Final,French Somalia,French West Africa & Togo,Gambia,German South West Africa,Ghana-Gold Coast,Guinea Bissau (Portuguese Africa),Italia Somalia,Italian Libia Cyrenaica,Liberia,Madagascar,Malawi,Marocco,Mauritius,Mozambique (Portuguese Africa),Nigeria,Reunion,Rodhesia,Rwanda and Burundi,St. Helena,S.Tome e Principe (Portuguess Africa),Seychelles,Sierra Leone,South Africa,Spanish Guinea,Sudan (Anglo-Egyptian Sudan),Swaziland,Tanganica (German East Africa),Togo (German West Africa),Tunisia,Zanzibar Isl.,Argentina,Bahamas,Barbados,Bermuda,Bolivia,Brasil,British Guiana,British Honduras (Belize),Canada,Chile,Colombia,Costa Rica,Cuba,Danish Virgin Island,Dominican Republic,Duch Antilles,Ecuador,El Salvador,Falkland Islands,French Guiana (French Colonies),Granada (Winward Island),Guadalupe (French Colonies),Guatemala,Haiti,Honduras,Jamaica,"Leward Island (L.I Antigua, L.I Dominica, L.I St.Christopher, Montserrat, Nevis, Virgin Island)",Martinique (French Colonies),Mexico,New Foundland,Nicaragua,Panama,Paraguay,Peru,Puerto Rico,St. Barthelemy (Norvegian Colonies),St. Vicente (Winward Island),St.Lucia (Winward Island),St.Pierre e Michelon,Surinam (Duch Guayana),Trinidad & Tobago (Winward Island),Turk Island,United states,Uruguay,Venezuela,Abu Dhabi,Aden,Afghanistan,Ajman  ,Bahrain,Bhutan,British Malaya,Brunei,Bukhara,Ceylon (Sri Lanka),China,Danish India,Dubai,Dutch East Indies (Indonesia),Formosa (Taiwan),French India,French Indochina,Fujairah  ,Hong-Kong,India,Iraq,Japan,Khiva,Kiautchou,Kokand,Korea,Kuwait,Kwang-Chou-Wan,Kwantung (Port Arthur),Macao,Maldive,Manchukuo,Mongolia,Nepal,North Yemen ,Oman,Ottoman Empire/Turkey,Palestine ,Persia (Iran),Philippines,Portuguese India,Quatar,Ras al Khaimah  ,Sabah (British Borneo),Sarawak,Saudi Arabia,Sharjah  ,Siam (Thailand),Sikkim,Syria and Lebanon,Albania,Andorra,Austria,Austria-Hungary,Belgium,Bulgaria,Crete,Cyprus,Czechoslowakia,Denmark,Dodecanese Is.,Estonia,Faroe Is,Finland,France,Germany/Zollverein,Gibraltar,Greece,Hungary,Iceland,Ionian islands,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Monaco,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Russia/USSR,Serbia/Yugoslavia,Spain,Sweden,Switzerland,United Kingdom,Australia,British settlement Oceania,Dutch new Guinea,French Polinesia,German colonies Oceania,Hawai,New Zeland,US settlement Oceania
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,50294515934774",0,0,0,0,"4,837",0,0,0,"0,624576253775194",0,0,"3,27406276166647","0,367852419325523",0,"0,039177528874223",0,0,0,"0,147940313138762",0,"0,88453390776171",0,"0,820016533623597",0,0,0,"0,765122109418981","2,46018741396668",0,0,0,"0,061568275309256","0,79172637265004","0,318146044446694","0,0113714206649839",0,0,0,0,0,0,"13,056992729542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,87069013121758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,59929607183329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,4312730444436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,71357124692718",0,0,"3,6108",0,0,0,"6,76079064138766","1,004983852731",0,"43,7",0,0,0,0,0,0,0,0
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,56330883114194",0,0,0,0,"4,933",0,0,0,"0,677088725540946",0,"0,00625323532456776","3,38317198188131","0,369306902928709",0,"0,0385433491437753",0,0,0,"0,105738990874262",0,"0,749361821925629",0,"0,801447003180895",0,0,0,"0,934027280442285","3,9389899989647",0,0,0,"0,0627902216457638","0,862254957286341","0,342862016945211","0,0111179474843799",0,0,0,0,0,0,"14,7357521671034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,8260061156124",0,0,0,0,0,"4,96377237553258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,610393901152287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,1949054264806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,92520775623269",0,0,"3,4096",0,0,0,"5,75142160844842","1,10918142964352",0,"65,4",0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,278999995552273",0,0,0,0,0,0,0,"1,51527310523695",0,0,0,0,"3,735",0,0,0,"0,711324282578652",0,"0,00635360253388813","3,03328997642468","0,361091320828758",0,"0,0369298611342423",0,0,0,"0,0801009539334018",0,"1,00660968174856",0,"0,762856455083592",0,0,0,"1,24838062508278","3,1364236240956",0,0,0,"0,0475413496547593","0,914559791886838","0,359855412423362","0,0105864494153254",0,0,0,0,0,0,"12,8723862540617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,71014227916067",0,0,0,0,0,"3,85810744066318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,536816511771012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,9798452048874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,47257175754585",0,0,"3,1215",0,0,0,"5,37406972189581","1,07390511900143",0,"43,1","0,391968132672141",0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,288451994873409",0,0,0,0,0,0,0,"1,49168850923925","0,230160027595179","0,229478150204124",0,0,"3,954","0,791638612293433","0,15042425172849",0,"0,729365047206127",0,"0,00655656557138319","3,51553952753353","0,358581409480268",0,"0,0359374283135445",0,0,0,"0,1228599319507","0,0812142755831117","0,968356377158336",0,"0,737482870181119",0,0,"0,132985379411604","1,09873940114604","3,18907779893837",0,0,0,"0,0503289147349179","1,02289358452691","0,383599293102214","0,0102380472763429","0,184815287886463",0,0,0,"0,415096511651525",0,"12,9498301038226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,05046323798802",0,0,0,0,0,"4,1320935602013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,358478244964016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,7153913564628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,80780780780781",0,0,"3,2768",0,0,0,"5,20060560181681","0,976608273767697",0,52,"0,486324405364885",0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26449699382",0,0,0,0,0,0,0,"1,47527887002038","0,337541930818262","0,353027261605625",0,0,"4,12","0,779517125370843","0,112160596701281","2,24584504924","0,730460189919649",0,"0,00679737959424002","3,96355815274734","0,357739782525776",0,"0,0351337952011518",0,0,0,"0,107310682853673","0,0828145593627876","1,0049945787697",0,"0,716258514327108",0,0,"0,121695010566174","0,991783672427555","2,11635435435435",0,0,0,"0,0524418636084628","1,14936390466874","0,410805553335302","0,00994701294674723","0,173862052969432","0,0933248392957046",0,0,"0,37165993258192",0,"14,2840251094681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,14226595929155",0,0,0,0,0,"5,13435671140382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,335693697794668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,8497853323725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,51396880994079",0,0,"2,3052",0,0,0,"4,95249406175772","0,989494486917844",0,"50,8","0,701747017287558",0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,421640992883636",0,0,0,0,0,0,0,"1,47675853558207","0,0964218483704224","0,337893272194051",0,0,"3,66","0,871119328937474","0,117298499768912","2,72478007516","0,740436034553682",0,"0,0071325697542849","3,84512546277252","0,361231901283821",0,"0,034765023297333",0,0,0,"0,0878164579918797","0,162348299471728","1,09016262752576",0,"0,704088170201901",0,0,"0,194263733608388","0,966145536285762","2,11495058368732",0,0,0,"0,0465867040793626","1,30714583428484","0,445281039785819","0,00978154878738715","0,182354642978166","0,112619313451856",0,0,"0,389320441026724",0,"12,1869186942338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08378491149089",0,0,0,0,0,"5,33659702153884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,667704741122731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,5554142418629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,01984291029351",0,0,"2,2596",0,0,0,"5,29507529507529","0,986502077220728",0,"47,5","0,81214315096668",0,0,0,0,0,0,0
1830,"0,255172143053429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,504564994264773",0,0,0,0,0,0,0,"1,49630094695523","0,137098068978353","0,163756584512645",0,0,"4,007","0,679407168697803","0,112459524009007","3,43494847826","0,657342069892473","0,545934203278218","0,00753913608111217","3,39612735215054","0,36743117859543",0,"0,0346522177419355",0,0,"0,0228048156742806","0,0870960086387366","0,0712129458391414","0,557882204482842",0,"0,697196740591398",0,"1,65960094977286","0,117167300951257","0,583247673107525","2,11836268093635",0,0,0,"0,0510035309415317","1,49748190353327","0,486186785954301","0,00968932711693548","0,1462373969869","0,208161739883135",0,0,"0,248512399645407",0,"13,5065614015703","0,638359536000343","0,209702860507253",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,10922053254448",0,"0,151617996611871",0,0,0,"5,6216808521268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,566497536847803",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,42489082965386","3,61234175354244",0,0,0,0,0,0,0,0,0,"22,2371350627768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,28904965471884","1,20061473971078",0,"2,3946",0,0,0,"4,61139896373057","0,920873684370271",0,"50,3","0,705762768817204",0,0,0,0,0,0,0
1831,"0,258582965349883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,389722994873409",0,0,0,0,0,0,0,"1,45470211787967","0,0908547845803161","0,0887022631800344",0,0,"3,483","0,769265719720242","0,133690560144286","3,66119107198","0,720149791156561","0,512522670216345","0,00764614969715682","3,19911112940063","0,353117963526922",0,"0,0350811557482152",0,0,"0,0271100967956932","0,0852922432474583","0,0778084438961203","0,642087151760737",0,"0,713657752512684",0,"1,63045805601595","0,162682706344794","0,647964402684536","2,03340834852463",0,0,0,"0,0443337405214262","1,64605666550071","0,523525542507198","0,00919483437038064","0,251165729353712","0,0620282669546839",0,0,"0,314824781996122",0,"18,549210693578","0,562685272036037","0,33703010226127",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,929433623589614",0,"0,130455545293843",0,0,0,"4,83702104908788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,416382835010247",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,89451952430545","3,79319032128995",0,0,0,0,0,0,0,0,0,"17,424906405225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,08106289942819","1,18851919522739",0,"1,941",0,0,0,"4,62515362556329","0,906417259602828",0,"55,3","0,814880352256126",0,0,0,0,0,0,0
1832,"0,269373414015226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,332005993983864",0,0,0,0,0,0,0,"1,44422880318719","0,117085750380868","0,373635007030221",0,0,"4,725","0,625675008189462","0,0738105742336367","3,64074931844","0,769911686600655","0,641661691747123","0,00791900872003117","3,12864112645902","0,346553610045732",0,"0,0362679961984798",0,0,"0,0149674876809551","0,0928537226257798","0,07815371453336","1,105695255102",0,"0,745987307774433",0,"1,55434904793623","0,134068525555026","0,897275235592628","1,96232717832693",0,0,0,"0,0601426712499968","1,13222306853037","0,575677705550538","0,00891047823352102","0,218176373327511","0,0679760892335426",0,0,"0,25889488931266",0,"17,9084445219493","0,642108959395655","0,552936574922288",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,76831263679052",0,"0,125409341477715",0,0,0,"4,64991827762945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,53667422777014",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,61968765033874","8,17038917708444",0,0,0,0,0,0,0,0,0,"23,2487432516228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,5219483860261","1,22055365581409",0,"1,978",0,0,0,"3,69469908330012","1,15027086520226",0,"45,2","1,00911954217016",0,0,0,0,0,0,0
1833,"0,297747306562194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,394520993164545",0,0,0,0,0,0,0,"1,4542281148737","0,123017272563309","0,314750583664845",0,0,"2,834","0,61855531981122","0,112832343460216","3,33223856758","0,879428475935829","0,644321329836215","0,00831827836157738","3,96891711229946","0,344949600878816",0,"0,038028380774062",0,0,"0,0228804169089429","0,105246223863838","0,0722376848992066","0,603613943553209",0,"0,79087435351804",0,"1,48497734756518","0,171379167072212","0,579628378445225","1,95090947735721",0,0,0,"0,0360728741423261","1,11993987909701","0,642030336610563","0,00875775356168386","0,164093068026201","0,0447898868030086",0,0,"0,272624169381353",0,"19,7425399759186","0,655272933851589","0,551052807486631",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1404390192494",0,"0,133588324179021",0,0,0,"4,95317799263224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,671780266510281",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,49449997554053","7,78636884533703",0,0,0,0,0,0,0,0,0,"23,5840711855168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,50935550935551","1,35844739789798",0,"1,3742835689",0,0,0,"4,92578125","1,1672106412711",0,52,"0,992354612299465",0,0,0,0,0,0,0
1834,"0,339813497708235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,462767991338636",0,0,0,0,0,0,0,"1,48940241278072","0,141166810997394","0,255183136313243",0,0,"5,65","0,656119091974725","0,152694755773693","2,50293045951","0,987452028804278","0,658084841252131","0,00888748865825149","3,99098788323056","0,349239894341627",0,"0,0405578652430486",0,0,"0,0309638137857445","0,100228675694171","0,0755705964513505","0,715769322773119",0,"0,852837971108277",0,"1,54612058921961","0,177520408908683","0,682722948820626","1,97421516045424",0,0,0,"0,071916633346557","1,12678329925255","0,72830731165118","0,00875522695879056","0,15383501441048","0,0556052950829863",0,0,"0,24618619879751",0,"23,0797057415581","0,741114700117522","0,56853951964124",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,21251076445552",0,"0,136888345841162",0,0,0,"5,07553595147767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,918079501463834",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,97889827654519","7,43171404468372",0,0,0,0,0,0,0,0,0,"24,3153571088399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,75165125495377","1,45564176457548",0,"1,1073988177",0,0,0,"4,12062256809339","1,26207372319769",0,"56,7","1,44421974041654",0,0,0,0,0,0,0
1835,"0,668791061804162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,534188989817046",0,0,0,0,0,0,0,"1,41346517078713","0,135729283745668","0,353831207124131",0,0,"5,907","0,693283629319156","0,0876216875973564","3,08428634735","1,05983751907295","0,62280889658045","0,00879869395067457","3,82758051878428","0,327631455832009",0,"0,0400807541108948",0,0,"0,0177681388244812","0,0962545261683881","0,13788677227354","0,810585755813914",0,"0,852156000098573",0,"1,98211956249557","0,452030201081497","0,782038538866109","1,79671361002426",0,0,0,"0,0751878855182499","1,05046028005808","0,765539021286881","0,00811027609787224","0,165751414829694","0,0786609763318207",0,0,"0,27053386418468",0,"30,1844698688858","0,638170646212215","0,577343395603942",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,04882142943011",0,"0,113878111378716",0,0,0,"4,22236418182542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,15819425409726",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,59690830702094","7,16639015407614",0,0,0,0,0,0,0,0,0,"27,6522962637415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,13609467455621","1,59802131941113",0,"1,221235074",0,0,0,"5,47061083365348","1,2618726347433",0,"58,7","1,65869108004454",0,0,0,0,0,0,0
1836,"0,788053114779936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,819268990940682",0,0,0,0,0,0,0,"1,41205841628307","0,152784461178331","0,470873719325934",0,0,"6,735","0,867644975461466","0,163404318387583","4,8703120661","1,03792580906317","0,620472048657962","0,00916963096254481","4,30157972308139","0,323550316358938",0,"0,0416956908509287",0,0,"0,0331355249281674","0,128911109564577","0,175323801718732","0,98959798039731",0,"0,896326378895355",0,"2,06815005790445","0,444907576305081","0,708508173609241","1,772211599697",0,0,0,"0,0857271726706303","1,03089246045254","0,847060614446628","0,00790857729085585","0,173038521056769","0,0910047998694598",0,0,"0,396348519647666",0,"34,030312726302","0,746683827040043","0,511697423868142",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,22330786239047",0,"0,0946731530412464",0,0,0,"4,5397647305532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,848104619430884",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,7215290298807","8,01134916913166",0,0,0,0,0,0,0,0,0,"31,8453164232164","22,7585607969155",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,99043220059386","1,66222462237329",0,"1,2930703852",0,0,0,"6,57165169855525","1,43608838708522",0,"75,1","1,75568679550786",0,0,0,0,0,0,0
1837,"1,29834362828029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,762839991291818",0,0,0,0,0,0,0,"1,32391879964696","0,209086637555691","0,40924019217676",0,0,"7,26","0,942806382802272","0,177352180198658","3,4235948682","1,1454349318427","0,605085478722838","0,00896864092858145","5,40374619986271","0,299874266946238",0,"0,0407087340738856",0,0,"0,0359639062542916","0,148639653838808","0,148675688075957","0,870895831351903",0,"0,884818884076337",0,"1,92238429459186","0,440910396599072","0,811397136817131","1,5911885445677",0,0,0,"0,0924096916984077","0,949485254556602","0,879635561758719","0,00723772738346772","0,214869145170306","0,114250244436502",0,0,"0,381546387953987",0,"23,3832899650915","0,728219620968948","0,734333627537511",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,6347358236016",0,"0,0992881579432177",0,0,0,"4,83884162762342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,776846317871307",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,47331840609072","7,52244036071115",0,0,0,0,0,0,0,0,0,"27,6795475640485","21,4108819565138",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,24048529167359","1,59053663289906",0,"1,3194819332",0,0,0,"5,38847117794486","1,30469530765188",0,"61,1","1,57496322447779",0,0,0,0,0,0,0
1838,"1,25899988196876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,973905991315227",0,0,0,0,0,0,0,"0,546425720893109","0,164505878425413","0,485751297721374",0,0,"5,021","1,03690189047358","0,179622384824858","3,61218698399","1,05192067617625","0,651646798390626","0,00968729316172706","4,69475881546364","0,306928768309255",0,"0,043891967327956",0,0,"0,0364242638673937","0,163123478961981","0,137706456961876","0,744011986540649",0,"0,964591908779145",0,"1,83546167533243","0,428439393174395","0,727496738512987","1,67715153012195",0,0,0,"0,063910339120896","0,96574865611531","1,00876985333581","0,00731487830338813","0,193500020314411","0,0823097902965127",0,0,"0,345855864334029",0,"23,2082354938808","0,784312315625576","0,500173955753842",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,96158418192398",0,"0,118112228669082",0,0,0,"4,56733651587634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,979717366746253",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,87393427620593","8,05190161389709",0,0,0,0,0,0,0,0,0,"33,9618220460086","22,9991963817225",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,61094625783053","1,30815255249279",0,"1,4640787866",0,0,0,"5,65531062124249","1,57917182126214",0,"70,9","2,18934981478829",0,0,0,0,0,0,0
1839,"1,43163922691482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,25030798174091",0,0,0,0,0,0,0,"0,252783629250677","0,14829863770919","0,607680989109027",0,0,"5,78","1,19995533000505","0,181921649308337","4,91711074959","1,17163205938409","0,659331814554951","0,00983047447085967","4,9611796569365","0,295142821552356",0,"0,0444609489898079",0,0,"0,0368905143090012","0,130446048581078","0,170743738013928","0,729094253651783","0,121777510281874","0,987936605294669",0,"2,214676406435","0,513228489962511","0,776671545843581","1,61082147563822",0,"0,0156554012236756",0,"0,0735713523439114","0,922860868692948","1,08687010258413","0,00694557524287361","0,220893692524017","0,0944891587617331",0,0,"0,437608386468265",0,"29,3635863324264","0,79361875711098","0,690540676095898",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,00233746537392",0,"0,142448883806159",0,0,0,"5,02617829740933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,789523485381742",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,7401722572846","7,07770859907431",0,0,0,0,0,0,0,0,0,"35,1646147193029","23,4961947080513",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,8024321172747","1,65035082018897",0,"1,609529292",0,0,0,"5,81431943351692","1,54806044141503",0,"80,6","2,52968602668272",0,0,0,0,0,0,0
1840,"2,18679177766292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,44733597422659",0,0,0,0,0,0,0,"0,51113800641841","0,13749656913377","0,520754291121575",0,0,"6,896","0,950637785420739","0,184250345631118","4,53601122117","1,30792152470852","0,678364028189038","0,0399976001439914","5,04309741415515","0,288598364098154",0,"0,0457972521648701",0,0,"0,0373627330105327","0,124320560647527","0,132723082116264","0,795896100855306","0,192188468691878","1,02891986480811",0,"2,16154652627056","0,463445294067977","0,821453977280512","1,55464215708257",0,"0,0247072516178961",0,"0,0877764785058154","0,935902256818574","1,19077635341879","0,00670619762814231","0,194058716628821","0,0772771471840617",0,0,"0,514579503601782",0,"20,8735803570054","0,816585802803829","0,994540327580345",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,24432602413566",0,"0,0679917156408085",0,0,0,"6,24395087777651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,660918657459167",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,0583867547732","8,35626213567455",0,0,0,0,0,0,0,0,0,"40,5856058310641","24,4974057110084",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,8222073690367","1,84456633457824",0,"1,730636288",0,0,0,"5,8734073160707","1,43674342502413",0,"81,2","3,46299222046677",0,0,0,0,0,0,0
1841,"2,57313645540557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,661553985650227",0,0,0,0,0,0,0,"0,914610649551857","0,117009025365614","0,471025931028186",0,0,"7,458","0,862156632716624","0,186608850536793","4,63310345043","1,38295953340148","0,701701641512838","0,0194416050347744","4,95059427174153","0,283306380192517",0,"0,0473399478565269",0,0,"0,03784099636897","0,117990232306995","0,150016759544629","0,865207236451447","0,204237067324073","1,00874046231258",0,"1,31341845427193","0,467530297045957","0,865207236451447","1,5521914590162",0,"0,0262561882428397",0,"0,0949299560174552","0,95423570248539","1,18082991094825","0,00628889768429416","0,158953464759825","0,0692990944706906",0,0,"0,478646795674915",0,"24,1861205010226","0,844739165013629","1,18653919387489",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,60742916190988",0,"0,0725067827058188",0,0,0,"8,03094086972645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,816711943792558",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,97232530793784","8,18061465729688",0,0,0,0,"2,00059993584979",0,0,0,0,"40,3442629553181","25,7788702950913",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,5895138543222","1,95884755873517",0,"1,823968692",0,0,0,"5,55779299234797","1,65323119321713",0,74,"3,03382839276051",0,0,0,0,0,0,0
