put x to remove,new_slug_nb,nb_flows,new_slug,slug,author,name,author_editor,country,volume_number,volume_date,edition_date,pages,shelf_number,source_category,URL,type,notes,flow_date
,29,100,MinisterioDeHaciendaDirecciónGeneralDeEstadística_AnuarioDelComercioExteriorDeLaRepúblicaArgentina_1938_Lxivlxxiii,CE-ARG_1938_LXIV-LXXIII_1937,Ministerio de Hacienda - Dirección General de Estadística,Anuario del Comercio Exterior de la República Argentina,,,,1938,,LXIV-LXXIII,,statistical series,,primary,,1937
,29,100,MinisterioDeHaciendaDirecciónGeneralDeEstadística_AnuarioDelComercioExteriorDeLaRepúblicaArgentina_1938_Lxivlxxiii,CE-ARG_1938_LXIV-LXXIII_1938,Ministerio de Hacienda - Dirección General de Estadística,Anuario del Comercio Exterior de la República Argentina,,,,1938,,LXIV-LXXIII,,statistical series,,primary,,1938
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1873,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1873
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1874,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1874
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1875,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1875
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1876,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1876
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1877,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1877
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1878,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1878
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1879,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1879
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1880,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1880
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1881,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1881
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1882,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1882
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1883,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1883
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1884,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1884
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1885,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1885
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1886,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1886
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1887,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1887
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1888,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1888
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1889,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1889
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1890,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1890
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1891,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1891
,20,2,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_Iii,CE-ARG_1892_III_1892,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,III,,statistical series,,primary,,1892
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1883,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1883
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1884,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1884
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1885,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1885
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1886,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1886
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1887,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1887
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1888,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1888
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1889,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1889
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1890,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1890
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1891,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1891
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_260,CE-ARG_1892_260_1892,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,260,,statistical series,,primary,,1892
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1883,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1883
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1884,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1884
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1885,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1885
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1886,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1886
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1887,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1887
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1888,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1888
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1889,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1889
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1890,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1890
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1891,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1891
,10,19,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1892_261,CE-ARG_1892_261_1892,,Estadistica general del Comercio Esterior de la República Argentina,,,,1892,,261,,statistical series,,primary,,1892
,7,40,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1876,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1876
,7,40,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1877,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1877
,7,40,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1878,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1878
,7,40,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1879,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1879
,7,38,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1880,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1880
,7,38,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1881,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1881
,7,38,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1883_Xi,CE-ARG_1883_XI_1882,,Estadistica general del Comercio Esterior de la República Argentina,,,,1883,,XI,,statistical series,,primary,,1882
,1,38,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1874_2,CE-ARG_1874_2_1874,,Estadistica general del Comercio Esterior de la República Argentina,,,,1874,,2,,statistical series,,primary,,1874
,1,38,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1873_2,CE-ARG_1873_2_1873,,Estadistica general del Comercio Esterior de la República Argentina,,,,1873,,2,,statistical series,,primary,,1873
,3,37,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1872_1619,CE-ARG_1872_16-19_1870,,Estadistica general del Comercio Esterior de la República Argentina,,,,1872,,16-19,,statistical series,,primary,,1870
,3,37,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1872_1619,CE-ARG_1872_16-19_1871,,Estadistica general del Comercio Esterior de la República Argentina,,,,1872,,16-19,,statistical series,,primary,,1871
,3,37,EstadisticaGeneralDelComercioEsteriorDeLaRepúblicaArgentina_1872_1619,CE-ARG_1872_16-19_1872,,Estadistica general del Comercio Esterior de la República Argentina,,,,1872,,16-19,,statistical series,,primary,,1872
,2,176,TheTradeOfChina_1938_Vol1_142145,T-CHN_1938_I_142-145_1937,,The Trade of China,The maritime customs,,vol.1,1938,,142-145,,statistical series,,primary,,1937
,2,176,TheTradeOfChina_1938_Vol1_142145,T-CHN_1938_I_142-145_1938,,The Trade of China,The maritime customs,,vol.1,1938,,142-145,,statistical series,,primary,,1938
,2,178,TheTradeOfChina_1936_Vol1_108111,T-CHN_1936_I_108-111_1935,,The Trade of China,The maritime customs,,vol.1,1936,,108-111,,statistical series,,primary,,1935
,2,178,TheTradeOfChina_1936_Vol1_108111,T-CHN_1936_I_108-111_1936,,The Trade of China,The maritime customs,,vol.1,1936,,108-111,,statistical series,,primary,,1936
,1,176,TheTradeOfChina_1934_Vol1_8485,T-CHN_1934_I_84-85_1934,,The Trade of China,The maritime customs,,vol.1,1934,,84-85,,statistical series,,primary,,1934
,1,190,TheTradeOfChina_1933_Vol1_7273,T-CHN_1933_I_72-73_1933,,The Trade of China,The maritime customs,,vol.1,1933,,72-73,,statistical series,,primary,,1933
,1,196,TheTradeOfChina_1932_Vol1_8283,T-CHN_1932_I_82-83_1932,,The Trade of China,The maritime customs,,vol.1,1932,,82-83,,statistical series,,primary,,1932
,8,90,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1924,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1924
,8,90,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1925,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1925
,8,90,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1926,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1926
,8,92,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1927,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1927
,8,92,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1928,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1928
,8,92,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1929,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1929
,8,92,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1930,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1930
,8,106,TheTradeOfChina_1931_Vol1_8491,T-CHN_1931_I_84-91_1931,,The Trade of China,The maritime customs,,vol.1,1931,,84-91,,statistical series,,primary,,1931
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1916,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1916
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1917,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1917
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1918,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1918
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1919,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1919
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1920,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1920
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1921,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1921
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1922,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1922
,8,70,TheTradeOfChina_1923_Vol1_98103,T-CHN_1923_I_98-103_1923,,The Trade of China,The maritime customs,,vol.1,1923,,98-103,,statistical series,,primary,,1923
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1908,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1908
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1909,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1909
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1910,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1910
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1911,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1911
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1912,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1912
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1913,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1913
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1914,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1914
,8,70,ReturnsOfTradeAndTradeReportsChina_1915_Vol1_3843,T-CHN_1915_I_38-43_1915,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1915,,38-43,,statistical series,,primary,,1915
,8,46,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1900,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1900
,8,46,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1901,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1901
,8,46,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1902,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1902
,8,46,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1903,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1903
,8,46,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1904,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1904
,8,70,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1905,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1905
,8,70,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1906,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1906
,8,70,ReturnsOfTradeAndTradeReportsChina_1907_Vol1_69,T-CHN_1907_I_6-9_1907,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1907,,6-9,,statistical series,,primary,,1907
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1892,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1892
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1893,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1893
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1894,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1894
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1895,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1895
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1896,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1896
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1897,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1897
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1898,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1898
,8,44,ReturnsOfTradeAndTradeReportsChina_1899_Vol1_89,T-CHN_1899_I_8-9_1899,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1899,,8-9,,statistical series,,primary,,1899
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1884,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1884
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1885,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1885
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1886,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1886
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1887,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1887
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1888,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1888
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1889,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1889
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1890,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1890
,8,44,ReturnsOfTradeAndTradeReportsChina_1891_Vol1_67,T-CHN_1891_I_6-7_1891,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1891,,6-7,,statistical series,,primary,,1891
,8,42,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1876,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1876
,8,42,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1877,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1877
,8,42,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1878,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1878
,8,44,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1879,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1879
,8,44,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1880,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1880
,8,44,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1881,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1881
,8,44,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1882,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1882
,8,44,ReturnsOfTradeAndTradeReportsChina_1883_Vol1_67,T-CHN_1883_I_6-7_1883,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1883,,6-7,,statistical series,,primary,,1883
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1868,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1868
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1869,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1869
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1870,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1870
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1871,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1871
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1872,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1872
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1873,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1873
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1874,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1874
,8,42,ReturnsOfTradeAndTradeReportsChina_1875_Vol1_67,T-CHN_1875_I_6-7_1875,,Returns of trade and Trade reports. China,The maritime customs,,vol.1,1875,,6-7,,statistical series,,primary,,1875
,1,92,EstadísticaGeneralDelComercioExteriorDeEspaña_1869_581,EC-SP_1869_581_1869,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1869,,581,,statistical series,,primary,,1869
,1,94,EstadísticaGeneralDelComercioExteriorDeEspaña_1870_529,EC-SP_1870_529_1870,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1870,,529,,statistical series,,primary,,1870
,1,98,EstadísticaGeneralDelComercioExteriorDeEspaña_1881_567,EC-SP_1881_567_1881,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1881,,567,,statistical series,,primary,,1881
,1,198,EstadísticaGeneralDelComercioExteriorDeEspaña_1930_Vol2_1822,EC-SP_1934_II_18-22_1932,,Estadística general del comercio exterior de España,Dirección general de aduanas,,vol.2,1930,,18-22,,statistical series,,primary,,1932
,2,198,EstadísticaGeneralDelComercioExteriorDeEspaña_1934_Vol2_1822,EC-SP_1934_II_18-22_1933,,Estadística general del comercio exterior de España,Dirección general de aduanas,,vol.2,1934,,18-22,,statistical series,,primary,,1933
,2,198,EstadísticaGeneralDelComercioExteriorDeEspaña_1934_Vol2_1822,EC-SP_1934_II_18-22_1934,,Estadística general del comercio exterior de España,Dirección general de aduanas,,vol.2,1934,,18-22,,statistical series,,primary,,1934
,3,196,EstadísticaGeneralDelComercioExteriorDeEspaña_1931_Vol2_1822,EC-SP_1931_II_18-22_1929,,Estadística general del comercio exterior de España,Dirección general de aduanas,,vol.2,1931,,18-22,,statistical series,,primary,,1929
,3,196,EstadísticaGeneralDelComercioExteriorDeEspaña_1931_Vol2_1822,EC-SP_1931_II_18-22_1930,,Estadística general del comercio exterior de España,Dirección general de aduanas,,vol.2,1931,,18-22,,statistical series,,primary,,1930
