id,name,type,continent,lat,long,wikidata
DjiboutiAfarandIssasFrenchSomaliland,Djibouti (Afar and Issas) (French Somaliland),country,Africa,11.8,42.433333,Q977
MadeiraIsles_Portugal,Madeira Isles & Portugal,group,World,35.725,-13.09166666665,
EuropeanTurkey_Crete,European Turkey & Crete,group,Europe,35.3097222222,24.8933333333,
Java_BanjermassinDutchBorneo,Java & Banjermassin (Dutch Borneo),group,Asia,-3.3333333333000006,114.5833333333,
Angola_KabindaPortugueseCongo,Angola & Kabinda (Portuguese Congo),group,Africa,-12.35,17.35,
GoldCoast-TogolandNeutralZone,Gold Coast-Togoland (Neutral Zone),country,Africa,6.272,1.187,Q161062
Jamaica_JamaicaDependencies,Jamaica & Jamaica Dependencies,group,World,18.18,-77.4,
Bulgaria_Montenegro_Romania_EuropeanTurkey_YugoslaviaSerbia,Bulgaria & Montenegro & Romania & European Turkey & Yugoslavia/Serbia,group,Europe,44.0306082639655,22.772425279686203,
IonianIs._Morea,Ionian Is. & Morea,group,Europe,38.5,20.5,
OmanMuscatandOman_UnitedArabEmiratesTrucialOman_Kuwait,Oman (Muscat and Oman) & United Arab Emirates (Trucial Oman) & Kuwait,group,Asia,24.81666677776667,52.199999999999996,
Israel,Israel,country,Asia,31,35,Q801
CongoBrazzavilleFrenchCongoMiddleCongo_Senegal,Congo (Brazzaville) (French Congo) (Middle Congo) & Senegal,group,Africa,6.808333500000001,0.5499987778,
Armenia,Armenia,country,Europe,40.383333,44.95,Q399
Martinique,Martinique,country,America,14.6666666667,-61,Q17054
SuluSultanate,Sulu Sultanate,country,Asia,6.0519444444,121.0019444444,Q422065
KenyaBritishEastAfricaProtectorate_Uganda,Kenya (British East Africa Protectorate) & Uganda,group,Africa,0.6900000000000002,35.195,
AbuDhabi,Abu Dhabi,country,Asia,23.5237,53.876953,Q187712
Lagos,Lagos,country,Africa,6.45,3.4,Q8673
Turkey_EgyptUnitedArabRepublic_Greece,Turkey & Egypt/United Arab Republic & Greece,group,World,34.83333333333333,29.333333333333332,
BurmaMyanmar_India,Burma (Myanmar) & India,group,Asia,22.0,86.5,
St.Thomas_PrinceEdwardIs.,St. Thomas & Prince Edward Is.,group,America,46.25,-63.0,
Norway_Sweden,Norway & Sweden,group,Europe,63.0,13.0,
Denmark,Denmark,country,Europe,56,10,Q35
Mauritius_SouthAfrica,Mauritius & South Africa,group,Africa,-24.6,40.75,
SuezCanalZone,Suez Canal Zone,country,Africa,30.705,32.3441666667,Q899
ItalianSomaliland,Italian Somaliland,country,Africa,2.29889,45.7989,Q319984
Cyprus_Gibraltar_Malta,Cyprus & Gibraltar & Malta,group,Europe,35.67369444443333,14.051546296300002,
ColombiaGranColombia_Guatemala_Venezuela,Colombia (Gran Colombia) & Guatemala & Venezuela,group,America,9.166666666666666,-77.08333333333333,
Sweden,Sweden,country,Europe,61,15,Q34
Obock,Obock,country,Africa,11.971667,43.293333,Q844929
Chile_India,Chile & India,group,America,-5.5,3.0000000000000004,
KwangtungTerritoryLeased_Manchukuo,Kwangtung Territory (Leased) & Manchukuo,group,Asia,33.641666666649996,119.40833333334999,
Albania,Albania,country,Europe,41,20,Q222
Norway,Norway,country,Europe,65,11,Q20
BeninDahomey,Benin (Dahomey),country,Africa,8.8333333333,2.1833333333,Q962
TurksandCaicosIs.,Turks and Caicos Is.,country,America,21.75,-71.5833333333,Q18221
Tripolitania_Tunisia,Tripolitania & Tunisia,group,Africa,33.45,11.591666499999999,
PapalStates,Papal States,country,Europe,41.904,12.453,Q237
AzoresWesternIsles,Azores (Western Isles),country,Europe,38.5,-28,Q25263
BalearicIslands_Spain,Balearic Islands & Spain,group,Europe,40.0,-3.0000000000000004,
SpanishMorocco,Spanish Morocco,country,Africa,35,-4.5,Q457242
BelizeBritishHonduras,Belize (British Honduras),country,America,17.0666666667,-88.7,Q242
KwangtungTerritoryLeased,Kwangtung Territory (Leased),country,Asia,23.4,113.5,Q15175
Holstein,Holstein,country,Europe,54.1667,9.66667,Q111224
AshmoreandCartierIs,Ashmore and Cartier Is,country,Oceania,-12.2583333333,123.0416666667,Q133888
Austria-Hungary_Germany,Austria-Hungary & Germany,group,Europe,49.6,13.175,
Portugal,Portugal,country,Europe,38.7,-9.1833333333,Q45
Newfoundland_PrinceEdwardIs.,Newfoundland & Prince Edward Is.,group,America,49.625,-61.50000000000001,
WesternSamoa,Western Samoa,country,Oceania,-14,-172,Q683
Assab,Assab,country,Africa,13.0077777778,42.7411111111,Q738496
Danzig_Memel,Danzig & Memel,group,Europe,55.03708333335,19.888055555550004,
Modena,Modena,country,Europe,44.6528,10.8976,Q252580
St.Helena,St. Helena,country,Atlantic,-15.95,-5.7166666667,Q34497
SierraLeone,Sierra Leone,country,Africa,8.5,-11.916667,Q1044
Eritrea_ItalianSomaliland,Eritrea & Italian Somaliland,group,Africa,8.891111500000001,42.02445,
Hamburg_NorthGermany,Hamburg & North Germany,group,Europe,53.55,10.0,
BritishSomalilandSomalilandRepublic_DjiboutiAfarandIssasFrenchSomaliland_ItalianSomaliland,British Somaliland (Somaliland Republic) & Djibouti (Afar and Issas) (French Somaliland) & Italian Somaliland,group,Africa,7.8829633333333335,44.09963322223334,
Gibraltar_Spain_SpanishColonies,Gibraltar & Spain & Spanish Colonies,group,World,38.068875,-4.17268055555,
OmanMuscatandOman,Oman (Muscat and Oman),country,Asia,21.5,55,Q842
TranquebarandSerampore,Tranquebar and Serampore,country,Asia,11.0325,79.85305556,Q732594
Ecuador,Ecuador,country,America,-1,-78,Q736
FrenchAsia_FrenchIndia,French Asia & French India,group,Asia,11.9341,79.8306,
Assam_Bengal,Assam & Bengal,group,Asia,26.0,93.0,
SintEustatius,Sint Eustatius,country,America,17.4833333333,-62.9666666667,Q26180
CochinChina_Tonkin,Cochin China & Tonkin,group,Asia,17.98975,108.390585,
Turkey_EgyptUnitedArabRepublic,Turkey & Egypt/United Arab Republic,group,World,33.0,32.5,
Altona_Hamburg,Altona & Hamburg,group,Europe,53.55,10.0,
Moldavia,Moldavia,country,Europe,47.25,28.516667,Q217
Turkey_Syria,Turkey & Syria,group,World,37.1083335,37.291666500000005,
ColombiaGranColombia,Colombia (Gran Colombia),country,America,4,-74,Q739
ChinaPeople'sRepublicofChina_CochinChina_Macao,China (People's Republic of China) & Cochin China & Macao,group,Asia,24.040555555566666,109.16333333333333,
Afghanistan_IranPersia,Afghanistan & Iran (Persia),group,Asia,33.0,59.5,
Reunion,Reunion,country,Africa,-21.1144444444,55.5325,Q17070
CoromandelCoastPosts_MalabarCoast,Coromandel Coast Posts & Malabar Coast,group,Asia,13.3666666667,80.3333333333,
Kwanchowan,Kwanchowan,country,Asia,21.1772777778,110.4179888889,Q1506615
BurmaMyanmar,Burma (Myanmar),country,Asia,22,96,Q836
Annam,Annam,country,Asia,16.4692,107.578,Q10828323
ViceroyaltyofLaPlata,Viceroyalty of La Plata,country,America,-34.666667,-58.4,Q210551
DutchColonies_Netherlands,Dutch Colonies & Netherlands,group,World,52.3166666667,5.55,
NovaScotia,Nova Scotia,country,America,45,-63,Q1952
Nauru,Nauru,country,Oceania,-0.5333333333,166.9333333333,Q697
FrenchGulfofGuinea_Senegal,French Gulf of Guinea & Senegal,group,Africa,14.366667000000001,-14.283333,
Alaska,Alaska,country,America,64,-150,Q797
ChinaPeople'sRepublicofChina_Philippines,China (People's Republic of China) & Philippines,group,Asia,23.5,113.0,
Ecuador_Guatemala,Ecuador & Guatemala,group,America,7.250000000000001,-84.125,
Cuba_LaGuaira,Cuba & La Guaira,group,America,22.0,-79.5,
Kedah,Kedah,country,Asia,6.1283333333,100.3627777778,Q188947
PapalStates_RepublicofSt.Mark,Papal States & Republic of St. Mark,group,Europe,43.7435,12.568,
Lithuania_Memel,Lithuania & Memel,group,Europe,55.45375,22.571388888900003,
GuineaFrenchGuineaRivieresduSud_Senegal_Gambia,Guinea (French Guinea) (Rivieres du Sud) & Senegal & Gambia,group,Africa,12.458611222233335,-14.4985184074,
SaxeCoburgandGotha,Saxe Coburg and Gotha,country,Europe,50.2581,10.9645,Q3462133
St.Lucia,St. Lucia,country,America,13.883333,-61,Q760
BritishColumbia_Vancouver,British Columbia & Vancouver,group,America,51.875,-123.80000000000001,
Malta_UnitedKingdom,Malta & United Kingdom,group,Europe,45.241666666650005,6.250000000000001,
Germany_Rhine,Germany & Rhine,group,Europe,51.0,10.0,
MacedoniaFormerYugoslavRepublicof,Macedonia Former Yugoslav Republic of,country,Asia,42,21.43333333,Q240592
Swaziland,Swaziland,country,Africa,-26.483333,31.433333,Q1050
FederatedMalayStates,Federated Malay States,country,Asia,3.1597222222,101.7,Q1400154
Portugal_PortugueseDependencies,Portugal & Portuguese Dependencies,group,World,38.7,-9.1833333333,
Denmark_Norway_RussiaUSSR_Sweden,Denmark & Norway & Russia/USSR & Sweden,group,Europe,61.0,40.333333333333336,
Bremen_Hanover,Bremen & Hanover,group,Europe,52.86085555555,9.164955555550002,
Gibraltar_Portugal_Spain,Gibraltar & Portugal & Spain,group,Europe,38.27925,-5.842898148133333,
Parma,Parma,country,Europe,44.8014722222,10.328,Q2683
Bulgaria_YugoslaviaSerbia,Bulgaria & Yugoslavia/Serbia,group,Europe,43.785277777800005,22.9811111111,
Memel,Memel,country,Europe,55.7075,21.1427777778,Q776965
Kiribati,Kiribati,country,Oceania,1.4666666667,173.0333333333,Q710
Denmark_Holstein_Schleswig,Denmark & Holstein & Schleswig,group,Europe,55.11112222223333,9.63889,
Argentina,Argentina,country,America,-34,-64,Q414
Samos,Samos,country,Europe,37.75,26.8333,Q156882
Berbice_Demerara,Berbice & Demerara,group,America,6.23369,-57.543,
ChineseTreatyPorts_HongKong,Chinese Treaty Ports & Hong Kong,group,Asia,22.2783333333,114.15861111110002,
Australiaother_Tasmania,Australia (other) & Tasmania,group,Oceania,-42.0,147.0,
SudanAnglo-Egyptian,Sudan (Anglo-Egyptian),country,Africa,15.6330555556,32.5330555556,Q541455
LibyaTripolitaniaCyrenaicaFezzan,Libya (Tripolitania Cyrenaica Fezzan),country,Africa,27,17,Q1016
Belgium_Netherlands,Belgium & Netherlands,group,Europe,51.4788888889,5.1090277778,
Manchukuo,Manchukuo,country,Asia,43.8833333333,125.3166666667,Q30623
Uruguay,Uruguay,country,America,-32.7333333333,-56.65,Q77
AntiguaandBarbuda,Antigua and Barbuda,country,America,17.1166666667,-61.85,Q781
BritishColumbia_BritishEastNorthAmerica,British Columbia & British East North America,group,America,54.5,-124.49999999999999,
NewGuineaGermanNewGuineaKaiserWilhelmsland,New Guinea (German New Guinea) (Kaiser Wilhelmsland),country,Oceania,-4.2149,152.1606,Q165008
France_FrenchDependencies,France & French Dependencies,group,World,47.0,2.0,
Bremen_Prussia,Bremen & Prussia,group,Europe,52.93228333335,10.9901,
IranPersia_Middle-East_AsianTurkey,Iran (Persia) & Middle-East & Asian Turkey,group,Asia,32.0,53.0,
Guam_Philippines,Guam & Philippines,group,World,12.750000000000002,133.90000000000003,
St.PierreandMiquelon,St. Pierre and Miquelon,country,America,46.825,-56.275,Q34617
Hanover_MecklenburgSchwerin_Prussia,Hanover & Mecklenburg Schwerin & Prussia,group,Europe,52.84019148146667,11.513793703700001,
Bhutan,Bhutan,country,Asia,27.45,90.5,Q917
FrenchIndia,French India,country,Asia,11.9341,79.8306,Q646374
LesothoBasutoland,Lesotho (Basutoland),country,Africa,-29.55,28.25,Q1013
Ceuta_Melilla,Ceuta & Melilla,country,Europe,35.8943,-5.3302,Q28868874
Malta,Malta,country,Europe,35.8833333333,14.5,Q233
Germany,Germany,country,Europe,51,10,Q183
BritishEastAfrica_PembaIsland_Zanzibar,British East Africa & Pemba Island & Zanzibar,group,Africa,-6.1333333333,39.3166666667,
Greenland_Iceland,Greenland & Iceland,group,World,68.5,-29.500000000000004,
Oldenburg,Oldenburg,country,Europe,53.1438888889,8.2138888889,Q693669
Albania_Montenegro_YugoslaviaSerbia,Albania & Montenegro & Yugoslavia/Serbia,group,Europe,42.86240751853333,19.892963074066667,
Ceuta,Ceuta,country,Africa,35.886667,-5.3,Q5823
HanseTowns,Hanse Towns,country,Europe,53.869,10.223,Q42908
AzoresWesternIsles_MadeiraIsles,Azores (Western Isles) & Madeira Isles,group,World,35.625,-22.5,
Aden,Aden,country,Asia,12.8,45.0333333333,Q131694
Bahamas_BritishWestIndies,Bahamas & British West Indies,group,America,23.7,-76.4,
Danzig_Poland,Danzig & Poland,group,Europe,53.18333333335001,18.81666666665,
Lucca_Milan_Tuscany,Lucca & Milan & Tuscany,group,Europe,44.2223148148,10.241111111133332,
AmericanSamoa,American Samoa,country,Oceania,-14.295833,-170.7075,Q16641
EastIndiaCompany_SriLankaCeylon,East India Company & Sri Lanka (Ceylon),group,Asia,7.0,81.0,
Kamerun_GermanTogoland,Kamerun & German Togoland,group,Africa,5.154450000000001,5.4364,
BritishCameroons_NorthernNigeria,British Cameroons & Northern Nigeria,group,Africa,6.983333500000001,7.691666499999999,
FrenchAmerica_FrenchIndia,French America & French India,group,World,11.9341,79.8306,
Algeria,Algeria,country,Africa,28,1,Q262
Montenegro_YugoslaviaSerbia,Montenegro & Yugoslavia/Serbia,group,Europe,43.7936112778,19.8394446111,
UnitedKingdom_India,United Kingdom & India,group,World,38.3,37.5,
RasalKhaimah,Ras al Khaimah,country,Asia,25.7833333333,55.95,Q170024
Panama,Panama,country,America,8.616667,-80.366667,Q804
BelizeBritishHonduras_BritishWestIndies_GuyanaBr.Guiana,Belize (British Honduras) & British West Indies & Guyana (Br. Guiana),group,America,11.399999833350002,-74.0083335,
Bremen_Hamburg_Lübeck,Bremen & Hamburg & Lübeck,group,Europe,53.5889962963,9.759229629633333,
Perlis,Perlis,country,Asia,6.5,100.25,Q213467
TogoFrenchTogoland,Togo (French Togoland),country,Africa,8.25,1.183333,Q945
Cuba_PuertoRico,Cuba & Puerto Rico,group,America,20.125,-73.0,
BanjermassinDutchBorneo_Brunei_SabahNorthBorneo_Sarawak,Banjermassin (Dutch Borneo) & Brunei & Sabah (North Borneo) & Sarawak,group,Asia,1.9252118243670449,115.12089175636835,
Alhucemas,Alhucemas,country,Africa,35.215,-3.89611111,Q1184963
Australia_Hawaii,Australia & Hawaii,group,World,-3.344305555549999,-10.398194444449999,
CarolineIs.,Caroline Is.,country,Oceania,-9.9666666667,-150.2113888889,Q822151
Alexandria_EgyptUnitedArabRepublic,Alexandria & Egypt/United Arab Republic,group,Africa,27.0,29.000000000000004,
Sharjah,Sharjah,country,Asia,25.35,55.433333,Q188810
Bonaire,Bonaire,country,America,12.1833333333,-68.25,Q25396
DjiboutiAfarandIssasFrenchSomaliland_Obock,Djibouti (Afar and Issas) (French Somaliland) & Obock,group,Africa,11.8858335,42.863333,
Bavaria_Saxony,Bavaria & Saxony,group,Europe,49.9022222222,12.395,
Aleppo,Aleppo,country,Asia,36.2,37.15,Q41183
India_SriLankaCeylon,India & Sri Lanka (Ceylon),group,Asia,14.500000000000002,79.0,
Brunei_Sarawak,Brunei & Sarawak,group,Asia,3.7190277800000002,114.17388905499999,
Alaska_UnitedStatesofAmerica,Alaska & United States of America,group,America,51.447500000000005,-113.51833333335,
Tonga,Tonga,country,Oceania,-20.587778,-174.810278,Q678
Chile_Peru,Chile & Peru,group,America,-21.200000000000003,-73.5,
Denmark_St.Thomas,Denmark & St. Thomas,group,World,56.0,10.0,
LibyaTripolitaniaCyrenaicaFezzan_Morocco_Tunisia,Libya (Tripolitania Cyrenaica Fezzan) & Morocco & Tunisia,group,Africa,31.0,7.0,
Sikkim,Sikkim,country,Asia,27.33,88.62,Q1505
NewZealand,New Zealand,country,Oceania,-41.2,174,Q664
OmanMuscatandOman_Zanzibar,Oman (Muscat and Oman) & Zanzibar,group,World,7.683333333349999,47.15833333335,
DutchWindwardIs.,Dutch Windward Is.,country,America,18.0167,-63.0333,Q3277444
Gabon,Gabon,country,Africa,-0.6833305556,11.5,Q1000
Pakistan,Pakistan,country,Asia,30,71,Q843
Turkey,Turkey,country,Asia,39,36,Q43
KenyaBritishEastAfricaProtectorate_MalawiNyasaland,Kenya (British East Africa Protectorate) & Malawi (Nyasaland),group,Africa,-6.45,36.0,
Annam_CochinChina_KampucheaCambodia_Tonkin,Annam & Cochin China & Kampuchea (Cambodia) & Tonkin,group,Asia,16.193166666666666,107.26039000000003,
Seychelles,Seychelles,country,Africa,-7.1,52.766667,Q1042
BanjermassinDutchBorneo,Banjermassin (Dutch Borneo),country,Asia,-3.3333333333,114.5833333333,Q14182
NewGuineaGermanNewGuineaKaiserWilhelmsland_PapuaNewGuinea_WestIrianDutchNewGuinea,New Guinea (German New Guinea) (Kaiser Wilhelmsland) & Papua New Guinea & West Irian (Dutch New Guinea),group,Oceania,-5.171633333333333,145.05353333333332,
Bermuda_BritishWestIndies,Bermuda & British West Indies,group,America,32.333333,-64.75,
Greece_Malta_Turkey,Greece & Malta & Turkey,group,World,37.79444444443334,24.500000000000004,
NicobarIs.,Nicobar Is.,country,Asia,7.8666666667,93.5,Q157286
Aruba,Aruba,country,America,12.51106253,-69.97422388,Q21203
Lauenburg,Lauenburg,country,Europe,53.3758333333,10.5588888889,Q492380
Australia_NewZealand_Tasmania,Australia & New Zealand & Tasmania,group,Oceania,-37.06666666666667,152.66666666666669,
RepublicofSt.Mark_Trieste,Republic of St. Mark & Trieste,group,Europe,45.60955555555,13.24358333335,
Bremen_Lübeck,Bremen & Lübeck,group,Europe,53.60849444445,9.638844444450001,
Kokand,Kokand,country,Asia,40.5286111111,70.9425,Q489890
GuyanaBr.Guiana_FalklandIs.,Guyana (Br. Guiana) & Falkland Is.,group,America,-23.0083335,-59.15833350000001,
Germanyother_Prussia,Germany (other) & Prussia,group,Europe,52.5173,13.3889,
Montserrat,Montserrat,country,America,16.75,-62.2,Q13353
NewSouthWales,New South Wales,country,Oceania,-32,147,Q3224
Denmark_FaeroeIs._Greenland_Iceland,Denmark & Faeroe Is. & Greenland & Iceland,group,World,63.65226872473011,-13.601141153731643,
Tripolitania,Tripolitania,country,Africa,32.9,13.183333,Q192435
CamerounFrenchCameroons,Cameroun (French Cameroons),country,Africa,3.866419,11.520563,Q1028848
RepublicofSt.Mark,Republic of St. Mark,country,Europe,45.583,12.683,Q4948
ChinaPeople'sRepublicofChina_CochinChina_Oceania_Philippines,China (People's Republic of China) & Cochin China & Oceania & Philippines,group,World,20.65166666666667,112.31333333333333,
Tadjoura,Tadjoura,country,Africa,11.7833333333,42.8833333333,Q820972
GilbertandElliceIs.,Gilbert and Ellice Is.,country,Oceania,1.26,173.02,Q1050859
Assab_Bailul_Massawah,Assab & Bailul & Massawah,group,Africa,13.0077777778,42.7411111111,
Honduras_Panama,Honduras & Panama,group,America,11.625,-83.591667,
HanseTowns_Netherlands,Hanse Towns & Netherlands,group,Europe,53.09283333335001,7.8865,
Belgium_Germany_Netherlands,Belgium & Germany & Netherlands,group,Europe,51.319259259266666,6.739351851866666,
ChinaPeople'sRepublicofChina_Manchuria_Mongolia,China (People's Republic of China) & Manchuria & Mongolia,group,Asia,42.33333333333333,110.66666666666667,
Hamburg,Hamburg,country,Europe,53.55,10,Q1055
Canada_UnitedStatesofAmerica,Canada & United States of America,group,America,47.447500000000005,-93.01833333335,
Bosnia,Bosnia,country,Europe,43.86666667,18.41666667,Q188736
CongoBrazzavilleFrenchCongoMiddleCongo_FrenchAfricaother_Senegal,Congo (Brazzaville) (French Congo) (Middle Congo) & French Africa (other) & Senegal,group,Africa,6.808333500000001,0.5499987778,
Croatia_Dalmatia_Illyria,Croatia & Dalmatia & Illyria,group,Europe,45.25,15.466667,
Armenia_Kurdistan,Armenia & Kurdistan,group,Europe,40.383333,44.95,
UnitedKingdom,United Kingdom,country,Europe,54.6,-2,Q145
KingdomofSardinia_TwoSicilies,Kingdom of Sardinia & Two Sicilies,group,Europe,40.452666665,11.615000000000002,
Fiji,Fiji,country,Oceania,-18,178,Q712
MalaysiaMalaya_StraitsSettlements,Malaysia (Malaya) & Straits Settlements,group,Asia,2.1833333333500002,105.9,
Milan_Tuscany,Milan & Tuscany,group,Europe,44.408472222200004,10.103333333350001,
NorthGermany_Prussia,North Germany & Prussia,group,Europe,52.5173,13.3889,
DutchPostsGoldCoast,Dutch Posts (Gold Coast),country,Africa,7.87,-0.994,Q770776
Singapore_StraitsSettlements,Singapore & Straits Settlements,group,Asia,1.3333333333500001,103.8,
AntiguaandBarbuda_Dominica_St.Kitts-Nevis_Montserrat_VirginIslandsDanishWestIndies,Antigua and Barbuda & Dominica & St. Kitts-Nevis & Montserrat & Virgin Islands (Danish West Indies),group,America,16.952777888900002,-62.67277766666666,
JordanTransjordan,Jordan (Transjordan),country,Asia,31.2,36.5,Q810
Bremen,Bremen,country,Europe,53.3472666667,8.5913,Q1209
Germany_GermanColonies,Germany & German Colonies,group,World,51.0,10.0,
KoreaChosen,Korea (Chosen),country,Asia,38.3166666667,127.2333333333,Q18097
Sarawak,Sarawak,country,Asia,3.03805556,113.78111111,Q170462
St.Kitts,St. Kitts,country,America,17.319722,-62.747222,Q204989
Gibraltar_UnitedKingdom,Gibraltar & United Kingdom,group,Europe,45.368875,-3.6726805555499995,
MarianaIs.,Mariana Is.,country,Oceania,16.13333333,145.75,Q153732
Mexico_Texas,Mexico & Texas,group,America,27.0,-101.0,
Algeria_Tunisia,Algeria & Tunisia,group,Africa,31.0,5.5,
KampucheaCambodia,Kampuchea (Cambodia),country,Asia,12.6,105,Q424
Bolivia-PeruConfederation,Bolivia-Peru Confederation,country,America,-16.373,-68.665,Q899706
SouthernNigeria,Southern Nigeria,country,Africa,6.45,3.4,Q2062030
CapeColony_Natal,Cape Colony & Natal,group,Africa,-33.458333335,18.208333335,
Crete_EgyptUnitedArabRepublic,Crete & Egypt/United Arab Republic,group,World,31.1548611111,26.946666666650003,
Cuxhaven_Heligoland,Cuxhaven & Heligoland,group,Europe,54.182500000000005,7.8852777778,
CapeColony_India,Cape Colony & India,group,World,-5.5,47.5,
KingdomofSardinia_Tuscany,Kingdom of Sardinia & Tuscany,group,Europe,41.711,9.99833333335,
BanjermassinDutchBorneo_Brunei_SabahNorthBorneo_Sarawak_Java,Banjermassin (Dutch Borneo) & Brunei & Sabah (North Borneo) & Sarawak & Java,group,Asia,1.9252118243670449,115.12089175636835,
Kelantan,Kelantan,country,Asia,5.25,102,Q185944
Dardanelles-Istanbul_IzmirSmyrna,Dardanelles-Istanbul & Izmir (Smyrna),group,Asia,41.01,28.9602777778,
Romania,Romania,country,Europe,46,25,Q218
Australiaother_NewZealand_Tasmania,Australia (other) & New Zealand & Tasmania,group,Oceania,-41.6,160.5,
Surinam,Surinam,country,America,4,-56,Q730
CanaryIs._Tenerife,Canary Is. & Tenerife,group,Africa,28.536,-15.748999999999999,
NewBrunswick_NovaScotia,New Brunswick & Nova Scotia,group,America,45.800000000000004,-64.5,
Holstein_Lauenburg_Schleswig,Holstein & Lauenburg & Schleswig,group,Europe,54.2364,9.825186296300002,
Finland,Finland,country,Europe,65,27,Q33
Mauritius_Reunion,Mauritius & Reunion,group,Africa,-20.657222222199998,56.51625,
SouthAfrica_ZimbabweRhodesiaSouthernRhodesia,South Africa & Zimbabwe (Rhodesia) (Southern Rhodesia),group,Africa,-24.008333333350006,27.008333333350002,
WesternAustralia,Western Australia,country,Oceania,-26,121,Q3206
Papua,Papua,country,Oceania,-2.5333305556,140.7169444444,Q5095
ColombiaGranColombia_Panama,Colombia (Gran Colombia) & Panama,group,America,6.308333500000001,-77.1833335,
Austria-Hungary,Austria-Hungary,country,Europe,48.2,16.35,Q28513
Ireland,Ireland,country,Europe,53,-8,Q27
FederatedMalayStates_StraitsSettlements,Federated Malay States & Straits Settlements,group,Asia,2.26319444445,102.75000000000001,
Turkey_DodecaneseIs.AegeanIs._Romania,Turkey & Dodecanese Is. (Aegean Is.) & Romania,group,World,40.45766666666667,29.406,
MadeiraIsles,Madeira Isles,country,Africa,32.75,-17,Q26253
StraitsSettlements_StraitsSettlementsDependencies,Straits Settlements & Straits Settlements Dependencies,group,World,1.3666666667,103.8,
Gambia_SierraLeone,Gambia & Sierra Leone,group,Africa,11.000000000000002,-13.7083335,
Australia,Australia,country,Oceania,-28,137,Q408
Eritrea,Eritrea,country,Africa,15.483333,38.25,Q986
Aden_EgyptUnitedArabRepublic_AsianTurkey,Aden & Egypt/United Arab Republic & Asian Turkey,group,World,19.9,37.01666666665,
Gibraltar_IonianIs._Malta_UnitedKingdom,Gibraltar & Ionian Is. & Malta & United Kingdom,group,Europe,42.44123445005995,4.947333231093291,
PitcairnIs.,Pitcairn Is.,country,Oceania,-25.0677812,-130.1045778,Q35672
Guam,Guam,country,Oceania,13.5,144.8,Q16635
Brazil_Chile,Brazil & Chile,group,America,-23.5,-62.0,
GhanaGoldCoast,Ghana (Gold Coast),country,Africa,8,-0.5,Q117
MaldiveIslands,Maldive Islands,country,Asia,3.25,73,Q17044696
Mauritius_MauritiusDependencies_Seychelles,Mauritius & Mauritius Dependencies & Seychelles,group,World,-13.649999999999999,55.1333335,
Croatia_YugoslaviaSerbia,Croatia & Yugoslavia/Serbia,group,Europe,45.035277777800005,17.9644446111,
OntarioUpperCanada,Ontario (Upper Canada),country,America,50,-85,Q1904
YugoslaviaSerbia,Yugoslavia/Serbia,country,Europe,44.8205555556,20.4622222222,Q36704
MalagasyRepublicMadagascar_St.MariedeMadagascar_Mayotte_NossiBe,Malagasy Republic (Madagascar) & St. Marie de Madagascar & Mayotte & Nossi Be,group,Africa,-15.946187205160603,47.46624442685541,
RossDependency,Ross Dependency,country,Oceania,-75,-175,Q203073
Syria,Syria,country,Asia,35.216667,38.583333,Q858
Trieste,Trieste,country,Europe,45.6361111111,13.8041666667,Q546
IranPersia,Iran (Persia),country,Asia,32,53,Q794
Austria-Hungary_Italy,Austria-Hungary & Italy,group,Europe,45.35,14.424999999999999,
Nauru_NewZealand_WesternSamoa,Nauru & New Zealand & Western Samoa,group,Oceania,-18.577777777766666,56.3111111111,
RussiaUSSR_BlackSea,Russia/USSR & Black Sea,group,Europe,62.0,100.0,
WallisandFutunaIs.,Wallis and Futuna Is.,country,Oceania,-14,-177,Q35555
SouthWestAfricaGermanWestAfricaNamibia,South West Africa (German West Africa) (Namibia),country,Africa,-23,17,Q953068
Denmark_RussiaUSSR_Sweden,Denmark & Russia/USSR & Sweden,group,Europe,59.666666666666664,41.666666666666664,
MaldenI.,Malden I.,country,Oceania,-4.0166666667,-154.9333333333,Q532590
RussiaUSSR,Russia/USSR,country,Europe,62,100,Q159
Niger,Niger,country,Africa,17,10,Q1032
LibyaTripolitaniaCyrenaicaFezzan_Morocco_Tunisia_Turkey,Libya (Tripolitania Cyrenaica Fezzan) & Morocco & Tunisia & Turkey,group,Africa,32.66666666666667,15.666666666666668,
Rhineland,Rhineland,country,Europe,50.276989,6.860735,Q152243
CanaryIs._CapeColony,Canary Is. & Cape Colony,group,Africa,-2.2319999999999993,1.1255000000000006,
MarshallIs.,Marshall Is.,country,Oceania,7.1166666667,171.0666666667,Q709
NewBrunswick_NovaScotia_PrinceEdwardIs.,New Brunswick & Nova Scotia & Prince Edward Is.,group,America,45.95,-64.0,
MumbaiBombay_Sind,Mumbai (Bombay) & Sind,group,Asia,24.87,67.05,
AmericanColonies_UnitedStatesofAmerica,American Colonies & United States of America,group,World,38.895,-77.0366666667,
Greece,Greece,country,Europe,38.5,23,Q41
Bali_Lombok,Bali & Lombok,group,Asia,-8.45,115.71952777780001,
FrenchIndochina,French Indochina,country,Asia,21.0333333333,105.85,Q185682
Johore,Johore,country,Asia,1.4872222222,103.7811111111,Q183032
Greece_Turkey,Greece & Turkey,group,World,38.75,29.500000000000004,
France_Netherlands,France & Netherlands,group,Europe,49.658333333349994,3.775,
