currency,year,reporting,modified_currency
us dollar,1884,german south west africa,us dollar
us dollar,1884,puerto rico,us dollar
us dollar,1884,china,us dollar
us dollar,1884,ethiopia,us dollar
us dollar,1884,camerun,us dollar
us dollar,1884,falkland islands,us dollar
us dollar,1884,iceland,us dollar
us dollar,1884,nepal,us dollar
us dollar,1884,italia somalia,us dollar
us dollar,1884,korea,us dollar
us dollar,1884,canada,us dollar
us dollar,1884,seychelles,us dollar
us dollar,1884,german colonies oceania,us dollar
us dollar,1884,united kingdom,us dollar
us dollar,1884,togo (german west africa),us dollar
us dollar,1884,ghana-gold coast,us dollar
us dollar,1884,serbia/yugoslavia,us dollar
us dollar,1884,south africa,us dollar
us dollar,1884,french polinesia,us dollar
us dollar,1884,italian libia cyrenaica,us dollar
us dollar,1884,belgium,us dollar
us dollar,1884,granada (winward island),us dollar
us dollar,1884,colombia,us dollar
us dollar,1884,spain,us dollar
us dollar,1884,hawai,us dollar
us dollar,1884,bermuda,us dollar
us dollar,1884,ceuta y melilla,us dollar
us dollar,1884,switzerland,us dollar
us dollar,1884,costa rica,us dollar
us dollar,1884,portugal,us dollar
us dollar,1884,bahamas,us dollar
us dollar,1884,australia,us dollar
us dollar,1884,chile,us dollar
us dollar,1884,united states,us dollar
us dollar,1884,ecuador,us dollar
us dollar,1884,new zeland,us dollar
us dollar,1884,jamaica,us dollar
us dollar,1884,nigeria,us dollar
us dollar,1884,mexico,us dollar
us dollar,1884,guadalupe (french colonies),us dollar
us dollar,1884,trinidad & tobago (winward island),us dollar
us dollar,1884,romania,us dollar
us dollar,1884,french india,us dollar
us dollar,1884,reunion,us dollar
us dollar,1884,ottoman empire/turkey,us dollar
us dollar,1884,sweden,us dollar
us dollar,1884,british guiana,us dollar
us dollar,1884,danish virgin island,us dollar
us dollar,1884,dutch east indies (indonesia),us dollar
us dollar,1884,nicaragua,us dollar
us dollar,1884,afghanistan,us dollar
us dollar,1884,india,us dollar
us dollar,1884,netherlands,us dollar
us dollar,1884,honduras,us dollar
us dollar,1884,tanganica (german east africa),us dollar
us dollar,1884,uruguay,us dollar
us dollar,1884,malawi,us dollar
us dollar,1884,guatemala,us dollar
us dollar,1884,bulgaria,us dollar
us dollar,1884,dominican republic,us dollar
us dollar,1884,greece,us dollar
us dollar,1884,new foundland,us dollar
us dollar,1884,france,us dollar
us dollar,1884,denmark,us dollar
us dollar,1885,philippines,us dollar
us dollar,1885,sudan (anglo-egyptian sudan),us dollar
us dollar,1885,austria-hungary,us dollar
us dollar,1885,madagascar,us dollar
us dollar,1885,st.pierre e michelon,us dollar
us dollar,1885,british settlement oceania,us dollar
us dollar,1885,bolivia,us dollar
us dollar,1885,barbados,us dollar
us dollar,1885,persia (iran),us dollar
us dollar,1885,finland,us dollar
us dollar,1885,british east africa (kenia & uganda),us dollar
us dollar,1885,guinea bissau (portuguese africa),us dollar
us dollar,1885,british honduras (belize),us dollar
us dollar,1885,martinique (french colonies),us dollar
us dollar,1885,french indochina,us dollar
us dollar,1885,cyprus,us dollar
us dollar,1885,venezuela,us dollar
us dollar,1885,marocco,us dollar
us dollar,1885,el salvador,us dollar
us dollar,1885,siam (thailand),us dollar
us dollar,1885,ceylon (sri lanka),us dollar
us dollar,1885,paraguay,us dollar
us dollar,1885,japan,us dollar
us dollar,1885,st.lucia (winward island),us dollar
us dollar,1885,sierra leone,us dollar
us dollar,1885,cabo verde (portuguese africa),us dollar
us dollar,1885,eritrea,us dollar
us dollar,1885,russia/ussr,us dollar
us dollar,1885,brasil,us dollar
us dollar,1885,tunisia,us dollar
us dollar,1885,british somaliland,us dollar
us dollar,1885,cuba,us dollar
us dollar,1885,sarawak,us dollar
us dollar,1885,egypt,us dollar
us dollar,1885,french somalia,us dollar
us dollar,1885,zanzibar isl.,us dollar
us dollar,1885,mozambique (portuguese africa),us dollar
us dollar,1885,italy,us dollar
us dollar,1885,canary island (spanish africa),us dollar
us dollar,1885,germany/zollverein,us dollar
us dollar,1885,s.tome e principe (portuguess africa),us dollar
us dollar,1885,french equatorial africa-congo-final,us dollar
us dollar,1885,st. vicente (winward island),us dollar
us dollar,1885,gambia,us dollar
us dollar,1885,norway,us dollar
us dollar,1885,argentina,us dollar
us dollar,1885,brunei,us dollar
us dollar,1885,mauritius,us dollar
us dollar,1885,peru,us dollar
us dollar,1885,haiti,us dollar
us dollar,1885,french west africa & togo,us dollar
us dollar,1885,angola (portuguess africa),us dollar
us dollar,1885,algeria,us dollar
us dollar,1885,french guiana (french colonies),us dollar
us dollar,1885,"leward island (l.i antigua, l.i dominica, l.i st.christopher, montserrat, nevis, virgin island)",us dollar
us dollar,1885,portuguese india,us dollar
us dollar,1885,british malaya,us dollar
us dollar,1885,liberia,us dollar
us dollar,1885,turk island,us dollar
us dollar,1885,duch antilles,us dollar
us dollar,1885,sabah (british borneo),us dollar
us dollar,1885,surinam (duch guayana),us dollar
us dollar,1885,german south west africa,us dollar
us dollar,1885,puerto rico,us dollar
us dollar,1885,china,us dollar
us dollar,1885,ethiopia,us dollar
us dollar,1885,camerun,us dollar
us dollar,1885,falkland islands,us dollar
us dollar,1885,iceland,us dollar
us dollar,1885,nepal,us dollar
us dollar,1885,italia somalia,us dollar
us dollar,1885,korea,us dollar
us dollar,1885,canada,us dollar
us dollar,1885,seychelles,us dollar
us dollar,1885,german colonies oceania,us dollar
us dollar,1885,united kingdom,us dollar
us dollar,1885,togo (german west africa),us dollar
us dollar,1885,ghana-gold coast,us dollar
us dollar,1885,serbia/yugoslavia,us dollar
us dollar,1885,south africa,us dollar
us dollar,1885,french polinesia,us dollar
us dollar,1885,italian libia cyrenaica,us dollar
us dollar,1885,belgium,us dollar
us dollar,1885,granada (winward island),us dollar
us dollar,1885,colombia,us dollar
us dollar,1885,spain,us dollar
us dollar,1885,hawai,us dollar
us dollar,1885,bermuda,us dollar
us dollar,1885,ceuta y melilla,us dollar
us dollar,1885,switzerland,us dollar
us dollar,1885,costa rica,us dollar
us dollar,1885,portugal,us dollar
us dollar,1885,bahamas,us dollar
us dollar,1885,australia,us dollar
us dollar,1885,chile,us dollar
us dollar,1885,united states,us dollar
us dollar,1885,ecuador,us dollar
us dollar,1885,new zeland,us dollar
us dollar,1885,jamaica,us dollar
us dollar,1885,nigeria,us dollar
us dollar,1885,mexico,us dollar
us dollar,1885,guadalupe (french colonies),us dollar
us dollar,1885,trinidad & tobago (winward island),us dollar
us dollar,1885,romania,us dollar
us dollar,1885,french india,us dollar
us dollar,1885,reunion,us dollar
us dollar,1885,ottoman empire/turkey,us dollar
us dollar,1885,sweden,us dollar
us dollar,1885,british guiana,us dollar
us dollar,1885,danish virgin island,us dollar
us dollar,1885,dutch east indies (indonesia),us dollar
us dollar,1885,nicaragua,us dollar
us dollar,1885,afghanistan,us dollar
us dollar,1885,india,us dollar
us dollar,1885,netherlands,us dollar
us dollar,1885,honduras,us dollar
us dollar,1885,tanganica (german east africa),us dollar
us dollar,1885,uruguay,us dollar
us dollar,1885,malawi,us dollar
us dollar,1885,guatemala,us dollar
us dollar,1885,bulgaria,us dollar
us dollar,1885,dominican republic,us dollar
us dollar,1885,greece,us dollar
us dollar,1885,new foundland,us dollar
us dollar,1885,france,us dollar
us dollar,1885,denmark,us dollar
us dollar,1886,philippines,us dollar
us dollar,1886,sudan (anglo-egyptian sudan),us dollar
us dollar,1886,austria-hungary,us dollar
us dollar,1886,madagascar,us dollar
us dollar,1886,st.pierre e michelon,us dollar
us dollar,1886,british settlement oceania,us dollar
us dollar,1886,bolivia,us dollar
us dollar,1886,barbados,us dollar
us dollar,1886,persia (iran),us dollar
us dollar,1886,finland,us dollar
us dollar,1886,british east africa (kenia & uganda),us dollar
us dollar,1886,guinea bissau (portuguese africa),us dollar
us dollar,1886,british honduras (belize),us dollar
us dollar,1886,martinique (french colonies),us dollar
us dollar,1886,french indochina,us dollar
us dollar,1886,cyprus,us dollar
us dollar,1886,venezuela,us dollar
us dollar,1886,marocco,us dollar
us dollar,1886,el salvador,us dollar
us dollar,1886,siam (thailand),us dollar
us dollar,1886,ceylon (sri lanka),us dollar
us dollar,1886,paraguay,us dollar
us dollar,1886,japan,us dollar
us dollar,1886,st.lucia (winward island),us dollar
us dollar,1886,sierra leone,us dollar
us dollar,1886,cabo verde (portuguese africa),us dollar
us dollar,1886,eritrea,us dollar
us dollar,1886,russia/ussr,us dollar
us dollar,1886,brasil,us dollar
us dollar,1886,tunisia,us dollar
us dollar,1886,british somaliland,us dollar
us dollar,1886,cuba,us dollar
us dollar,1886,sarawak,us dollar
us dollar,1886,egypt,us dollar
us dollar,1886,french somalia,us dollar
us dollar,1886,zanzibar isl.,us dollar
us dollar,1886,mozambique (portuguese africa),us dollar
us dollar,1886,italy,us dollar
us dollar,1886,canary island (spanish africa),us dollar
us dollar,1886,germany/zollverein,us dollar
us dollar,1886,s.tome e principe (portuguess africa),us dollar
us dollar,1886,french equatorial africa-congo-final,us dollar
us dollar,1886,st. vicente (winward island),us dollar
us dollar,1886,gambia,us dollar
us dollar,1886,norway,us dollar
us dollar,1886,argentina,us dollar
us dollar,1886,brunei,us dollar
us dollar,1886,mauritius,us dollar
us dollar,1886,peru,us dollar
us dollar,1886,haiti,us dollar
us dollar,1886,french west africa & togo,us dollar
us dollar,1886,angola (portuguess africa),us dollar
us dollar,1886,algeria,us dollar
us dollar,1886,french guiana (french colonies),us dollar
us dollar,1886,"leward island (l.i antigua, l.i dominica, l.i st.christopher, montserrat, nevis, virgin island)",us dollar
us dollar,1886,portuguese india,us dollar
us dollar,1886,british malaya,us dollar
us dollar,1886,liberia,us dollar
us dollar,1886,turk island,us dollar
us dollar,1886,duch antilles,us dollar
us dollar,1886,sabah (british borneo),us dollar
us dollar,1886,surinam (duch guayana),us dollar
us dollar,1886,german south west africa,us dollar
us dollar,1886,puerto rico,us dollar
us dollar,1886,china,us dollar
us dollar,1886,ethiopia,us dollar
us dollar,1886,camerun,us dollar
us dollar,1886,falkland islands,us dollar
us dollar,1886,iceland,us dollar
us dollar,1886,nepal,us dollar
us dollar,1886,italia somalia,us dollar
us dollar,1886,korea,us dollar
us dollar,1886,canada,us dollar
us dollar,1886,seychelles,us dollar
us dollar,1886,german colonies oceania,us dollar
us dollar,1886,united kingdom,us dollar
us dollar,1886,togo (german west africa),us dollar
us dollar,1886,ghana-gold coast,us dollar
us dollar,1886,serbia/yugoslavia,us dollar
us dollar,1886,south africa,us dollar
us dollar,1886,french polinesia,us dollar
us dollar,1886,italian libia cyrenaica,us dollar
us dollar,1886,belgium,us dollar
us dollar,1886,granada (winward island),us dollar
us dollar,1886,colombia,us dollar
us dollar,1886,spain,us dollar
us dollar,1886,hawai,us dollar
us dollar,1886,bermuda,us dollar
us dollar,1886,ceuta y melilla,us dollar
us dollar,1886,switzerland,us dollar
us dollar,1886,costa rica,us dollar
us dollar,1886,portugal,us dollar
us dollar,1886,bahamas,us dollar
us dollar,1886,australia,us dollar
us dollar,1886,chile,us dollar
us dollar,1886,united states,us dollar
us dollar,1886,ecuador,us dollar
us dollar,1886,new zeland,us dollar
us dollar,1886,jamaica,us dollar
us dollar,1886,nigeria,us dollar
us dollar,1886,mexico,us dollar
us dollar,1886,guadalupe (french colonies),us dollar
us dollar,1886,trinidad & tobago (winward island),us dollar
us dollar,1886,romania,us dollar
us dollar,1886,french india,us dollar
us dollar,1886,reunion,us dollar
us dollar,1886,ottoman empire/turkey,us dollar
us dollar,1886,sweden,us dollar
us dollar,1886,british guiana,us dollar
us dollar,1886,danish virgin island,us dollar
us dollar,1886,dutch east indies (indonesia),us dollar
us dollar,1886,nicaragua,us dollar
us dollar,1886,afghanistan,us dollar
us dollar,1886,india,us dollar
us dollar,1886,netherlands,us dollar
us dollar,1886,honduras,us dollar
us dollar,1886,tanganica (german east africa),us dollar
us dollar,1886,uruguay,us dollar
us dollar,1886,malawi,us dollar
us dollar,1886,guatemala,us dollar
us dollar,1886,bulgaria,us dollar
us dollar,1886,dominican republic,us dollar
us dollar,1886,greece,us dollar
us dollar,1886,new foundland,us dollar
us dollar,1886,france,us dollar
us dollar,1886,denmark,us dollar
us dollar,1887,philippines,us dollar
us dollar,1887,sudan (anglo-egyptian sudan),us dollar
us dollar,1887,austria-hungary,us dollar
us dollar,1887,madagascar,us dollar
us dollar,1887,st.pierre e michelon,us dollar
us dollar,1887,british settlement oceania,us dollar
us dollar,1887,bolivia,us dollar
us dollar,1887,barbados,us dollar
us dollar,1887,persia (iran),us dollar
us dollar,1887,finland,us dollar
us dollar,1887,british east africa (kenia & uganda),us dollar
us dollar,1887,guinea bissau (portuguese africa),us dollar
us dollar,1887,british honduras (belize),us dollar
us dollar,1887,martinique (french colonies),us dollar
us dollar,1887,french indochina,us dollar
us dollar,1887,cyprus,us dollar
us dollar,1887,venezuela,us dollar
us dollar,1887,marocco,us dollar
us dollar,1887,el salvador,us dollar
us dollar,1887,siam (thailand),us dollar
us dollar,1887,ceylon (sri lanka),us dollar
us dollar,1887,paraguay,us dollar
us dollar,1887,japan,us dollar
us dollar,1887,st.lucia (winward island),us dollar
us dollar,1887,sierra leone,us dollar
us dollar,1887,cabo verde (portuguese africa),us dollar
us dollar,1887,eritrea,us dollar
us dollar,1887,russia/ussr,us dollar
us dollar,1887,brasil,us dollar
us dollar,1887,tunisia,us dollar
us dollar,1887,british somaliland,us dollar
us dollar,1887,cuba,us dollar
us dollar,1887,sarawak,us dollar
us dollar,1887,egypt,us dollar
us dollar,1887,french somalia,us dollar
us dollar,1887,zanzibar isl.,us dollar
us dollar,1887,mozambique (portuguese africa),us dollar
us dollar,1887,italy,us dollar
us dollar,1887,canary island (spanish africa),us dollar
us dollar,1887,germany/zollverein,us dollar
us dollar,1887,s.tome e principe (portuguess africa),us dollar
us dollar,1887,french equatorial africa-congo-final,us dollar
us dollar,1887,st. vicente (winward island),us dollar
us dollar,1887,gambia,us dollar
us dollar,1887,norway,us dollar
us dollar,1887,argentina,us dollar
us dollar,1887,brunei,us dollar
us dollar,1887,mauritius,us dollar
us dollar,1887,peru,us dollar
us dollar,1887,haiti,us dollar
us dollar,1887,french west africa & togo,us dollar
us dollar,1887,angola (portuguess africa),us dollar
us dollar,1887,algeria,us dollar
us dollar,1887,french guiana (french colonies),us dollar
us dollar,1887,"leward island (l.i antigua, l.i dominica, l.i st.christopher, montserrat, nevis, virgin island)",us dollar
us dollar,1887,portuguese india,us dollar
us dollar,1887,british malaya,us dollar
us dollar,1887,liberia,us dollar
us dollar,1887,turk island,us dollar
us dollar,1887,duch antilles,us dollar
us dollar,1887,sabah (british borneo),us dollar
us dollar,1887,surinam (duch guayana),us dollar
us dollar,1887,german south west africa,us dollar
us dollar,1887,puerto rico,us dollar
us dollar,1887,china,us dollar
us dollar,1887,ethiopia,us dollar
us dollar,1887,camerun,us dollar
us dollar,1887,falkland islands,us dollar
us dollar,1887,iceland,us dollar
us dollar,1887,nepal,us dollar
us dollar,1887,italia somalia,us dollar
us dollar,1887,belgium congo (zaire),us dollar
us dollar,1887,korea,us dollar
us dollar,1887,canada,us dollar
us dollar,1887,seychelles,us dollar
us dollar,1887,german colonies oceania,us dollar
us dollar,1887,united kingdom,us dollar
us dollar,1887,togo (german west africa),us dollar
us dollar,1887,ghana-gold coast,us dollar
us dollar,1887,serbia/yugoslavia,us dollar
us dollar,1887,south africa,us dollar
