source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,
CE-COL_1936_42-51_1933,Colombia,Palestina,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Palestina,2963,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Palestina,7628,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Zona del Canal,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Zona del Canal,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Zona del Canal,5265,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Zona del Canal,58096,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Argentina,318865,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Argentina,127531,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Argentina,29631,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Argentina,19588,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Brasil,25191,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Brasil,12926,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Brasil,8909,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Brasil,27244,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Chile,2337,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Chile,199,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Chile,2256,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Chile,10209,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Ecuador,851,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Ecuador,2781,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Ecuador,15255,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Ecuador,29245,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Perú,260,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Perú,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Perú,17529,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Perú,6661,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Uruguay,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Uruguay,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Uruguay,42962,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Uruguay,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Venezuela,1462954,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Venezuela,1025754,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Venezuela,52745,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Venezuela,88128,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Bolivia,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Bolivia,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Bolivia,11625,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Bolivia,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,China,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,China,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,China,,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,China,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Japón,167,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Japón,4413,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Japón,22553,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Japón,26412,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Palestina,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Palestina,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Palestina,2289,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Palestina,1500,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Persia,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Persia,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Persia,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Persia,,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Siam,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Siam,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Siam,61060,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Siam,311969,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Siria,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Siria,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Siria,3,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Siria,6,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,India Británica,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,India Británica,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,India Británica,79109,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,India Británica,124267,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Islas Filipinas,899,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Islas Filipinas,5066,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Argelia,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Argelia,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Argelia,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Argelia,,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Egipto,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Egipto,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Egipto,14,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Egipto,6,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Islas Canarias,200,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Marruecos francés,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Marruecos francés,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Marruecos francés,2007,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Marruecos francés,482,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Australia,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Australia,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Australia,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Australia,,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Persia,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Persia,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Persia,621,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Persia,50,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Siam,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Siam,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Siam,,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Siam,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Siria,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Siria,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Siria,,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Siria,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,India Británica,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,India Británica,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,India Británica,1444,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,India Británica,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Islas Filipinas,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Argelia,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Argelia,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Argelia,20533,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Argelia,5911,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Egipto,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Egipto,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Egipto,,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Egipto,218,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Islas Canarias,164,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Islas Canarias,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Marruecos francés,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Marruecos francés,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Marruecos francés,1004,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Marruecos francés,24888,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Unión Sud-Africana,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Unión Sud-Africana,2754,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Unión Sud-Africana,2338,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Australia,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Australia,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Australia,502,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Australia,,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Alemania,2764464,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Austria,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Bélgica,816716,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Checoeslovaquia,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Dinamarca,55310,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,España,215448,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Finlandia,15529,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Francia,2004225,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Gran Bretaña,2062154,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Holanda,2924021,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Italia,328160,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Noruega,95166,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Portugal,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Rusia,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Suecia,188974,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Canadá,4459274,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Estados Unidos,81432161,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Méjico,1,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Antillas francesas,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Antillas holandesas,15427,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Antillas inglesas,1160,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Costa Rica,6302,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Cuba,140409,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Guatemala,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Honduras,,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Panama,171174,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Argentina,223550,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Brasil,20342,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Chile,3646,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Ecuador,8440,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Perú,5404,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Venezuela,15596,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Japón,40,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Otro países,35542,1,$ (pesos),1931,Exp,,,,,,,,
CE-COL_1933_79-82_1931,Colombia,Gran total,98427233,1,$ (pesos),1931,Exp,,,,,,total_reporting,,
CE-COL_1933_79-82_1930,Colombia,Alemania,3753454,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Austria,1331,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Bélgica,1386540,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Checoeslovaquia,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Dinamarca,54701,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,España,566410,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Finlandia,15588,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Francia,677973,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Gran Bretaña,3347309,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Holanda,5119153,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Italia,521694,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Noruega,76410,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Portugal,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Rusia,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Suecia,355206,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Canadá,4277274,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Estados Unidos,91676570,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Méjico,300,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Antillas francesas,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Antillas holandesas,18864,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Antillas inglesas,21432,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Costa Rica,8950,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Cuba,419174,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Guatemala,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Honduras,,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Panama,108520,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Argentina,131108,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Brasil,35439,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Chile,1310,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Ecuador,52197,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Perú,7610,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Venezuela,66950,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Japón,400,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Otro países,3680,1,$ (pesos),1930,Exp,,,,,,,,
CE-COL_1933_79-82_1930,Colombia,Gran total,113288026,1,$ (pesos),1930,Exp,,,,,,total_reporting,,
CE-COL_1933_79-82_1929,Colombia,Alemania,2696953,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Austria,119,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Bélgica,1713109,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Checoeslovaquia,,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Dinamarca,88699,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,España,504149,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Finlandia,13462,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Francia,565864,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Gran Bretaña,6038165,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Holanda,5895098,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Italia,510801,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Noruega,86026,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Portugal,,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Rusia,,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Suecia,58656,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Canadá,6014382,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Estados Unidos,95394056,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Méjico,4,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Antillas francesas,77,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Antillas holandesas,134211,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Antillas inglesas,17774,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Costa Rica,23113,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Cuba,490206,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Guatemala,,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Honduras,,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Panama,147533,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Argentina,458377,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Brasil,7689,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Chile,2937,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Ecuador,53206,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Perú,53010,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Venezuela,5852755,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Japón,38,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Otro países,51476,1,$ (pesos),1929,Exp,,,,,,,,
CE-COL_1933_79-82_1929,Colombia,Gran total,126871945,1,$ (pesos),1929,Exp,,,,,,total_reporting,,
