reporting,partner,partner type,year,import,export,total,currency,source
France,India,,1840,"878692,696115463","151087,431911256","1029780,12802672",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,IndonesiaDutchEastIndies,,1840,"166991,372112441","19879,9252514811","186871,297363922",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,KingdomofSardinia,,1840,"2898493,10166594","1463162,49850901","4361655,60017495",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Lucca_Monaco_PapalStates,,1840,"67591,7458550356","75543,715955628","143135,461810664",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Martinique,,1840,"592421,772494136","830980,875511908","1423402,64800604",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,MecklenburgSchwerin,,1840,"63615,7608047394","15903,9402011848","79519,7010059242",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Mexico_Texas,,1840,"147111,44686096","413502,445230806","560613,892091766",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Netherlands,,1840,"588445,787443839","671941,47350006","1260387,2609439",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,NetherlandsAntilles,,1840,0,0,0,sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Norway,,1840,"493022,14623673","63615,7608047394","556637,907041469",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Peru,,1840,"31807,8804023697","67591,7458550356","99399,6262574053",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Portugal,,1840,"43735,8355532583","95423,6412071091","139159,476760367",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Reunion,,1840,"663989,503399467","397598,505029621","1061588,00842909",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,RussiaUSSR,,1840,"1212675,44034034","552661,921991173","1765337,36233151",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Senegal,,1840,"111327,581408294","190847,282414218","302174,863822512",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Spain,,1840,"1355810,90215101","3164884,10003578","4520695,00218679",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,SpanishAmerica,,1840,"298198,878772216","508926,086437915","807124,965210131",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,St.PierreandMiquelon,,1840,"532781,996739692","198799,252514811","731581,249254503",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Sweden,,1840,"178919,32726333","31807,8804023697","210727,2076657",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Switzerland,,1840,"815076,935310723","1419426,66295575","2234503,59826647",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Turkey,,1840,"767365,114707169","345910,69937577","1113275,81408294",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Tuscany,,1840,"592421,772494136","433382,370482287","1025804,14297642",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,TwoSicilies,,1840,"620253,667846209","250487,058168661","870740,72601487",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,UnitedKingdom,,1840,"2942228,9372192","4210568,16826369","7152797,10548289",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,UnitedStatesofAmerica,,1840,"4691662,35934953","3212595,92063934","7904258,27998887",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Uruguay,,1840,"194823,267464514","147111,44686096","341934,714325474",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Venezuela,,1840,"71567,7309053318","123255,536559183","194823,267464515",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,ViceroyaltyofLaPlata,,1837,,,,sterling pound,
France,ViceroyaltyofLaPlata,,1838,,,,sterling pound,
France,ViceroyaltyofLaPlata,,1839,,,,sterling pound,
France,ViceroyaltyofLaPlata,,1840,"31807,8804023697","103375,611307702","135183,491710072",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,VirginIslandsDanishWestIndies,,1840,"19879,9252514811","178919,32726333","198799,252514811",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,WestAfrica_Africaother,,1840,"19879,9252514811","19879,9252514811","39759,8505029622",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,WorldFedericoTena,,1840,"42380746,5463235","38327724,1565035","80708470,702827",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1840,"29716512,2659139","27633096,0995587","57349608,3654726",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Worldsumpartners,,1840,"29708560,2958133","27633096,0995587","57341656,395372",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Worldbestguess,,1840,"29716512,2659139","27633096,0995587","57349608,3654726",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Africaother,,1841,"11876,0144095642","15834,6858794189","27710,7002889831",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Algeria,,1841,"71256,0864573849","1171766,755077","1243022,84153439",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Austria,,1841,"391908,475515617","106884,129686077","498792,605201694",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,BarbaryCoast,,1841,"205850,916432445","95008,1152765132","300859,031708958",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Belgium,,1841,"3558845,65139939","1817030,20466332","5375875,85606271",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Bolivia,,1841,0,0,0,sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Brazil,,1841,"316693,717588377","803610,308380508","1120304,02596889",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Bremen_Hamburg_Lubeck,,1837,,,,sterling pound,
France,Bremen_Hamburg_Lubeck,,1838,,,,sterling pound,
France,Bremen_Hamburg_Lubeck,,1839,,,,sterling pound,
France,Bremen_Hamburg_Lubeck,,1840,,,,sterling pound,
France,Bremen_Hamburg_Lubeck,,1841,"229602,945251574","684850,164284866","914453,10953644",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,BritishAmerica,,1841,"3958,6714698547","11876,0144095642","15834,6858794189",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,CapeColony_Mauritius,,1841,"3958,6714698547","225644,273781719","229602,945251574",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Chile,,1841,"146470,844384625","494833,93373184","641304,778116465",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,ChinaPeople'sRepublicofChina_CochinChina_Oceania,,1841,"55421,400577966","3958,6714698547","59380,0720478207",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,ColombiaGranColombia,,1841,"23752,0288191283","11876,0144095642","35628,0432286925",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Denmark,,1841,"35628,0432286925","79173,4293970944","114801,472625787",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Ecuador,,1841,"3958,6714698547","3958,6714698547","7917,3429397094",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,EgyptUnitedArabRepublic,,1841,"190016,230553026","154388,187324334","344404,41787736",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,FrenchGuyana,,1841,"75214,7579272396","95008,1152765132","170222,873203753",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,FrenchIndia,,1841,"39586,7146985472","23752,0288191283","63338,7435176755",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,GermanyZollverein,,1841,"2066426,50726416","1900162,30553026","3966588,81279442",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Greece,,1841,"15834,6858794189","71256,0864573849","87090,7723368038",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Guadeloupe,,1841,"625470,092237045","688808,835754721","1314278,92799177",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Guatemala,,1837,,,,sterling pound,
France,Guatemala,,1838,,,,sterling pound,
France,Guatemala,,1839,,,,sterling pound,
France,Guatemala,,1840,,,,sterling pound,
France,Guatemala,,1841,"27710,700288983","7917,3429397094","35628,0432286924",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Haiti,,1841,"205850,916432445","122718,815565496","328569,731997941",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Hanover,,1841,0,"7917,3429397094","7917,3429397094",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,India,,1841,"839238,3516092","237520,288191283","1076758,63980048",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,IndonesiaDutchEastIndies,,1841,"154388,187324334","27710,700288983","182098,887613317",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,KingdomofSardinia,,1841,"3254027,94822058","1539923,20177349","4793951,14999407",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Lucca_Monaco_PapalStates,,1841,"114801,472625787","71256,0864573849","186057,559083172",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Martinique,,1841,"574007,363128934","724436,878983413","1298444,24211235",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,MecklenburgSchwerin,,1841,"3958,6714698547","19793,3573492736","23752,0288191283",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Mexico,,1837,,,,sterling pound,
France,Mexico,,1838,,,,sterling pound,
France,Mexico,,1839,,,,sterling pound,
France,Mexico,,1840,,,,sterling pound,
France,Mexico,,1841,"178140,216143462","399825,818455327","577966,034598789",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Netherlands,,1841,"756106,250742251","724436,878983413","1480543,12972566",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,NetherlandsAntilles,,1841,0,0,0,sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Norway,,1841,"478999,247852421","75214,7579272396","554214,005779661",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Peru,,1841,"55421,400577966","55421,400577966","110842,801155932",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Philippines,,1841,"35628,0432286925",0,"35628,0432286925",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Portugal,,1841,"47504,0576382566","98966,786746368","146470,844384625",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Reunion,,1841,"827362,337199636","633387,435176755","1460749,77237639",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,RussiaUSSR,,1841,"1389493,68591901","471081,904912711","1860575,59083172",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Senegal,,1841,"122718,815565496","142512,17291477","265230,988480266",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Spain,,1841,"1112386,68302918","3131309,13265508","4243695,81568426",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,SpanishAmerica,,1841,"312735,046118523","352321,76081707","665056,806935593",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,St.PierreandMiquelon,,1841,"538379,319900242","174181,544673608","712560,86457385",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Sweden,,1841,"162305,530264043","35628,0432286925","197933,573492735",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Switzerland,,1841,"878825,066307747","1563675,23059261","2442500,29690036",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Texas,,1841,0,"3958,6714698547","3958,6714698547",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Turkey,,1841,"1132180,04037845","467123,233442857","1599303,27382131",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Tuscany,,1841,"522544,634020823","443371,204623728","965915,838644551",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,TwoSicilies,,1841,"554214,00577966","285024,34582954","839238,3516092",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,UnitedKingdom,,1841,"4033886,22778196","4255571,83009382","8289458,05787578",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,UnitedStatesofAmerica,,1841,"4809785,83587348","4797909,82146392","9607695,6573374",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Uruguay,,1841,"320652,389058232","340445,746407506","661098,135465738",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,Venezuela,,1841,"98966,786746368","102925,458216223","201892,244962591",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,ViceroyaltyofLaPlata,,1841,"182098,887613317","122718,815565496","304817,703178813",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,VirginIslandsDanishWestIndies,,1841,"15834,6858794189","193974,902022881","209809,5879023",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,WestAfrica,,1841,"27710,700288983","23752,0288191283","51462,7291081113",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
France,WorldFedericoTena,,1841,"41771733,8679689","38238543,188269","80010277,0562379",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1841,"31851470,6464511","30113613,8711848","61965084,5176359",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18371846_Vol1
