id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
2553933,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1854_372,primary,869.0,1853,1,Imp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553939,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1852_434,primary,3490.0,1852,1,Exp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553945,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1854_372,primary,1278.0,1852,1,Imp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553951,TablesOfTheTradeAndNavigationOfTheProvinceOfCanada_1851_498,primary,978.0,1851,1,Exp,,1.0,"sterling pound",Canada,"province of canada",Canada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,,"Tables of the Trade and Navigation of the Province of Canada"
2553957,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1854_372,primary,3406.0,1851,1,Imp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553963,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1850_436,primary,1112.0,1850,1,Imp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553969,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1850_436,primary,3.0,1849,1,Imp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2553975,TableauxDuCommerceEtDeLaNavigationDeLaProvinceDuCanada_1850_439,primary,2094.0,1850,1,Exp,,1.0,"sterling pound",Canada,"province du canada",Canada,BritishWestIndies,"British West Indies","indes occidentales anglaises",country,America,,colonial_area,America,"United Kingdom",,,,"Tableaux du commerce et de la navigation de la Province du Canada"
2560783,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1938_Vol1_260265,primary,835110.0,1934,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2560956,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1938_Vol1_260265,primary,511957.0,1935,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2561627,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1938_Vol1_266268,primary,1140629.0,1934,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2561800,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1938_Vol1_266268,primary,1125855.0,1935,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2562585,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_138144,primary,988148.0,1929,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2562754,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_145147,primary,1124127.0,1929,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2562922,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_138144,primary,743601.0,1930,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563092,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_145147,primary,972516.0,1930,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563260,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_138144,primary,501529.0,1931,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563429,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_145147,primary,863206.0,1931,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563597,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_138144,primary,828218.0,1932,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563766,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_145147,primary,1135139.0,1932,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2563938,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_138144,primary,946041.0,1933,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2564111,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1933_Vol1_145147,primary,1216688.0,1933,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2564749,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1928_Vol1_149153,primary,919486.0,1927,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2564910,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1928_Vol1_149153,primary,1283303.0,1928,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2565548,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1928_Vol1_154157,primary,1136936.0,1927,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2565709,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1928_Vol1_154157,primary,1257457.0,1928,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishAntillesother,"British Antilles (other)","other british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2565881,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_143147,primary,14302807.0,1920,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566051,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_143147,primary,6021734.0,1921,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566221,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_143147,primary,4094738.0,1922,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566391,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_143147,primary,2858361.0,1923,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566562,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_148151,primary,5934823.0,1920,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566732,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_148151,primary,3763382.0,1921,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2566902,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_148151,primary,3462212.0,1922,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567072,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1923_Vol1_148151,primary,3689005.0,1923,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567221,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_15,primary,4074142.0,1915,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567370,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_15,primary,5017771.0,1916,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567519,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_15,primary,6216052.0,1917,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567668,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_15,primary,8057391.0,1918,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567817,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_15,primary,11021523.0,1919,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2567966,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_69,primary,1837185.0,1915,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568115,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_69,primary,2138931.0,1916,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568264,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_69,primary,2053516.0,1917,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568413,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_69,primary,1698066.0,1918,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568562,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1919_Vol2_69,primary,2184178.0,1919,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568711,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1915_Vol2_15,primary,2372802.0,1914,1,Imp,Gen,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2568860,AnnualStatementOfTheTradeOfTheUnitedKingdomWithForeignCountriesAndBritishCountries_1915_Vol2_69,primary,2342065.0,1914,1,Exp,Spe,1.0,"sterling pound","United Kingdom","united kingdom",UnitedKingdom,BritishWestIndies,"British West Indies","british west india islands",country,Europe,,colonial_area,America,"United Kingdom",,"Exports of the produce and manufactures of the United Kingdom",,"Annual Statement of the Trade of the United Kingdom with Foreign Countries and British Countries"
2588333,AnuarioDeComercioExteriorColombia_1938_8687,primary,690477.0,1936,1,Imp,,9.946854,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,"Import como país de origen.",,"Anuario de Comercio Exterior Colombia"
2588438,AnuarioDeComercioExteriorColombia_1938_8687,primary,7182.0,1936,1,Exp,,9.946854,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,"Exp como país de venta",,"Anuario de Comercio Exterior Colombia"
2589182,AnuarioDeComercioExteriorColombia_1936_4251,primary,12255.0,1932,1,Imp,,3.5039232,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589183,AnuarioDeComercioExteriorColombia_1936_4251,primary,161651.0,1933,1,Imp,,4.1067253,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589184,AnuarioDeComercioExteriorColombia_1936_4251,primary,382595.0,1934,1,Imp,,10.0923962,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589185,AnuarioDeComercioExteriorColombia_1936_4251,primary,393354.0,1935,1,Imp,,9.7986628,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589234,AnuarioDeComercioExteriorColombia_1936_4251,primary,7662.0,1932,1,Exp,,3.5039232,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589235,AnuarioDeComercioExteriorColombia_1936_4251,primary,8109.0,1933,1,Exp,,4.1067253,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589236,AnuarioDeComercioExteriorColombia_1936_4251,primary,286.0,1934,1,Exp,,10.0923962,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589237,AnuarioDeComercioExteriorColombia_1936_4251,primary,8427.0,1935,1,Exp,,9.7986628,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas británicas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589454,AnuarioDeComercioExteriorColombia_1933_7982,primary,1160.0,1931,1,Exp,,4.5356339,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589489,AnuarioDeComercioExteriorColombia_1933_7982,primary,21432.0,1930,1,Exp,,4.8616934,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589524,AnuarioDeComercioExteriorColombia_1933_7982,primary,17774.0,1929,1,Exp,,4.8568268,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589559,AnuarioDeComercioExteriorColombia_1933_7982,primary,19676.0,1928,1,Exp,,4.866,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589594,AnuarioDeComercioExteriorColombia_1933_7982,primary,114537.0,1927,1,Exp,,4.861,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589629,AnuarioDeComercioExteriorColombia_1933_7982,primary,34266.0,1926,1,Exp,,4.858,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589664,AnuarioDeComercioExteriorColombia_1933_7982,primary,121452.0,1925,1,Exp,,4.829,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589699,AnuarioDeComercioExteriorColombia_1933_7982,primary,79733.0,1924,1,Exp,,4.418,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589734,AnuarioDeComercioExteriorColombia_1933_7982,primary,3922.0,1923,1,Exp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589769,AnuarioDeComercioExteriorColombia_1933_7982,primary,13668.0,1922,1,Exp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589801,AnuarioDeComercioExteriorColombia_1933_8789,primary,16858.0,1931,1,Imp,,4.5356339,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589832,AnuarioDeComercioExteriorColombia_1933_8789,primary,48264.0,1930,1,Imp,,4.8616934,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589863,AnuarioDeComercioExteriorColombia_1933_8789,primary,16919.0,1929,1,Imp,,4.8568268,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589894,AnuarioDeComercioExteriorColombia_1933_8789,primary,54725.0,1928,1,Imp,,4.866,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589925,AnuarioDeComercioExteriorColombia_1933_8789,primary,21513.0,1927,1,Imp,,4.861,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589956,AnuarioDeComercioExteriorColombia_1933_8789,primary,11539.0,1926,1,Imp,,4.858,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2589987,AnuarioDeComercioExteriorColombia_1933_8789,primary,20915.0,1925,1,Imp,,4.829,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2590018,AnuarioDeComercioExteriorColombia_1933_8789,primary,5217.0,1924,1,Imp,,4.418,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2590049,AnuarioDeComercioExteriorColombia_1933_8789,primary,27427.0,1923,1,Imp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
2590080,AnuarioDeComercioExteriorColombia_1933_8789,primary,29563.0,1922,1,Imp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Anuario de Comercio Exterior Colombia"
