source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type
STAT-COM-ALG_1921_1921,Algérie,Maroc,28715,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indochine française,6742,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Sénégal,7,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Guadeloupe,7,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Madagascar et dépendances,200,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Martinique,2,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Guyane française,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Ile de la Réunion,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Côte occidentale d'Afrique,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Nouvelle Calédonie et autres établissements français en Océanie,1,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes françaises,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Saint Pierre-et-Miquelon,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres établissements de la côte occidentale d'Afrique,130,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Congo français,22,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Russie,3170,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Pologne,1597,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Finlande,46,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Suède,2466,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Norvège,172,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Danemark,265,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Grande-Bretagne,56107,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Allemagne & Sarre,12334,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Bulgarie,8,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Pays-Bas,8726,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Belgique,19229,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Luxembourg,90,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Suisse,8358,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Portugal,222,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Espagne,22496,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autriche,135,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Tchécoslovaquie,1053,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Italie,16613,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Grèce,41,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Roumanie,10529,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Serbie,2085,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Turquie,179,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Malte & Gibraltar,33,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Egypte,1418,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Tripolitaine,36,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Afrique occidentale,8,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Afrique orientale,213,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes anglaises,3425,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes néerlandaises,2967,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Philippines,665,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Chine,3558,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Japon,226,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays d'Asie,97,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Australie,10,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Etats-Unis d'Amérique,151367,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Mexique,10,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,San Salvador,10,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Colombie,189,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Vénézuela,242,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Brésil,36673,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Uruguay,216,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Argentine,24889,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Canada,27138,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Amérique,17,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Haiti,292,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,République dominicaine,911,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Cuba,299,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Côte des Somalis,,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays d'Afrique,1029,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Nicaragua,15,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Chili,277,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Oasis sahariennes,88,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Syrie,825,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays,67,1000,Franc,1921,Imp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Totaux,1790630,1000,Franc,1921,Imp,Spe,NS,,,,total_reporting
STAT-COM-ALG_1921_1921,Algérie,France,1015906,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Tunisie,24349,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Maroc,109491,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indochine française,12575,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Sénégal,1014,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Guadeloupe,855,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Madagascar et dépendances,1090,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Martinique,434,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Guyane française,1028,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Ile de la Réunion,529,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Côte occidentale d'Afrique,86,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Nouvelle Calédonie et autres établissements français en Océanie,226,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes françaises,9,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Saint Pierre-et-Miquelon,99,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres établissements de la côte occidentale d'Afrique,405,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Congo français,3,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Russie,11,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Pologne,1606,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Finlande,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Suède,392,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Norvège,96,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Danemark,317,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Grande-Bretagne,39569,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Allemagne & Sarre,12114,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Bulgarie,1310,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Pays-Bas,14581,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Belgique,27781,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Luxembourg,89,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Suisse,511,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Portugal,1938,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Espagne,28301,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autriche,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Tchécoslovaquie,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Italie,32755,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Grèce,1834,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Roumanie,151,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Serbie,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Turquie,13064,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Malte & Gibraltar,4912,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Egypte,166,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Tripolitaine,7,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Afrique occidentale,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Afrique orientale,68,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes anglaises,11,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Indes néerlandaises,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Philippines,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Chine,56,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Japon,1137,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays d'Asie,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Australie,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Etats-Unis d'Amérique,7370,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Mexique,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,San Salvador,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Colombie,26,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Vénézuela,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Brésil,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Uruguay,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Argentine,7,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Canada,5,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Possessions anglaises en Amérique,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Haiti,12,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,République dominicaine,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Cuba,1,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Côte des Somalis,3,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays d'Afrique,14,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Nicaragua,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Chili,,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Oasis sahariennes,128,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Syrie,973,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Autres pays,2,1000,Franc,1921,Exp,Spe,NS,,,,
STAT-COM-ALG_1921_1921,Algérie,Totaux,1365607,1000,Franc,1921,Exp,Spe,NS,,,,total_reporting
STAT-COM-ALG_1920_1920,Algérie,France,2291005,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Tunisie,36648,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Maroc,53502,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indochine française,1125,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Sénégal,13,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Guadeloupe,7,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Madagascar & Mayotte & Nossi-Bé,318,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Martinique,79,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Guyane française,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Ile de la Réunion,39,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Côte occidentale d'Afrique,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Nouvelle Calédonie et autres établissements français en Océanie,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indes françaises,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Saint Pierre-et-Miquelon,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autres établissements de la côte occidentale d'Afrique,249,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Congo français,53,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Russie,432,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pologne,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Finlande,1378,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Suède,6056,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Norvège,507,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Danemark,132,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Angleterre,163782,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Allemagne,3809,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pays Rhénans occupés,29,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pays-Bas,18573,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Belgique,8609,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Luxembourg,69,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Suisse,8613,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Portugal,291,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Espagne,36457,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autriche,22,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Tchécoslovaquie,1861,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Italie,33853,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Grèce,1179,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Roumanie,38248,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Serbie,365,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Turquie,2710,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Malte & Gibraltar,547,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Egypte,451,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Tripolitaine,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Possessions anglaises en Afrique occidentale,148,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Possessions anglaises en Afrique orientale,1258,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indes anglaises,14179,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indes néerlandaises,25419,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Philippines,1710,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Chine,4811,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Japon,418,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autres pays d'Asie,862,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Australie,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Etats-Unis d'Amérique,201712,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Mexique,11,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,San Salvador,485,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Colombie,470,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Vénézuela,722,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Brésil,58763,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Uruguay,265,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Argentine,33526,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Canada,9713,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Possessions anglaises en Amérique,40,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Haiti,308,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,République dominicaine,2778,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Cuba,1448,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Côte des Somalis,,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Oasis sahariennes,1567,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Syrie,94,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autres pays,263,1000,Franc,1920,Imp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Totaux,3072707,1000,Franc,1920,Imp,Spe,NS,,,,total_reporting
STAT-COM-ALG_1920_1920,Algérie,France,934715,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Tunisie,39095,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Maroc,158539,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indochine française,14925,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Sénégal,2911,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Guadeloupe,1167,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Madagascar & Mayotte & Nossi-Bé,2639,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Martinique,903,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Guyane française,828,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Ile de la Réunion,184,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Côte occidentale d'Afrique,54,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Nouvelle Calédonie et autres établissements français en Océanie,567,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Indes françaises,45,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Saint Pierre-et-Miquelon,95,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autres établissements de la côte occidentale d'Afrique,491,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Congo français,4,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Russie,,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pologne,679,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Finlande,8,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Suède,483,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Norvège,398,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Danemark,986,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Angleterre,71157,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Allemagne,1804,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pays Rhénans occupés,716,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Pays-Bas,4879,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Belgique,23192,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Luxembourg,88,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Suisse,371,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Portugal,4058,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Espagne,11871,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Autriche,223,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Tchécoslovaquie,,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Italie,20959,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Grèce,3151,1000,Franc,1920,Exp,Spe,NS,,,,
STAT-COM-ALG_1920_1920,Algérie,Roumanie,101,1000,Franc,1920,Exp,Spe,NS,,,,
